generation,best_fitness,mean_fitness,std_fitness,best_index
0,6.0,1.7633333333333334,1.246590906788947,41
1,7.0,2.41,1.209090567327361,295
2,8.0,3.03,1.1412420134806347,179
3,7.0,3.56,1.142978564978364,31
4,8.0,4.196666666666666,1.1907933863138849,165
5,9.0,4.653333333333333,1.270100608438385,285
6,8.0,5.3133333333333335,1.2062982863104614,10
7,11.0,5.91,1.209090567327361,293
8,11.0,6.46,1.2416655480979302,270
9,10.0,7.05,1.1579435795121165,36
10,11.0,7.48,1.2998461447417538,5
11,12.0,8.113333333333333,1.36155140271024,169
12,12.0,8.73,1.3355772784330626,16
13,13.0,9.46,1.1951568934662928,7
14,13.0,9.913333333333334,1.205192469644948,76
15,14.0,10.45,1.2519984025548914,282
16,14.0,10.94,1.2205463257629074,36
17,15.0,11.496666666666666,1.184619019863442,212
18,15.0,11.956666666666667,1.2033795004994152,69
19,16.0,12.416666666666666,1.2205417740586442,31
20,17.0,13.103333333333333,1.2460560001683534,114
21,17.0,13.496666666666666,1.198605671418067,149
22,17.0,14.01,1.2233424159517508,76
23,18.0,14.536666666666667,1.263060656588678,90
24,18.0,15.196666666666667,1.0729968416646072,69
25,19.0,15.686666666666667,1.1783415841295295,122
26,19.0,16.123333333333335,1.2089067604888128,43
27,20.0,16.563333333333333,1.2162739092088684,137
28,20.0,17.0,1.2055427546683417,22
29,22.0,17.39,1.1537908533756598,52
30,20.0,17.8,1.0360180178613367,32
31,21.0,18.236666666666668,1.0168524420430376,187
32,21.0,18.523333333333333,1.1472237019091884,26
33,22.0,18.933333333333334,1.2684198393626966,297
34,22.0,19.426666666666666,1.2693655458097517,91
35,23.0,19.83,1.225193862211201,20
36,23.0,20.236666666666668,1.2195582078040483,14
37,24.0,20.756666666666668,1.1593628518381216,229
38,25.0,21.246666666666666,1.1250876509064627,74
39,24.0,21.55666666666667,1.0893984068690796,201
40,24.0,21.836666666666666,1.1120501587408524,1
41,25.0,22.266666666666666,1.081151649348457,136
42,25.0,22.59,0.9496841580230765,294
43,25.0,22.78,1.0383961992739892,65
44,26.0,23.01,0.9882138769854766,258
45,26.0,23.163333333333334,0.96435931523934,108
46,26.0,23.423333333333332,1.0315629996380358,32
47,26.0,23.663333333333334,1.0344026725066446,14
48,26.0,23.886666666666667,1.0458595614241055,7
49,26.0,24.23,1.1791663722025545,4
50,26.0,24.566666666666666,1.1010096376609164,1
