generation,best_fitness,mean_fitness,std_fitness,best_index
0,8.733333333333333,7.497666666666666,0.347549783271191,227
1,8.6,7.714444444444443,0.32066866866241917,30
2,8.833333333333334,7.902666666666668,0.30572367092353664,126
3,8.866666666666667,8.057777777777778,0.27537628577172746,268
4,8.9,8.231111111111112,0.2422629935105471,95
5,8.966666666666667,8.381444444444444,0.25371343317380646,30
6,9.2,8.527777777777779,0.25258417494391605,66
7,9.3,8.673666666666666,0.22610854489398247,106
8,9.333333333333334,8.812111111111113,0.20807225122152898,53
9,9.566666666666666,8.944666666666667,0.1927512309611459,118
10,9.566666666666666,9.055555555555555,0.19866840665407548,95
11,9.633333333333333,9.160444444444444,0.19420823748279284,141
12,9.833333333333334,9.281222222222222,0.18261269140376973,28
13,9.9,9.372444444444444,0.17924726008202635,28
14,9.966666666666667,9.473777777777777,0.18497594104486148,52
15,10.166666666666666,9.561444444444446,0.1833397641969751,84
16,10.1,9.661666666666667,0.1713157146150758,37
17,10.166666666666666,9.765222222222222,0.1554734307022298,274
18,10.166666666666666,9.841222222222223,0.13821878345132935,227
19,10.333333333333334,9.915444444444445,0.14048324885863273,112
20,10.4,9.989222222222223,0.13332828694153906,59
21,10.6,10.070777777777778,0.1444329482604639,72
22,10.633333333333333,10.166111111111112,0.15049199150178347,30
23,10.666666666666666,10.245,0.15277979796644164,67
24,10.7,10.322555555555555,0.14806951153736414,168
25,10.8,10.397666666666668,0.14495887028420876,124
26,10.866666666666667,10.479888888888889,0.13038116011748085,98
27,10.933333333333334,10.549666666666667,0.12224701768686747,103
28,10.9,10.613999999999999,0.11117353801852103,16
29,11.0,10.68211111111111,0.10584049261290902,220
30,11.033333333333333,10.745111111111111,0.1095875544884797,272
31,11.133333333333333,10.807777777777778,0.10749102747510779,184
32,11.2,10.870222222222223,0.10499711930204754,124
33,11.133333333333333,10.913666666666666,0.09989939383644358,49
34,11.266666666666667,10.97088888888889,0.08813261612304105,85
35,11.233333333333333,11.02211111111111,0.08858970483340081,260
36,11.4,11.073666666666666,0.09172765647809238,116
37,11.366666666666667,11.126111111111111,0.09069518886881824,72
38,11.433333333333334,11.16922222222222,0.09000486955276316,180
39,11.5,11.218444444444444,0.0914522070419275,237
40,11.6,11.28011111111111,0.09760458145490773,128
41,11.6,11.33011111111111,0.10118184339148402,46
42,11.666666666666666,11.378666666666666,0.10301240486249966,247
43,11.733333333333333,11.427777777777779,0.09842588237342662,79
44,11.766666666666667,11.481111111111112,0.09706177236338169,111
45,11.8,11.533222222222221,0.10549700130312024,188
46,11.866666666666667,11.58988888888889,0.10813908510984832,28
47,11.933333333333334,11.653555555555556,0.09909940140094038,61
48,11.966666666666667,11.712555555555555,0.09851558753646238,48
49,12.033333333333333,11.77822222222222,0.08734662041982791,238
50,12.0,11.822000000000001,0.07321505613222234,52
