generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,-135.60308000000003,9.172854288809644,-155.67233836000005,0.5616053629933172,6.434254146918439,1.7103983749349023,96.4,62.37912756327677,4200.0,0.0,4200.0,0.0,21.0,0.0,200.0,0.0,0.0,0.0,0.007816666666666666,0.0007047020209078479,0.05471666666666667,0.0017726488514698236,0.16240000000000002,0.007070718614709192,0.27196666666666663,0.007730331473575903,0.27426666666666666,0.007349393189026808,0.16670000000000001,0.00588039219318568,0.05383333333333333,0.002337298218662514,0.008299999999999998,0.0011987647963787715
1,1.0,0.0,-135.01122000000004,9.068153771009117,-153.48575252000006,0.5869754496119239,5.189388206928994,0.5521975940290033,55.9,53.84019564105119,4034.1,37.631104156003715,4200.0,0.0,21.0,0.0,192.1,1.7919573407620806,0.039500000000000035,0.008959786703810417,0.008483333333333332,0.0013753787357185172,0.05789999999999999,0.0033158802343261832,0.16235,0.006427396032071339,0.2699166666666667,0.010820433915673465,0.2697333333333333,0.00945332915425911,0.1709,0.0064803596912821945,0.052149999999999995,0.0031165131671449186,0.008566666666666667,0.0013198391222576996
2,2.0,0.0,-136.04306000000003,4.314360051785717,-151.69226282000005,0.8829010001867414,5.5363363639716505,0.5614745244454495,94.1,70.19884456155796,3998.4,97.5991803244269,4200.0,0.0,21.0,0.0,190.4,4.647580015448902,0.04800000000000001,0.023237900077244477,0.00835,0.002254556428958483,0.06321666666666667,0.005781542576847571,0.16325,0.008423310542407135,0.26666666666666666,0.012498641901531405,0.26431666666666664,0.008360861937963022,0.17388333333333333,0.009349539501434757,0.05198333333333334,0.0038813021233652387,0.008333333333333333,0.0018206632897971042
3,3.0,0.0,-134.20318400000002,6.3691274866241425,-149.42326082000005,1.0776478941781338,5.765261318556679,0.9259117885437962,67.7,61.94809655402389,3979.5,100.5907550423994,4200.0,0.0,21.0,0.0,189.5,4.790035954399974,0.052500000000000026,0.023950179771999838,0.008916666666666666,0.003093451865545098,0.06851666666666667,0.007265447570181875,0.16638333333333333,0.007162164822054267,0.26175000000000004,0.014573197535879111,0.262,0.012670808289767846,0.17225,0.010483452569539189,0.051616666666666665,0.004673308765191405,0.008566666666666667,0.002421865417145518
4,4.0,0.0,-130.30818000000005,9.946424234422713,-147.28156148000005,1.0407860514259692,5.310949470840677,0.9390320075607298,62.0,35.1441476082592,3977.4,61.98064213930026,4200.0,0.0,21.0,0.0,189.4,2.9514591494904856,0.053000000000000005,0.014757295747452397,0.00885,0.003354976035313943,0.07433333333333333,0.008207193472275285,0.16721666666666665,0.012099905621507246,0.26043333333333335,0.017338709992312882,0.2602333333333333,0.016530219240776814,0.16715,0.011761899674398576,0.05321666666666667,0.008572872085973822,0.008566666666666667,0.0034040643826149432
5,5.0,0.0,-127.28101200000003,7.61701700179977,-145.73338568000003,1.0879224852010752,5.253863293358549,1.7308275853684478,72.5,50.89040512054638,3966.9,62.96109910095282,4200.0,0.0,21.0,0.0,188.9,2.9981475762358474,0.055500000000000015,0.014990737881179219,0.009216666666666668,0.0032914498287697842,0.07866666666666666,0.009452937357845866,0.16841666666666666,0.01399366038119396,0.25895,0.0200736375857971,0.2591833333333333,0.01735885763152647,0.16360000000000002,0.01326352093730473,0.05301666666666667,0.011561817213740694,0.00895,0.0037326140180049968
6,6.0,0.0,-125.80901600000001,8.289882750656167,-144.63366504000004,1.0554027197428506,4.976049837178348,1.9637314687514367,87.5,74.34790589593705,3981.6,75.52218217186264,4200.0,0.0,21.0,0.0,189.6,3.5962943891363124,0.052000000000000025,0.017981471945681546,0.010166666666666668,0.00532174667325691,0.08026666666666667,0.01186269180203732,0.17163333333333333,0.015516578151476066,0.2581833333333333,0.024770109675440136,0.25538333333333335,0.021821533424295693,0.16335,0.015984068071012623,0.0526,0.01409408421560419,0.008416666666666666,0.003868398398929395
7,7.0,0.0,-123.92220000000002,7.016789854893297,-143.82715602000002,1.5952195081769776,5.988052412280015,1.6894797030919646,102.6,67.10721107137279,3876.6,78.07432356415262,4200.0,0.0,21.0,0.0,184.6,3.717824931626314,0.07699999999999999,0.018589124658131548,0.011033333333333334,0.006873549229644441,0.08185,0.014832698696369584,0.17455,0.020622121946595285,0.25165000000000004,0.03117339499566185,0.2527666666666667,0.025829951988981446,0.16576666666666667,0.020083498539354316,0.0543,0.017882469517641646,0.008083333333333335,0.004480582248318919
8,8.0,0.0,-119.02720000000004,8.138850511313695,-142.52326160000004,2.444509756745019,6.117778229391933,1.5708150141152666,111.0,46.63093870430279,3901.8,81.51318911685394,4200.0,0.0,21.0,0.0,185.8,3.8815804341359006,0.071,0.019407902170679482,0.011516666666666666,0.0076700676836391046,0.08391666666666667,0.01588466338529708,0.17631666666666668,0.022537136705096272,0.24925000000000003,0.03459637192853153,0.24925000000000003,0.027960096124810478,0.16885,0.021003887059421605,0.052883333333333324,0.017120677340356386,0.008016666666666667,0.004551793839849717
9,9.0,0.0,-120.51873200000003,9.960540427195482,-141.49580062,2.82738431714786,6.480208096954888,1.6781773927953378,67.2,44.64377522865497,3885.0,155.2675110897318,4200.0,0.0,21.0,0.0,185.0,7.393691004272947,0.075,0.036968455021364734,0.011716666666666667,0.0080200558786268,0.08571666666666666,0.015984956276464877,0.17878333333333335,0.022867310486563326,0.24579999999999996,0.04053917477401365,0.24755,0.02539223780490291,0.17031666666666667,0.020069239714449818,0.05225,0.01902293125625614,0.007866666666666666,0.00470605074135914
10,10.0,0.0,-117.32428400000003,10.035796947088073,-140.39522648000002,2.9125632436964914,7.199646602611399,2.0693703764729814,51.0,40.84115571332428,3809.4,173.5096539100923,4200.0,0.0,21.0,0.0,181.4,8.262364471909159,0.09299999999999997,0.04131182235954577,0.011966666666666667,0.007887636833349696,0.08943333333333334,0.016787929232077274,0.1806,0.025032965919284306,0.24193333333333333,0.04123638570695593,0.2440166666666667,0.026095675106409096,0.17261666666666667,0.022679333334422052,0.05131666666666666,0.01988166380249791,0.008116666666666666,0.005506477666920687
