generation,best_fitness,mean_fitness,std_fitness,best_index
0,7.0,1.87,1.393951218658673,34
1,8.0,2.61,1.4345382532369082,180
2,8.0,3.515,1.5197943939888712,53
3,11.0,4.39,1.6272369219016634,4
4,10.0,5.205,1.6071636506591356,33
5,11.0,6.175,1.7872814551715126,36
6,12.0,6.985,1.7477914635333358,146
7,12.0,7.935,1.5494434484678685,6
8,12.0,8.63,1.5142985174660906,49
9,13.0,9.495,1.3038308939429224,124
10,12.0,10.16,1.1680753400359072,11
11,14.0,10.675,1.0813764376941084,121
12,14.0,11.29,0.9465199416811036,20
13,14.0,11.66,0.9769339793455851,44
14,14.0,12.155,1.010433075468138,2
15,16.0,12.63,0.9127431182978045,72
16,16.0,13.02,0.9325234581499814,100
17,17.0,13.295,0.9316517589743499,138
18,16.0,13.735,0.9616522240394394,134
19,17.0,14.22,1.0303397497913007,153
20,17.0,14.775,0.9717895862788406,85
21,17.0,15.225,0.827269605388715,0
22,18.0,15.54,0.8357032966310471,90
23,19.0,15.905,0.7719941709624496,90
24,19.0,16.15,0.8170067319184096,10
25,19.0,16.505,0.8426001424163184,48
26,19.0,16.905,0.8282360774561802,12
27,19.0,17.265,0.8915015423430293,9
28,20.0,17.6,0.9539392014169457,155
29,20.0,17.93,0.8155366331440912,22
30,20.0,18.495,0.8062102703389482,12
31,20.0,18.81,0.7509327533141699,2
32,21.0,19.025,0.7578753195612059,84
33,21.0,19.32,0.6305553108173779,146
34,21.0,19.605,0.6156094541184369,27
35,21.0,19.845,0.566546555898101,0
36,21.0,20.04,0.5553377350765928,5
37,22.0,20.17,0.6173329733620261,66
38,22.0,20.365,0.7153845119933755,105
39,22.0,20.61,0.6228161847608009,77
40,23.0,20.855,0.6196571632765976,79
41,23.0,21.065,0.6861304540683207,58
42,23.0,21.36,0.7002856560004639,3
43,23.0,21.61,0.7056202944927251,14
44,23.0,21.885,0.6259193238748904,2
45,23.0,22.1,0.7483314773547882,0
46,23.0,22.41,0.6339558344238185,1
47,23.0,22.62,0.6289674077406555,2
48,23.0,22.85,0.3708099243547831,0
49,23.0,22.855,0.4732599708405518,0
50,23.0,22.935,0.3328287848128524,0
