generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,4.0,0.3,1.1445523142259595,23,200.0,200.0,2.0,100.0,0.0,0.12,0.12133333333333333,0.13266666666666665,0.12366666666666666,0.13366666666666666,0.118,0.12433333333333334,0.12633333333333333
1,6.0,1.64,1.179152237838694,72,184.0,200.0,2.0,92.0,0.07999999999999996,0.12033333333333333,0.137,0.143,0.123,0.127,0.10733333333333334,0.119,0.12333333333333334
2,8.0,2.56,1.5252540771950096,94,182.0,200.0,2.0,91.0,0.08999999999999997,0.12433333333333334,0.14,0.16633333333333333,0.13066666666666665,0.099,0.082,0.13,0.12766666666666668
3,10.0,3.86,2.04460265088354,75,160.0,200.0,2.0,80.0,0.19999999999999996,0.10966666666666666,0.141,0.216,0.14366666666666666,0.060333333333333336,0.05433333333333333,0.126,0.149
4,10.0,5.36,2.1143320458244017,59,144.0,200.0,2.0,72.0,0.28,0.07733333333333334,0.13766666666666666,0.239,0.17866666666666667,0.06733333333333333,0.045,0.10566666666666667,0.14933333333333335
5,10.0,7.18,2.351084855976066,6,88.0,200.0,2.0,44.0,0.56,0.052,0.14033333333333334,0.26666666666666666,0.21633333333333332,0.07366666666666667,0.037333333333333336,0.068,0.14566666666666667
6,12.0,8.26,2.4108919511251434,83,70.0,200.0,2.0,35.0,0.65,0.041,0.15066666666666667,0.27066666666666667,0.22166666666666668,0.085,0.03666666666666667,0.05533333333333333,0.139
7,14.0,9.36,2.62114478806494,78,50.0,200.0,2.0,25.0,0.75,0.035,0.17066666666666666,0.26966666666666667,0.218,0.087,0.034333333333333334,0.047,0.13833333333333334
8,14.0,9.62,2.693622096731463,23,68.0,200.0,2.0,34.0,0.6599999999999999,0.033666666666666664,0.177,0.2703333333333333,0.216,0.08633333333333333,0.034333333333333334,0.04466666666666667,0.13766666666666666
9,14.0,10.88,1.6809521111560555,5,54.0,200.0,2.0,27.0,0.73,0.022,0.19933333333333333,0.2816666666666667,0.20833333333333334,0.082,0.033666666666666664,0.03966666666666667,0.13333333333333333
10,16.0,12.7,1.6340134638368191,65,48.0,200.0,2.0,24.0,0.76,0.005333333333333333,0.23966666666666667,0.2986666666666667,0.18266666666666667,0.07333333333333333,0.03233333333333333,0.03866666666666667,0.12933333333333333
11,16.0,13.24,2.9227384419410503,22,28.0,200.0,2.0,14.0,0.86,0.001,0.2663333333333333,0.2986666666666667,0.166,0.067,0.033,0.036333333333333336,0.13166666666666665
