generation,best_fitness,mean_fitness,std_fitness,best_index
0,5.0,1.775,1.2587195875174104,2
1,8.0,2.43,1.3172319461658983,112
2,10.0,3.095,1.3985617612390238,181
3,10.0,3.81,1.3798188286873028,82
4,10.0,4.465,1.455601250342964,195
5,11.0,5.355,1.4032016961221219,85
6,11.0,6.185,1.4767447308184307,29
7,12.0,7.115,1.5005915500228568,54
8,13.0,7.875,1.506444489518283,95
9,12.0,8.6,1.396424004376894,189
10,13.0,9.175,1.4540890619215867,24
11,14.0,10.025,1.3763629608500805,181
12,14.0,10.71,1.4442645187083978,0
13,15.0,11.345,1.567155065716217,59
14,16.0,11.99,1.417709420156331,155
15,17.0,12.655,1.4373499921730963,54
16,17.0,13.345,1.5446601567982519,21
17,19.0,14.13,1.588426894760977,57
18,19.0,14.92,1.6011246047700347,17
19,19.0,15.49,1.489932884394462,90
20,20.0,16.38,1.4019985734657507,29
21,21.0,17.065,1.2809273984110108,27
22,22.0,17.87,1.209586706276156,49
23,22.0,18.52,1.0438390680559912,166
24,23.0,18.9,1.2124355652982142,114
25,23.0,19.46,1.1525623627379127,62
26,23.0,20.065,1.196150074196378,9
27,24.0,20.755,1.1467235935481574,72
28,24.0,21.255,1.077021355405732,61
29,24.0,21.63,0.9864583113340369,42
30,24.0,21.905,0.9979854708361239,2
31,24.0,22.44,0.8924124606929242,5
32,25.0,22.78,0.9119210492142398,74
33,25.0,23.25,0.8170067319184096,23
34,25.0,23.62,0.7249827584156743,2
35,25.0,23.815,0.8067062662456514,1
36,25.0,24.11,0.7126710321038733,11
37,25.0,24.42,0.6660330322138683,1
38,26.0,24.66,0.6118823416311342,93
39,26.0,24.845,0.4805985850998731,62
40,26.0,24.87,0.5505451843400321,45
41,26.0,24.95,0.5634713834792322,2
42,26.0,25.05,0.6461423991660042,7
43,26.0,25.19,0.6276145313805283,4
44,26.0,25.41,0.609836043539573,2
45,26.0,25.67,0.5010987926547019,3
46,26.0,25.84,0.4737087712930805,0
47,26.0,25.895,0.45163591531232317,0
48,26.0,25.935,0.3328287848128524,0
49,26.0,25.845,0.5839306465668676,0
50,26.0,25.875,0.4575751304430782,0
