condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pop200_t3,0,12300,26.0,25.975,26.0,0,-1
pop200_t3,1,12301,25.0,24.765,25.0,0,-1
pop200_t3,2,12302,24.0,23.925,24.0,0,-1
pop200_t3,3,12303,23.0,22.935,23.0,0,-1
pop200_t3,4,12304,23.0,22.83,23.0,0,-1
