generation,best_fitness,mean_fitness,std_fitness,best_index
0,5.75,3.29875,0.8957181127452989,79
1,6.5,3.79375,0.8907291605757611,119
2,6.75,4.29375,0.8980664994865358,109
3,7.25,4.785,0.9216289925995167,159
4,7.5,5.265,0.9157101069661729,5
5,7.75,5.59625,0.9343037180167914,14
6,8.0,6.135,0.8525109969965198,13
7,8.0,6.43125,0.7865818059807893,53
8,8.5,6.72125,0.7220532788513602,69
9,8.75,6.98125,0.6538049690083427,163
10,8.75,7.24,0.6790802603521913,94
11,8.75,7.4225,0.668669387664786,116
12,9.0,7.6275,0.6164363308566425,26
13,9.0,7.805,0.626079068488957,26
14,9.5,7.975,0.5787918451395113,115
15,9.5,8.17125,0.5966455710889004,64
16,9.5,8.3225,0.5151395442013746,171
17,9.25,8.4475,0.5347838348342253,8
18,9.75,8.61,0.5193986907954236,10
19,9.75,8.70625,0.539350013905627,68
20,9.75,8.87625,0.601039464178518,11
21,10.0,9.0075,0.5936697314163828,166
22,10.0,9.21625,0.46346352337589636,46
23,10.0,9.29875,0.5360139340539573,75
24,10.0,9.43875,0.4201915485823102,25
25,10.0,9.50125,0.5120409529520075,8
26,10.0,9.49125,0.7010605804778928,15
27,10.0,9.66375,0.4298237284050288,0
28,10.0,9.70625,0.4792164829176893,0
29,10.0,9.81125,0.4433519341335955,1
30,10.0,9.88375,0.4006849604115432,1
31,10.0,9.815,0.5896185207403174,0
32,10.0,9.88375,0.46359835795653986,0
33,10.0,9.88125,0.4115044805345381,0
34,10.0,9.925,0.29895651857753497,0
35,10.0,9.9025,0.4859205181920187,0
36,10.0,9.9,0.42426406871192845,1
37,10.0,9.90125,0.43076784640917665,0
38,10.0,9.8875,0.48782040752719646,0
39,10.0,9.86,0.45869379764718865,0
40,10.0,9.89625,0.3768931380378263,0
41,10.0,9.855,0.5513392784846731,0
42,10.0,9.90625,0.41415388142573284,0
43,10.0,9.85625,0.4895390050853966,0
44,10.0,9.87,0.5225897052181568,0
45,10.0,9.93,0.3536947836765479,1
46,10.0,9.94125,0.290449543810969,0
47,10.0,9.90125,0.44222272386208283,0
48,10.0,9.93,0.3083828789021855,0
49,10.0,9.895,0.3923964831646685,0
50,10.0,9.91125,0.34631768291555665,0
