generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,6.0,0.29,1.0079186475107997,175,400.0,400.0,2.0,200.0,0.0,0.009166666666666667,0.05616666666666666,0.16716666666666666,0.26366666666666666,0.2725,0.1705,0.052,0.008833333333333334
1,4.0,0.61,1.0430244484191153,46,380.0,400.0,2.0,190.0,0.050000000000000044,0.009833333333333333,0.059833333333333336,0.1725,0.26116666666666666,0.2625,0.17783333333333334,0.049,0.007333333333333333
2,4.0,1.01,1.1135079703351924,83,384.0,400.0,2.0,192.0,0.040000000000000036,0.012833333333333334,0.064,0.16833333333333333,0.25716666666666665,0.257,0.185,0.04783333333333333,0.007833333333333333
3,4.0,1.49,0.9999499987499374,43,382.0,400.0,2.0,191.0,0.04500000000000004,0.011666666666666667,0.07083333333333333,0.168,0.24916666666666668,0.2623333333333333,0.18266666666666667,0.04766666666666667,0.007666666666666666
4,6.0,1.84,0.856971411425142,78,388.0,400.0,2.0,194.0,0.030000000000000027,0.012,0.07683333333333334,0.16216666666666665,0.24766666666666667,0.2655,0.17683333333333334,0.05266666666666667,0.006333333333333333
5,6.0,2.05,0.9682458365518543,22,382.0,400.0,2.0,191.0,0.04500000000000004,0.012333333333333333,0.08166666666666667,0.1665,0.24833333333333332,0.2605,0.16983333333333334,0.051333333333333335,0.0095
6,8.0,2.16,1.2387090053761618,40,390.0,400.0,2.0,195.0,0.025000000000000022,0.013,0.083,0.16183333333333333,0.25016666666666665,0.2613333333333333,0.16933333333333334,0.04933333333333333,0.012
7,8.0,2.43,1.197956593537512,128,388.0,400.0,2.0,194.0,0.030000000000000027,0.010666666666666666,0.08883333333333333,0.16716666666666666,0.2485,0.2545,0.16916666666666666,0.04733333333333333,0.013833333333333333
8,12.0,2.91,1.5335905581347324,72,360.0,400.0,2.0,180.0,0.09999999999999998,0.008666666666666666,0.09233333333333334,0.18616666666666667,0.2445,0.24383333333333335,0.17033333333333334,0.04133333333333333,0.012833333333333334
9,12.0,3.26,1.8900793634130817,120,376.0,400.0,2.0,188.0,0.06000000000000005,0.0075,0.09266666666666666,0.2065,0.23483333333333334,0.238,0.16733333333333333,0.03816666666666667,0.015
10,12.0,4.02,2.235978532991764,46,372.0,400.0,2.0,186.0,0.06999999999999995,0.007666666666666666,0.10083333333333333,0.22033333333333333,0.2275,0.215,0.17033333333333334,0.04083333333333333,0.0175
11,12.0,4.39,2.3974778413991653,61,360.0,400.0,2.0,180.0,0.09999999999999998,0.008166666666666666,0.10316666666666667,0.233,0.22416666666666665,0.20666666666666667,0.16733333333333333,0.03833333333333333,0.019166666666666665
12,12.0,4.67,2.4435834342211438,159,360.0,400.0,2.0,180.0,0.09999999999999998,0.009333333333333334,0.105,0.22933333333333333,0.22533333333333333,0.206,0.17466666666666666,0.0335,0.016833333333333332
13,12.0,5.19,1.8557747708167605,69,372.0,400.0,2.0,186.0,0.06999999999999995,0.010333333333333333,0.10683333333333334,0.23183333333333334,0.22633333333333333,0.20183333333333334,0.17583333333333334,0.030333333333333334,0.016666666666666666
14,12.0,5.37,2.3543788989880112,126,362.0,400.0,2.0,181.0,0.09499999999999997,0.009333333333333334,0.10683333333333334,0.233,0.22283333333333333,0.19616666666666666,0.18383333333333332,0.03283333333333333,0.015166666666666667
