condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,total_execute_calls,mean_execute_calls_per_generation,total_execute_calls_nominal,mean_execute_calls_nominal_per_generation,mean_duplicate_ratio_per_generation,ideal_found,first_ideal_generation
7bit_problem2,0,40300,-100.13300000000002,-122.4734636,-100.13300000000001,288540.0,5657.64705882353,321300.0,6300.0,0.10196078431372547,0,-1
7bit_problem2,1,40301,-74.23764000000003,-86.22577413333336,-74.23764000000003,270774.0,5309.294117647059,321300.0,6300.0,0.15725490196078432,0,-1
7bit_problem2,2,40302,-32.231,-38.314370000000004,-32.231,191541.0,3755.705882352941,321300.0,6300.0,0.40385620915032666,0,-1
7bit_problem2,3,40303,-84.16020000000003,-89.57036080000003,-84.16020000000003,223671.0,4385.705882352941,321300.0,6300.0,0.3038562091503268,0,-1
7bit_problem2,4,40304,-33.214200000000005,-63.18562333333335,-33.214200000000005,272118.0,5335.64705882353,321300.0,6300.0,0.1530718954248366,0,-1
