generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,-128.94710800000001,5.286172804777894,-155.16444658000006,0.4560909887296711,7.904989811734102,1.0176940784941921,120.9,46.73197810683577,4200.0,0.0,4200.0,0.0,21.0,0.0,200.0,0.0,0.0,0.0,0.12641666666666668,0.0029816827629319327,0.12536666666666668,0.005496238893580645,0.12451666666666668,0.005842822968986273,0.1265,0.0037449554547450475,0.12378333333333333,0.003298007254669382,0.12305000000000002,0.004931036752731632,0.12493333333333334,0.003171244254777109,0.12543333333333334,0.004226021682298765
1,1.0,0.0,-126.90166400000003,6.88819918249111,-149.99658582000004,0.8430878201398978,6.844999446821445,0.5073900632657921,95.6,53.31916478465631,3975.3,66.444713860472,4200.0,0.0,21.0,0.0,189.3,3.16403399335581,0.05350000000000001,0.015820169966779016,0.12526666666666667,0.006866091309947979,0.13313333333333333,0.007882156751913037,0.12411666666666668,0.005993334775264526,0.12788333333333332,0.00446595489077305,0.1213,0.006537545883038945,0.12656666666666666,0.0081593693777139,0.11956666666666667,0.005541203684363617,0.12216666666666667,0.007075431322192429
2,2.0,0.0,-124.15488400000001,7.493124427276584,-145.60143288000003,1.0155079736788815,6.242265633857068,1.1468703272767662,66.3,42.73185124835,3914.4,79.93497357227314,4200.0,0.0,21.0,0.0,186.4,3.8064273129653756,0.06799999999999998,0.01903213656482691,0.1262,0.012103412435862564,0.14250000000000002,0.011032779442290247,0.12868333333333332,0.008761746964877679,0.1293,0.007776507832830494,0.11768333333333333,0.008947532248242157,0.125,0.012857720935466013,0.11073333333333332,0.011272494657460221,0.1199,0.00874826261410985
3,3.0,0.0,-116.92395200000001,7.515843591461086,-143.12745682000005,2.0963954480578337,7.124171019622525,1.555655442342002,91.7,37.99137328979363,3891.3,89.12294878424976,4200.0,0.0,21.0,0.0,185.3,4.243949942107129,0.0735,0.021219749710535616,0.12730000000000002,0.013012055189204876,0.14984999999999998,0.013850491367136078,0.1353666666666667,0.01161624022810466,0.12846666666666667,0.014877441702286666,0.11401666666666666,0.009010436335880903,0.12191666666666667,0.010552704293271684,0.10543333333333334,0.015367554405144035,0.11765,0.015241158132982147
4,4.0,0.0,-111.22120000000002,10.84394808440378,-140.68192276000002,3.249715076795088,9.764293437547963,2.817390694463522,76.9,37.99839177883424,3803.1,138.75193692341747,4200.0,0.0,21.0,0.0,181.1,6.607235091591304,0.09449999999999999,0.033036175457956535,0.12408333333333332,0.015877083804132823,0.15368333333333334,0.02195357756497184,0.14343333333333336,0.01268084002358297,0.12940000000000002,0.01834683004879879,0.11191666666666666,0.011663028533271334,0.12198333333333333,0.012277765208641125,0.09601666666666667,0.01589674436736911,0.11948333333333334,0.021463499018646907
5,5.0,0.0,-109.99123600000003,11.08110603536107,-137.71084218000001,4.201780428451642,9.850669918381909,2.9029021795885326,74.6,48.13684197738314,3773.7,99.51331569192139,4200.0,0.0,21.0,0.0,179.7,4.738729318662923,0.10149999999999999,0.023693646593314605,0.12415000000000001,0.018887982004373326,0.15789999999999998,0.026979210102925134,0.14698333333333333,0.0200549322771725,0.13028333333333333,0.019097386867977132,0.10876666666666665,0.015368156913357576,0.12165000000000001,0.01660069350031372,0.09135,0.015471688600412956,0.11891666666666667,0.023793511149880885
6,6.0,0.0,-109.54502000000002,12.231923794897428,-134.6887446,5.334693169771502,9.966709896297369,2.597179172405522,48.4,28.159071954404556,3664.5,116.39802403821122,4200.0,0.0,21.0,0.0,174.5,5.542763049438629,0.1275,0.027713815247193175,0.12450000000000001,0.02208583144500755,0.16336666666666666,0.02743801094183841,0.14835,0.026682454817009024,0.13056666666666666,0.019526525169245683,0.10836666666666668,0.019635694381079587,0.11975,0.019674551150228634,0.0897,0.02052487199400694,0.11539999999999999,0.025304101068091663
7,7.0,0.0,-104.33791200000003,9.050386966465764,-132.41129,6.586780232034031,11.687614256881995,2.1926261356903627,52.4,49.63242667629478,3580.5,231.15903616341714,4200.0,0.0,21.0,0.0,170.5,11.007573150638912,0.1475,0.055037865753194574,0.12250000000000001,0.025098694078466398,0.16741666666666666,0.02931578283888715,0.15483333333333332,0.029771039867878556,0.13385,0.02372013391796977,0.10555,0.019472527339502034,0.11908333333333335,0.02258704014952047,0.08845,0.023875325606984008,0.10831666666666666,0.0212048285323513
8,8.0,0.0,-101.85886000000002,10.683175631980093,-129.33323276000004,6.649663540746342,12.661495196775265,2.8111851861463992,58.3,49.61193852737912,3435.6,219.40282587058903,4200.0,0.0,21.0,0.0,163.6,10.447753612885192,0.182,0.052238768064425956,0.11811666666666668,0.02558730515676055,0.17138333333333333,0.02849291118250855,0.16143333333333332,0.031253365250900146,0.1377,0.03238805983310959,0.10386666666666666,0.021630710906509476,0.11888333333333334,0.025645981323097998,0.08676666666666667,0.021293829164662405,0.10185,0.021296039450947126
9,9.0,0.0,-97.43044800000003,11.723071620497189,-126.54785860000001,7.220053183326753,14.63385827414614,3.058435079360561,54.6,64.67903661757632,3336.9,239.73339358545775,4200.0,0.0,21.0,0.0,158.9,11.415875885021796,0.20549999999999996,0.057079379425108975,0.11588333333333334,0.027906042754611806,0.16971666666666668,0.028492586213536356,0.16726666666666667,0.033045628761561086,0.14473333333333332,0.03527757655235699,0.10476666666666667,0.02016493717714054,0.11456666666666666,0.026030632477150727,0.08946666666666667,0.024714518150419352,0.0936,0.021049647368091173
