generation,best_fitness,mean_fitness,std_fitness,best_index
0,5.0,1.96,1.2642784503423286,36
1,6.0,3.04,1.1482160075525858,28
2,6.0,4.02,1.0293687385966217,24
3,7.0,4.98,0.9693296652842107,21
4,8.0,5.58,1.0409610943738483,12
5,10.0,6.5,1.2041594578792296,27
6,10.0,7.34,0.992169340384997,11
7,11.0,8.26,1.2619033243477886,11
8,12.0,9.38,1.198165264060013,25
9,12.0,10.36,1.1092339699089637,5
10,12.0,11.18,0.589576118919347,0
11,12.0,11.52,0.5741080037762929,2
12,13.0,11.86,0.5295280917949491,34
13,13.0,12.2,0.4,1
14,14.0,12.48,0.5381449618829484,37
15,14.0,12.74,0.5936328831862331,1
16,15.0,13.16,0.5782732917920385,49
17,15.0,13.62,0.7453858061433689,6
18,15.0,14.2,0.565685424949238,3
19,16.0,14.78,0.7011419257183242,25
20,16.0,15.18,0.554616984954482,0
21,16.0,15.52,0.5741080037762929,0
22,17.0,15.9,0.412310562561766,46
23,17.0,15.96,0.44542114902640173,39
24,17.0,16.14,0.5295280917949491,1
25,17.0,16.62,0.48538644398046393,1
26,17.0,16.88,0.3249615361854384,1
27,17.0,16.92,0.33704599092705434,0
28,17.0,16.98,0.13999999999999999,0
29,17.0,16.92,0.33704599092705434,0
30,18.0,16.96,0.27999999999999997,33
31,18.0,17.08,0.2712931993250107,7
32,18.0,17.24,0.47159304490206383,1
33,18.0,17.58,0.4935585071701226,2
34,18.0,17.9,0.36055512754639896,0
35,18.0,17.92,0.33704599092705434,0
36,18.0,17.92,0.39191835884530846,0
37,18.0,17.88,0.4308131845707603,0
38,18.0,17.94,0.31048349392520047,0
39,18.0,17.9,0.36055512754639896,0
40,18.0,17.92,0.4399999999999999,0
41,18.0,17.96,0.19595917942265423,0
42,18.0,17.98,0.13999999999999999,0
43,18.0,17.94,0.23748684174075835,0
44,18.0,17.88,0.5153639490690051,0
45,18.0,17.92,0.33704599092705434,0
46,18.0,17.94,0.23748684174075835,0
47,19.0,17.9,0.41231056256176596,1
48,19.0,17.9,0.5385164807134504,4
49,19.0,18.1,0.5744562646538028,2
50,19.0,18.36,0.6248199740725324,0
