generation,best_fitness,mean_fitness,std_fitness,best_index
0,3.0,0.5966666666666667,0.7028434312767594,46
1,3.0,0.99,0.7460339581189764,6
2,4.0,1.2866666666666666,0.7557483414176677,55
3,4.0,1.53,0.7931582439841371,0
4,6.0,1.9233333333333333,0.8703192262357275,168
5,6.0,2.183333333333333,0.9181805680559546,15
6,6.0,2.6266666666666665,0.9594906055935213,296
7,6.0,3.03,1.007852502436079,25
8,6.0,3.42,1.069392350823588,10
9,7.0,3.9966666666666666,1.1958214285121709,11
10,8.0,4.533333333333333,1.1556623882239812,117
11,9.0,5.023333333333333,1.1900093370315301,211
12,10.0,5.656666666666666,1.2749335494666205,65
13,10.0,6.286666666666667,1.2156571153998246,107
14,9.0,6.92,1.0615711626326958,13
15,10.0,7.266666666666667,1.161416759345623,100
16,10.0,7.78,1.1881077392223316,36
17,10.0,8.296666666666667,1.0175078487275773,2
18,10.0,8.74,0.8674099376880575,4
19,10.0,9.043333333333333,0.857198278631548,1
20,10.0,9.383333333333333,0.7369230323144714,1
21,10.0,9.583333333333334,0.7414325473178409,1
22,10.0,9.653333333333334,0.8245133244661497,0
23,10.0,9.826666666666666,0.5801915392542554,0
24,10.0,9.806666666666667,0.5910066741491917,0
25,10.0,9.826666666666666,0.5801915392542554,1
26,10.0,9.81,0.5892650790037819,0
27,10.0,9.823333333333334,0.5877546729338319,0
28,10.0,9.856666666666667,0.5681451301286397,0
29,10.0,9.833333333333334,0.5527707983925667,0
30,10.0,9.816666666666666,0.5565269285687999,0
31,10.0,9.853333333333333,0.5463413666279434,0
32,10.0,9.84,0.5840091323486875,1
33,10.0,9.88,0.488808074128623,0
34,10.0,9.906666666666666,0.4523518787649966,0
35,10.0,9.836666666666666,0.5802202646888124,0
36,10.0,9.843333333333334,0.5877546729338319,1
37,10.0,9.81,0.6059977997759838,0
38,10.0,9.796666666666667,0.6648224491463033,0
39,10.0,9.77,0.7770242381461898,0
40,10.0,9.93,0.3343152205130162,0
41,10.0,9.89,0.4945368203346104,0
42,10.0,9.88,0.4819405219180751,0
43,10.0,9.863333333333333,0.5079260663609311,0
44,10.0,9.8,0.668331255192114,0
45,10.0,9.84,0.5666274496233541,0
46,10.0,9.81,0.6381483631047982,0
47,10.0,9.893333333333333,0.44939465456940575,0
48,10.0,9.846666666666666,0.5800766232911725,0
49,10.0,9.876666666666667,0.5610605037684339,0
50,10.0,9.873333333333333,0.50062183554278,0
