generation,best_fitness,mean_fitness,std_fitness,best_index
0,9.8,7.476222222222223,0.8954315050560336,243
1,10.033333333333333,7.999222222222222,0.7439156579699338,173
2,10.633333333333333,8.425777777777778,0.6645371172830856,118
3,10.666666666666666,8.792444444444445,0.6392837040946591,274
4,11.333333333333334,9.219888888888889,0.6587929384886189,176
5,11.166666666666666,9.593777777777778,0.6117477895543975,0
6,11.633333333333333,9.922333333333333,0.5552054341179254,231
7,11.4,10.21,0.512867754234299,72
8,11.833333333333334,10.435666666666666,0.4943140776949484,96
9,12.266666666666667,10.722444444444445,0.4641359421974409,56
10,12.533333333333333,11.008333333333333,0.48145708627657147,19
11,12.9,11.27,0.49368981114625976,60
12,12.833333333333334,11.541111111111112,0.45243238359825116,38
13,13.033333333333333,11.802555555555555,0.46182101979120405,85
14,13.166666666666666,12.037333333333333,0.42724648103355467,290
15,13.333333333333334,12.27822222222222,0.42078386581283633,262
16,13.433333333333334,12.52911111111111,0.3321154789497543,225
17,13.466666666666667,12.720333333333334,0.2806300451167376,236
18,13.466666666666667,12.867444444444445,0.2422948667824718,90
19,13.533333333333333,12.959444444444443,0.21921506999652238,82
20,13.7,13.056777777777778,0.2057740280435894,244
21,13.7,13.165666666666667,0.19404781770366697,10
22,13.733333333333333,13.223555555555555,0.20618390448610632,68
23,13.866666666666667,13.300333333333331,0.18947266000372956,289
24,13.966666666666667,13.404333333333334,0.1915234247349974,38
25,13.966666666666667,13.478444444444445,0.18023181232190805,171
26,13.966666666666667,13.561222222222222,0.17846046005339422,188
27,14.133333333333333,13.644555555555556,0.17498144522445663,247
28,14.133333333333333,13.736555555555556,0.15525602113530246,177
29,14.133333333333333,13.821222222222223,0.14923752713769042,115
30,14.166666666666666,13.878888888888888,0.14552162454383388,289
31,14.166666666666666,13.94088888888889,0.10096913108519225,106
32,14.4,13.985,0.10183956154803624,284
33,14.3,14.020444444444443,0.10966525947538001,127
34,14.5,14.059222222222221,0.11508510002130404,218
35,14.366666666666667,14.086777777777776,0.13218668990353874,87
36,14.433333333333334,14.138666666666667,0.11307683392441788,33
37,14.533333333333333,14.178333333333333,0.124992592373101,221
38,14.6,14.229555555555557,0.14954432845427326,29
39,14.633333333333333,14.29055555555556,0.15022103056726582,91
40,14.633333333333333,14.34677777777778,0.11453928109421792,264
41,14.633333333333333,14.400888888888888,0.11636129346687384,118
42,14.633333333333333,14.45011111111111,0.10966272648556064,107
43,14.633333333333333,14.483222222222224,0.11650777539887637,77
44,14.666666666666666,14.518777777777778,0.10157640194503217,187
45,14.666666666666666,14.549333333333331,0.08736640595153755,42
46,14.7,14.565,0.10099963329599712,96
47,14.7,14.578777777777777,0.11000667768732239,7
48,14.733333333333333,14.604,0.09725263016532784,91
49,14.733333333333333,14.632000000000001,0.069642473204748,10
50,14.733333333333333,14.644888888888891,0.07659287914553443,83
