generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,8.426666666666666,0.09787873575797765,7.511583333333334,0.02698504958740218,0.35331724258966274,0.015836392685082076,99.1,69.80361340535636
1,1.0,0.0,8.596666666666668,0.1444017030780865,7.707816666666668,0.03820747858408231,0.30740843346027064,0.010949493124978919,111.0,53.030389610318935
2,2.0,0.0,8.753333333333334,0.1307150326209139,7.883116666666666,0.044319898409875984,0.28758618550443693,0.02008254005830996,79.9,50.65449415182998
3,3.0,0.0,8.856666666666666,0.09169191571456753,8.041799999999999,0.04159852205351801,0.2765365298209613,0.014385473945793373,90.1,51.64720063404533
4,4.0,0.0,8.943333333333333,0.11552349982728909,8.206266666666668,0.04126975396816169,0.263326608913824,0.018766180973630923,85.1,53.976229336008025
5,5.0,0.0,9.046666666666667,0.10795518045769865,8.355266666666667,0.03835355344330467,0.2519357666178761,0.01535837523543949,91.7,71.80691702986094
6,6.0,0.0,9.16,0.15931954070164328,8.498483333333334,0.04473519135623581,0.23698415609783377,0.01725217047493007,102.2,60.669963280394725
7,7.0,0.0,9.206666666666667,0.08861067572167484,8.6291,0.042666898147520435,0.21903099959523759,0.00969753021121546,69.8,55.91024553295716
8,8.0,0.0,9.32,0.09962894120648857,8.748416666666667,0.04380943934026835,0.20777642803789603,0.02022093575369893,96.1,71.02495649026787
9,9.0,0.0,9.406666666666666,0.10634209879115901,8.8664,0.04347570628566028,0.2011417457289618,0.0188471208986099,89.8,47.888295948894324
10,10.0,0.0,9.463333333333335,0.09869519107201068,8.974633333333333,0.054836277079599455,0.194391326360349,0.025018660005906905,66.3,48.570795980941284
11,11.0,0.0,9.593333333333334,0.1063420987911587,9.082033333333333,0.05235920568298424,0.1854585605293623,0.026654744875337682,97.3,63.34920853666778
12,12.0,0.0,9.643333333333334,0.12377797725896585,9.179266666666667,0.06044036955218688,0.17522711466736385,0.02577364566535584,61.3,67.50316864990693
13,13.0,0.0,9.790000000000001,0.12074869321686395,9.271733333333334,0.06363637053070421,0.1747260302861246,0.02568717089620244,124.8,59.306735611470714
14,14.0,0.0,9.84,0.09269623828717445,9.373483333333333,0.07323290471730165,0.1656970661073282,0.02557092665946757,62.4,62.87235746600673
15,15.0,0.0,9.923333333333334,0.1217668283804216,9.4686,0.08029160588323468,0.15615053732233694,0.015598501216023214,105.4,51.64666279419976
16,16.0,0.0,9.996666666666666,0.16439188349193115,9.550483333333334,0.08657140241470786,0.15441276825472564,0.020999259243876495,70.6,62.7131033623224
17,17.0,0.0,10.026666666666667,0.0991320356586463,9.633216666666666,0.10087671396191028,0.14523678527562286,0.018773703782986012,99.2,69.50587505144199
18,18.0,0.0,10.09,0.10310009519699549,9.707766666666666,0.1066601907756413,0.1382271146701392,0.01720494807421037,82.7,68.21379788739388
19,19.0,0.0,10.146666666666667,0.1219188153275129,9.779683333333333,0.11356081337034023,0.13186572482105643,0.020652625327859907,76.6,53.549976657324514
20,20.0,0.0,10.223333333333333,0.12377797725896576,9.858433333333334,0.11479840623490419,0.1283281850757299,0.013875737046480536,99.1,71.60609843674861
