condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pc0.30_pmop0.05_pbf1.50,0,15000,28.0,27.92,28.0,0,-1
pc0.30_pmop0.05_pbf1.50,1,15001,23.0,22.94,23.0,0,-1
pc0.30_pmop0.05_pbf1.50,2,15002,26.0,25.74,26.0,0,-1
