generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,5.2,1.7888543819998317,0.19733333333333333,0.06857275130999356,0.9977867882235103,0.14882583371339503,119.8,82.2173947531786,600.0,0.0,600.0,0.0,2.0,0.0,300.0,0.0,0.0,0.0,0.007444444444444445,0.0009428090415820631,0.05506666666666667,0.0021090633343141085,0.16293333333333332,0.004345140609184054,0.27359999999999995,0.00599207295279395,0.27344444444444443,0.00532580487164751,0.16553333333333334,0.003672049920314801,0.05417777777777778,0.0036839659252321548,0.0078,0.0012580604315305035
1,1.0,0.0,5.6,1.6733200530681511,0.5066666666666666,0.12092238098144702,1.0793686247951295,0.2037803645645497,99.0,100.44899203078147,579.2,7.949842765740707,600.0,0.0,2.0,0.0,289.6,3.9749213828703533,0.034666666666666665,0.013249737942901173,0.0071333333333333335,0.0009108400680852978,0.056666666666666664,0.004879410002788106,0.16744444444444445,0.006534807090014491,0.2766222222222222,0.005878187341328367,0.2695333333333333,0.006189597007165412,0.15988888888888889,0.004729732589731716,0.05477777777777778,0.0049677975346907035,0.007933333333333334,0.0016529061574790322
2,2.0,0.0,6.8,1.7888543819998317,0.8893333333333333,0.21090282122342513,1.2030393686787497,0.1200616142059506,103.6,70.26948128455197,574.4,6.066300355241232,600.0,0.0,2.0,0.0,287.2,3.033150177620616,0.04266666666666667,0.010110500592068741,0.007377777777777777,0.0013621877827801696,0.060888888888888895,0.0026211391360189897,0.1665111111111111,0.005458372207947523,0.28044444444444444,0.007893973322403288,0.2652222222222222,0.01008451936703964,0.1568888888888889,0.006243020794613405,0.05528888888888889,0.006333138398559486,0.007377777777777777,0.0014457259272732583
3,3.0,0.0,6.4,1.6733200530681511,1.364,0.30661593783320096,1.2394810889212269,0.12900240730949747,55.6,59.42894917462365,568.8,6.572670690061991,600.0,0.0,2.0,0.0,284.4,3.2863353450309956,0.052000000000000025,0.01095445115010332,0.007866666666666666,0.0012653989757784834,0.06675555555555555,0.004811508836524216,0.1662,0.009719332903999388,0.28015555555555555,0.006818457158675354,0.2593777777777778,0.016705436388741002,0.15633333333333332,0.005019099324051217,0.055733333333333336,0.009462923099140503,0.007577777777777778,0.0014977349153115212
4,4.0,0.0,6.8,1.7888543819998317,1.7866666666666666,0.23271346234276072,1.1947880353644855,0.1767035947839311,175.8,127.47823343614391,573.6,3.2863353450310027,600.0,0.0,2.0,0.0,286.8,1.6431676725155013,0.044,0.005477225575051673,0.007977777777777778,0.001179558402408019,0.07504444444444444,0.007040272160844742,0.16397777777777778,0.01494772785078838,0.2760666666666666,0.010367506218237111,0.2586,0.01787552986350991,0.1559111111111111,0.005132443405303366,0.054733333333333335,0.010167000601680317,0.007688888888888889,0.001624275717031524
5,5.0,0.0,8.0,2.449489742783178,2.1453333333333333,0.2704892686308359,1.254638612471125,0.22237904604674985,95.0,92.8735699755318,572.0,2.0,600.0,0.0,2.0,0.0,286.0,1.0,0.046666666666666676,0.0033333333333333544,0.007933333333333334,0.0017648837964055351,0.07924444444444445,0.007689739837304778,0.16402222222222224,0.018758273894635743,0.2744888888888889,0.01038951275607485,0.254,0.021975716114962723,0.15813333333333332,0.008356043129982246,0.05442222222222222,0.0120388773521967,0.0077555555555555555,0.0020478835807959954
6,6.0,0.0,7.6,1.6733200530681511,2.352,0.29482198018465317,1.4411214793644997,0.3298905406487297,82.0,79.5989949685296,569.6,11.081516141756058,600.0,0.0,2.0,0.0,284.8,5.540758070878029,0.05066666666666668,0.018469193569593433,0.007333333333333333,0.0013448576041011338,0.08297777777777778,0.008646486476891159,0.16546666666666668,0.023797162399572035,0.273,0.009020552664353226,0.2501777777777778,0.02188502503968534,0.16031111111111113,0.00786004115215565,0.05355555555555556,0.01359352605534281,0.007177777777777778,0.0021178255795001595
7,7.0,0.0,7.6,2.6076809620810595,2.610666666666667,0.35940073579347176,1.4699821361284204,0.46579273454121173,86.4,99.80130259670962,569.6,11.86591757935306,600.0,0.0,2.0,0.0,284.8,5.93295878967653,0.05066666666666668,0.019776529298921777,0.006977777777777777,0.001265398975778483,0.08513333333333332,0.010014310747779228,0.16728888888888888,0.027963887647208113,0.2716222222222222,0.007878945219874168,0.24562222222222224,0.024054285314166122,0.1663777777777778,0.009414199939125328,0.050555555555555555,0.015514827634982282,0.006422222222222222,0.001831480545256848
8,8.0,0.0,8.8,2.280350850198276,2.8826666666666667,0.5351552215115827,1.6864956243673652,0.5395049918556489,89.2,66.001515134124,567.2,17.64086165695996,600.0,0.0,2.0,0.0,283.6,8.82043082847998,0.05466666666666666,0.029401436094933266,0.00671111111111111,0.001475311224751084,0.08777777777777777,0.010211951361874177,0.16935555555555554,0.037255988001599266,0.27042222222222223,0.009272087409977939,0.23795555555555556,0.025684529618593282,0.17286666666666667,0.012602517875017025,0.049444444444444444,0.018556719857018154,0.0054666666666666665,0.002556038601690775
9,9.0,0.0,10.8,3.3466401061363027,3.2053333333333334,0.6885314484869632,1.7725411352102731,0.4645908169632373,184.8,75.49966887344605,557.2,20.327321515635067,600.0,0.0,2.0,0.0,278.6,10.163660757817533,0.07133333333333332,0.033878869192725106,0.006466666666666667,0.0007511308347180256,0.08973333333333333,0.011710921356253132,0.17335555555555554,0.04269482577723146,0.26982222222222224,0.00887763176072383,0.22824444444444442,0.025737804255632112,0.17995555555555556,0.017764161452170087,0.04788888888888889,0.01931975896381094,0.004533333333333334,0.0025293340752454057
