generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,4.8,1.0327955589886444,0.414,0.12720936373640984,1.3069869161339258,0.1820415125267693,23.6,18.963122105813696,200.0,0.0,200.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.1269,0.004974130608321621,0.12349999999999998,0.002911238334794203,0.12386666666666665,0.007762206635477559,0.12446666666666668,0.007218289527561478,0.12793333333333332,0.007002292393597413,0.12250000000000001,0.004833652607590273,0.12613333333333335,0.004745888408941308,0.12469999999999999,0.004884973179349395
1,1.0,0.0,5.6,1.2649110640673518,1.7280000000000002,0.2798729870653632,1.3736698220155281,0.19017892184825255,43.5,32.694715848963185,185.4,6.866990283636317,200.0,0.0,2.0,0.0,92.7,3.4334951418181583,0.07300000000000001,0.034334951418181554,0.13166666666666665,0.007506375890690899,0.1368,0.005835608022104835,0.12933333333333336,0.013515423288475525,0.12616666666666668,0.007933753490274607,0.12383333333333332,0.013733126571618676,0.11336666666666666,0.01196130592812394,0.12063333333333333,0.007958922316774078,0.1182,0.009253894742281998
2,2.0,0.0,7.8,2.898275349237888,2.7800000000000002,0.4120409904096651,1.6889878282028843,0.3301853287381102,44.6,33.99411713811671,180.4,8.934328302800512,200.0,0.0,2.0,0.0,90.2,4.467164151400256,0.098,0.04467164151400255,0.13323333333333334,0.016430211558341293,0.14576666666666666,0.017337641914646113,0.13643333333333335,0.021455696529832046,0.1333666666666667,0.011307650638526241,0.11506666666666668,0.01594961201587017,0.10473333333333334,0.016633151487167475,0.12516666666666668,0.014080237441881194,0.10623333333333333,0.016357918005708474
3,3.0,0.0,7.8,2.7406406388125952,3.832,0.570551390226059,1.9021370429525521,0.5040664306172805,26.1,23.71333427045261,161.8,18.19523747211524,200.0,0.0,2.0,0.0,80.9,9.09761873605762,0.191,0.09097618736057622,0.13016666666666668,0.027972760118407613,0.155,0.02082081105143376,0.14783333333333332,0.03725462934196779,0.14386666666666664,0.01700268678840763,0.10723333333333333,0.02496963588139368,0.0989,0.022909941774233417,0.128,0.023795943216864655,0.089,0.03138923303646146
4,4.0,0.0,8.4,2.4585451886114362,4.788,0.9202994681684388,2.1374308258850063,1.0457264697363575,19.8,23.251284313392716,145.2,22.51320600102181,200.0,0.0,2.0,0.0,72.6,11.256603000510905,0.274,0.11256603000510904,0.12953333333333333,0.03847468303401473,0.16016666666666665,0.027867078678506546,0.1557,0.050279085311420356,0.14886666666666665,0.02564342381947436,0.10496666666666668,0.03224384332083825,0.09663333333333333,0.02576170475917239,0.12046666666666668,0.035152296519819076,0.08366666666666667,0.036309370283308
5,5.0,0.0,9.0,2.3570226039551585,6.014,1.7236666344356344,2.2030381142764757,1.1796906689868372,20.4,28.706174326169698,126.0,35.70247423732236,200.0,0.0,2.0,0.0,63.0,17.85123711866118,0.37,0.1785123711866118,0.1323666666666667,0.04562987163235489,0.16576666666666667,0.03961545090766082,0.1641,0.06289184327571648,0.15003333333333332,0.03938585633209395,0.10006666666666666,0.04298745151383506,0.09303333333333333,0.032851499016853414,0.11373333333333333,0.038806197799505185,0.0809,0.03845666151416182
6,6.0,0.0,9.8,2.898275349237888,7.014,2.2415282485145904,2.0109731273332274,0.8855551185202158,22.2,29.828398102032455,115.6,38.779146744380824,200.0,0.0,2.0,0.0,57.8,19.389573372190412,0.422,0.19389573372190416,0.13146666666666668,0.049151617282460626,0.17586666666666667,0.04602017807574692,0.16716666666666666,0.06459737601214403,0.15823333333333334,0.04806375652566105,0.09473333333333334,0.046734289629355594,0.0889,0.03812813031067291,0.10876666666666665,0.04101582049483098,0.07486666666666666,0.045045162522369335
7,7.0,0.0,10.4,3.238655413730965,7.88,2.355909826608631,1.9184438543386702,1.0010512128924978,20.4,29.1440864975689,97.2,44.233722681029484,200.0,0.0,2.0,0.0,48.6,22.116861340514742,0.514,0.2211686134051474,0.12503333333333333,0.045770347293395366,0.18306666666666666,0.053746271762747065,0.17143333333333333,0.06465159236292427,0.16546666666666668,0.0523266568045932,0.093,0.04835108230943572,0.08523333333333334,0.03636273020756484,0.10406666666666667,0.04596289432053847,0.0727,0.05068577855915944
8,8.0,0.0,10.4,3.238655413730965,8.382,2.4016188984377465,2.3603807880840426,1.3365305563467735,9.2,17.59292787204879,97.6,42.46619570644135,200.0,0.0,2.0,0.0,48.8,21.233097853220674,0.512,0.21233097853220675,0.12150000000000001,0.043706724628800285,0.18506666666666666,0.05447522939175154,0.17033333333333334,0.06140877003357937,0.17266666666666666,0.04954110402135101,0.08913333333333333,0.04800879549045617,0.08336666666666667,0.03594592990232983,0.1051,0.04905931154615519,0.07283333333333333,0.05153908980354404
9,9.0,0.0,10.4,3.238655413730965,9.204,2.896431520950488,2.0765638526906005,0.8691519274549376,4.2,10.942272768183642,86.0,43.53287391283869,200.0,0.0,2.0,0.0,43.0,21.766436956419344,0.5700000000000001,0.21766436956419347,0.12,0.04637368346938292,0.18719999999999998,0.05411993995963566,0.17113333333333333,0.06108084098800924,0.1778,0.05004990102480316,0.08413333333333332,0.04815309946051574,0.0812,0.03709187791697001,0.10323333333333333,0.04944982492572835,0.0753,0.05275249686911442
