generation,best_fitness,mean_fitness,std_fitness,best_index
0,7.366666666666666,6.4833333333333325,0.35510561809129404,170
1,7.4,6.703333333333332,0.3178049716414141,120
2,7.466666666666667,6.8675,0.285315371319372,119
3,7.7,7.0275,0.2606282473818472,88
4,8.1,7.162333333333334,0.24918333277595703,187
5,8.1,7.296833333333334,0.24441761847751936,163
6,8.333333333333334,7.457999999999999,0.2040762384774649,179
7,8.233333333333333,7.549833333333334,0.2200251879520463,108
8,8.266666666666667,7.678166666666667,0.2425695203899744,77
9,8.533333333333333,7.810999999999999,0.2274767387375391,195
10,8.533333333333333,7.9446666666666665,0.21316243154510647,76
11,8.666666666666666,8.067833333333333,0.20050983627853383,193
12,8.633333333333333,8.160499999999999,0.20717886797000648,89
13,8.8,8.262833333333335,0.1964172853900594,39
14,8.866666666666667,8.377333333333333,0.16505083392027373,13
15,8.966666666666667,8.465,0.16874537030686187,9
16,9.066666666666666,8.574833333333334,0.16691639623875562,96
17,9.066666666666666,8.6645,0.15340858660597997,32
18,9.2,8.732999999999999,0.1558129220144039,171
19,9.133333333333333,8.820333333333332,0.16020091551964796,96
20,9.2,8.903333333333332,0.13034143197344766,194
21,9.266666666666667,8.982999999999999,0.11445474603042391,87
22,9.3,9.054,0.09925052476771404,32
23,9.333333333333334,9.093666666666667,0.10013268974493557,59
24,9.4,9.145166666666666,0.09921343435017035,70
25,9.566666666666666,9.192,0.10139252657096813,36
26,9.6,9.240833333333335,0.1062720565341617,114
27,9.6,9.299166666666668,0.1101734743231986,160
28,9.633333333333333,9.345333333333334,0.10661665494242042,104
29,9.666666666666666,9.4045,0.09704967227605082,119
30,9.7,9.464500000000001,0.09043582746284158,116
31,9.8,9.508,0.088017674992646,148
32,9.866666666666667,9.548,0.08094167996499406,49
33,9.8,9.600999999999999,0.074900674970998,48
34,9.866666666666667,9.649833333333333,0.07795992560283777,93
35,9.933333333333334,9.691333333333333,0.0841453768453412,136
36,9.966666666666667,9.740333333333332,0.07864053238205726,81
37,10.0,9.7875,0.07827568800932631,27
38,10.033333333333333,9.827166666666667,0.08320506795462254,18
39,10.1,9.865499999999999,0.08044166278186388,47
40,10.1,9.910833333333334,0.07922804638089527,30
41,10.166666666666666,9.956666666666669,0.0805536398239636,117
42,10.233333333333333,10.000833333333334,0.07799127444072732,39
43,10.233333333333333,10.0475,0.07523574062017749,50
44,10.266666666666667,10.086666666666666,0.0640312423743283,110
45,10.366666666666667,10.12,0.06514940095230681,150
46,10.366666666666667,10.158166666666666,0.062271582603945566,127
47,10.333333333333334,10.190666666666667,0.06334736686626309,35
48,10.4,10.225666666666665,0.06630820294486826,81
49,10.433333333333334,10.259333333333332,0.06726068688320141,110
50,10.433333333333334,10.300500000000001,0.0706696147183815,55
