generation,best_fitness,mean_fitness,std_fitness,best_index
0,6.0,1.86,1.435409349279849,16
1,7.0,2.95,1.3105342422081157,44
2,8.0,3.965,1.3504721396607928,178
3,8.0,5.195,1.325509336066706,24
4,9.0,6.265,1.313306894826948,4
5,11.0,7.29,1.1857065404222074,9
6,11.0,8.285,1.1062436440495373,1
7,12.0,9.155,1.0634730838154767,110
8,15.0,10.1,1.104536101718726,6
9,15.0,10.875,1.1486405007660143,71
10,16.0,11.675,1.2038999127834507,53
11,16.0,12.61,1.1780916772475731,104
12,17.0,13.48,1.2408061895396878,71
13,18.0,14.38,1.202331069215131,32
14,18.0,15.205,1.1013514425468376,90
15,18.0,16.05,0.82915619758885,27
16,19.0,16.7,0.7745966692414834,59
17,19.0,17.15,0.7599342076785331,42
18,19.0,17.655,0.6971190716082869,4
19,20.0,18.11,0.7469270379361026,92
20,21.0,18.655,0.6899094143436513,46
21,21.0,19.01,0.7070360669725413,13
22,21.0,19.45,0.7053367989832943,10
23,22.0,19.86,0.7552483035399683,84
24,22.0,20.34,0.7445804187594514,43
25,22.0,20.825,0.7445636305917717,2
26,23.0,21.23,0.645832795698701,14
27,23.0,21.585,0.7299143785403873,3
28,24.0,21.975,0.7838207703295441,147
29,24.0,22.53,0.7994373021069258,35
30,25.0,23.04,0.7472616676907761,53
31,25.0,23.51,0.714072825417688,3
32,26.0,23.915,0.6839407869106798,64
33,26.0,24.26,0.6421837743200929,17
34,26.0,24.64,0.7683749084919418,7
35,26.0,24.93,0.5523585791856591,12
36,26.0,25.17,0.5010987926547019,1
37,26.0,25.42,0.6273754856543249,2
38,26.0,25.835,0.4666636904667,0
39,26.0,25.96,0.2416609194718914,0
40,26.0,25.885,0.5308248298638638,0
41,26.0,25.945,0.2863127660444081,0
42,26.0,25.955,0.23016298572967808,0
43,26.0,25.86,0.5480875842417889,0
44,26.0,25.89,0.3973663297261105,0
45,26.0,25.945,0.28631276604440814,0
46,26.0,25.945,0.3193352470367153,1
47,26.0,25.87,0.4506661735697499,0
48,26.0,25.905,0.39493670378935414,1
49,26.0,25.865,0.5165026621422198,0
50,26.0,25.975,0.15612494995995993,0
