generation,best_fitness,mean_fitness,std_fitness,best_index
0,5.0,1.755,1.1157844773969567,66
1,6.0,2.545,1.1610232555810414,49
2,6.0,3.24,1.1968291440301746,6
3,7.0,3.795,1.1238216050601626,133
4,7.0,4.405,1.2210548718219014,17
5,9.0,5.125,1.1702029738468451,57
6,9.0,5.825,1.0744184473472151,24
7,9.0,6.4,1.0246950765959597,67
8,10.0,6.82,1.0037928073063682,29
9,10.0,7.38,1.0419213022104885,38
10,11.0,7.84,1.0219589032832974,123
11,12.0,8.385,1.0847926069069609,54
12,12.0,8.82,1.2520383380711628,20
13,14.0,9.525,1.208045942834957,51
14,15.0,10.22,1.2375782803523987,50
15,15.0,10.805,1.3179434737499178,106
16,16.0,11.595,1.3967730667506442,53
17,17.0,12.345,1.3326571201925872,90
18,17.0,12.945,1.2049792529334271,145
19,18.0,13.485,1.228729018132151,9
20,18.0,14.055,1.1966515783635603,191
21,18.0,14.635,1.1583501197824428,76
22,18.0,15.405,1.0913180104809046,5
23,18.0,15.855,1.0217509481277716,41
24,19.0,16.28,1.0156771140475698,50
25,19.0,16.75,0.9785192895390463,73
26,19.0,17.075,0.8940777371123834,51
27,19.0,17.41,0.8728688332160796,11
28,20.0,17.76,0.8674099376880576,43
29,20.0,18.165,0.746843357070276,77
30,21.0,18.52,0.7934733769950949,111
31,21.0,18.865,0.7979818293670602,42
32,21.0,19.12,0.8096912991998864,74
33,21.0,19.435,0.771864625436352,17
34,21.0,19.715,0.7508495188784501,3
35,21.0,20.0,0.7280109889280518,0
36,21.0,20.375,0.5868347297152751,1
37,21.0,20.635,0.5672521485195098,0
38,21.0,20.775,0.5606915373001451,0
39,21.0,20.935,0.26603571188846054,0
40,21.0,20.9,0.42426406871192845,0
41,21.0,20.95,0.21794494717703367,0
42,22.0,20.935,0.28420942982244624,28
43,22.0,20.97,0.24310491562286435,103
44,22.0,20.975,0.2537222891273055,76
45,22.0,20.93,0.3809199390948182,105
46,22.0,20.96,0.3583294573433783,5
47,22.0,20.895,0.5421946145066363,28
48,22.0,21.03,0.47864391775097276,28
49,22.0,21.105,0.4625743183532782,0
50,22.0,21.205,0.5594416859691455,5
