condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pc0.10_pmop0.05_pbf0.50,0,13000,27.0,26.99,27.0,0,-1
pc0.10_pmop0.05_pbf0.50,1,13001,29.0,28.483333333333334,29.0,0,-1
pc0.10_pmop0.05_pbf0.50,2,13002,29.0,28.973333333333333,29.0,0,-1
