generation,best_fitness,mean_fitness,std_fitness,best_index
0,67.0,50.45666666666666,4.977427939095541,153
1,65.0,53.36,4.324010484106932,49
2,66.0,55.39,4.572151207764969,192
3,72.0,58.21666666666667,4.174891881500912,256
4,72.0,60.86,4.005879012984125,76
5,74.0,63.18333333333333,3.7304676501598144,212
6,75.0,64.94333333333333,3.7354324455885366,39
7,80.0,67.03,3.7827371042672264,107
8,77.0,69.17333333333333,3.291902523195701,142
9,79.0,70.69,3.0211311347462777,124
10,80.0,72.43666666666667,2.9187878001359095,288
11,81.0,74.05,2.5391927851189244,99
12,83.0,75.42,2.3671924298628535,212
13,83.0,76.75333333333333,2.387290421284255,25
14,85.0,78.09666666666666,2.326797990563188,39
15,86.0,79.26333333333334,2.4860924269937263,235
16,86.0,80.50666666666666,2.3259311158234146,90
17,86.0,81.77666666666667,2.028165564138085,71
18,87.0,82.82666666666667,1.7635066077436612,113
19,90.0,83.82,1.8021098745637014,35
20,90.0,84.70333333333333,1.776322668386074,294
21,89.0,85.61333333333333,1.559002530109842,35
22,90.0,86.26666666666667,1.579732748143038,211
23,90.0,87.08,1.3516409779720846,17
24,92.0,87.73666666666666,1.376222688698631,242
25,92.0,88.36666666666666,1.210601319822325,57
26,93.0,88.92333333333333,1.2318504598998838,99
27,93.0,89.48666666666666,1.2013140952954626,213
28,93.0,90.09,1.22823721921568,62
29,95.0,90.55,1.2678722333105965,76
30,95.0,91.08333333333333,1.3963245404354325,157
31,95.0,91.68333333333334,1.178864802351068,43
32,96.0,92.28,1.3619593728644526,71
33,96.0,92.86,1.3541541025058166,7
34,97.0,93.54333333333334,1.3545437936400908,188
35,97.0,94.23666666666666,1.2385430508823216,0
36,98.0,94.71333333333334,1.3233123424027888,28
37,98.0,95.27666666666667,1.2055934453851165,58
38,98.0,95.82,1.049253703035321,45
39,99.0,96.28,1.0463906217724495,156
40,99.0,96.7,0.9780933834080806,3
41,99.0,97.00666666666666,1.0197821118040635,19
42,99.0,97.43,0.8670447893082956,8
43,99.0,97.73666666666666,0.8683253358556854,11
44,100.0,97.92333333333333,0.8430829667884939,73
45,100.0,98.13666666666667,0.8782495216179865,245
46,100.0,98.31,1.0102309966867313,8
47,100.0,98.52,0.8885943956609225,97
48,100.0,98.70333333333333,0.833859833678432,11
49,100.0,98.85666666666667,0.6186993525848308,20
50,100.0,98.98,0.4541659021400293,53
