generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,0.3,0.48304589153964794,0.0013333333333333335,0.0023306863292670036,0.01966544805434952,0.03231677960249042,40.1,71.54245049075564
1,1.0,0.0,0.3,0.48304589153964794,0.004333333333333333,0.007706018170844312,0.03493961332360348,0.058121850279374096,12.6,29.163142644250275
2,2.0,0.0,0.3,0.48304589153964794,0.006333333333333334,0.010937533068733076,0.042528489131955484,0.06973667270293539,10.2,21.83167932666249
3,3.0,0.0,0.3,0.48304589153964794,0.012333333333333335,0.021889170894968495,0.058417431004749866,0.09624854258524464,9.1,20.201485093923168
4,4.0,0.0,0.3,0.48304589153964794,0.024333333333333335,0.04326347645603308,0.08004261946523261,0.13186628638220627,0.4,0.9660917830792958
5,5.0,0.0,0.4,0.6992058987801011,0.04733333333333334,0.08295171881474782,0.1078255248542103,0.17619535514303036,9.0,26.093847721041236
6,6.0,0.0,0.4,0.6992058987801011,0.08466666666666667,0.14599340421427975,0.1338365012042077,0.21705950669234475,13.8,43.639431710323635
7,7.0,0.0,0.4,0.6992058987801011,0.13833333333333334,0.23417441004727152,0.15155366167941575,0.24542062373318688,4.5,12.572014777097406
8,8.0,0.0,0.4,0.6992058987801011,0.21633333333333332,0.3569156278899801,0.13943259328526939,0.232797524319624,1.2,3.457680661303984
9,9.0,0.0,0.4,0.6992058987801011,0.2803333333333333,0.45387345274989493,0.11019813602825697,0.20056012224504685,0.0,0.0
10,10.0,0.0,0.4,0.6992058987801011,0.32599999999999996,0.5321069232567621,0.0826862401085984,0.1765816955931705,0.0,0.0
11,11.0,0.0,0.4,0.6992058987801011,0.3596666666666667,0.6018253099560568,0.05675406729119138,0.16024702482289002,0.0,0.0
12,12.0,0.0,0.4,0.6992058987801011,0.38333333333333336,0.6585224763452284,0.04479830930346919,0.11592782096236015,0.2,0.6324555320336759
13,13.0,0.0,0.4,0.6992058987801011,0.39266666666666666,0.6817131651260467,0.03647212688902,0.07857374898680922,0.0,0.0
14,14.0,0.0,0.4,0.6992058987801011,0.3983333333333333,0.6955009740742795,0.01723363917798703,0.03874101269915857,0.0,0.0
15,15.0,0.0,0.4,0.6992058987801011,0.3983333333333333,0.696027972334162,0.02147761868159325,0.036410565319736535,0.0,0.0
16,16.0,0.0,0.4,0.6992058987801011,0.398,0.697309113664808,0.0198997487421324,0.04195235392680606,0.0,0.0
17,17.0,0.0,0.4,0.6992058987801011,0.398,0.6946554346145334,0.018565781735044543,0.04251042825887677,0.0,0.0
18,18.0,0.0,0.4,0.6992058987801011,0.3986666666666666,0.697406482956056,0.01966544805434952,0.03231677960249042,0.0,0.0
19,19.0,0.0,0.4,0.6992058987801011,0.39966666666666667,0.6988888005652656,0.005763872155263526,0.018226964152656414,0.0,0.0
20,20.0,0.0,0.4,0.6992058987801011,0.3983333333333333,0.6965581166539826,0.02203927964290846,0.03606994469835804,0.0,0.0
21,21.0,0.0,0.4,0.6992058987801011,0.39866666666666667,0.6968769840252994,0.016275407487644937,0.03431157167221117,0.0,0.0
22,22.0,0.0,0.4,0.6992058987801011,0.39866666666666667,0.6968769840252994,0.016275407487644937,0.03431157167221117,0.0,0.0
23,23.0,0.0,0.4,0.6992058987801011,0.39766666666666667,0.6948630738196013,0.0253713429218095,0.043028349289792496,0.0,0.0
24,24.0,0.0,0.4,0.6992058987801011,0.3986666666666666,0.6979391179362845,0.016275407487644934,0.03431157167221116,0.0,0.0
25,25.0,0.0,0.4,0.6992058987801011,0.3993333333333333,0.6985731489575336,0.008137703743822468,0.025733678754158374,0.0,0.0
26,26.0,0.0,0.5,0.7071067811865476,0.39899999999999997,0.6971955284841345,0.025429320209613047,0.03353668907274628,20.1,63.56178096938443
27,27.0,0.0,0.5,0.7071067811865476,0.3986666666666666,0.6952896190228843,0.03198915401397466,0.04247039089029327,16.8,53.12626469082877
28,28.0,0.0,0.5,0.7071067811865476,0.398,0.6914918565350723,0.033775369438521816,0.06185708316340365,0.2,0.6324555320336759
29,29.0,0.0,0.5,0.7071067811865476,0.3983333333333333,0.6923394764256072,0.0436913972744507,0.057937339756039916,2.4,7.58946638440411
30,30.0,0.0,0.5,0.7071067811865476,0.4003333333333333,0.6953060432839344,0.028515656106110742,0.04885316398202475,15.6,49.331531498626724
31,31.0,0.0,0.5,0.7071067811865476,0.3993333333333333,0.6927861088334498,0.04379939536634288,0.06077129428132813,10.7,33.486481517837085
32,32.0,0.0,0.5,0.7071067811865476,0.40166666666666667,0.6945168851105809,0.03998982900002347,0.060366496092504905,0.1,0.31622776601683794
33,33.0,0.0,0.5,0.7071067811865476,0.404,0.6911178992163955,0.045775795076631785,0.08261257883021063,1.5,4.743416490252569
34,34.0,0.0,0.6,0.6992058987801011,0.41200000000000003,0.6895699142702404,0.055669623084508936,0.10470890725294564,1.7,5.034326612809745
35,35.0,0.0,0.5,0.7071067811865476,0.41966666666666663,0.6846959314312584,0.06419486831427815,0.12837116803470366,0.8,2.5298221281347035
36,36.0,0.0,0.5,0.7071067811865476,0.434,0.680930372974731,0.06656578173504454,0.15121767905577388,0.0,0.0
37,37.0,0.0,0.5,0.7071067811865476,0.45466666666666666,0.6829568972173794,0.07573285703665739,0.15307579389711803,0.0,0.0
38,38.0,0.0,0.5,0.7071067811865476,0.48200000000000004,0.6933960085631862,0.0640683034642793,0.11313559679356971,0.0,0.0
39,39.0,0.0,0.5,0.7071067811865476,0.4953333333333333,0.7019130824458553,0.038536340790825234,0.05849401567584902,0.0,0.0
40,40.0,0.0,0.5,0.7071067811865476,0.49800000000000005,0.7044886070979887,0.02780315179817199,0.036755553457594736,0.0,0.0
41,41.0,0.0,0.5,0.7071067811865476,0.49833333333333335,0.704751510362358,0.02203927964290846,0.03606994469835804,0.0,0.0
42,42.0,0.0,0.5,0.7071067811865476,0.4963333333333333,0.702131586977896,0.03769504888143464,0.04954328399183725,0.0,0.0
43,43.0,0.0,0.5,0.7071067811865476,0.4956666666666667,0.7021467083167163,0.039663620897395925,0.054762308606578006,0.0,0.0
44,44.0,0.0,0.5,0.7071067811865476,0.49800000000000005,0.7034433826489467,0.022997511333250557,0.04015407095007115,0.0,0.0
45,45.0,0.0,0.5,0.7071067811865476,0.495,0.6989944276434135,0.04177434886218869,0.05927976565891165,0.0,0.0
46,46.0,0.0,0.5,0.7071067811865476,0.497,0.7031910510814168,0.028515656106110742,0.04885316398202475,0.0,0.0
47,47.0,0.0,0.5,0.7071067811865476,0.499,0.7052747472693196,0.013901575899085994,0.02983641756806596,0.0,0.0
48,48.0,0.0,0.5,0.7071067811865476,0.49833333333333335,0.7037066764069765,0.01723363917798703,0.03874101269915856,0.0,0.0
49,49.0,0.0,0.5,0.7071067811865476,0.49766666666666665,0.704228936541043,0.029615322425415723,0.03999443495045189,0.0,0.0
50,50.0,0.0,0.5,0.7071067811865476,0.49733333333333335,0.703967241100898,0.03198915401397466,0.04247039089029327,0.0,0.0
