generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,-130.97803600000003,7.5021210174533755,-155.27462738000003,0.6054229279658938,7.848858803683146,1.1878566112936135,44.2,42.02856171700383,2100.0,0.0,2100.0,0.0,21.0,0.0,100.0,0.0,0.0,0.0,0.12203333333333333,0.003128720008068619,0.12553333333333333,0.005070369017666135,0.12496666666666667,0.0059865074630320375,0.12646666666666667,0.008907203354866128,0.12613333333333335,0.004912066272123005,0.1266,0.006457458124687979,0.12373333333333333,0.00908505760052947,0.12453333333333334,0.007643604605029271
1,1.0,0.0,-130.73793600000005,7.338004011390446,-148.15153660000004,1.0577863776572924,7.515385898863185,1.2738731575823858,34.3,27.87691199222436,1940.4,61.98064213930026,2100.0,0.0,21.0,0.0,92.4,2.9514591494904874,0.07600000000000001,0.02951459149490486,0.12,0.009380831519646856,0.13733333333333334,0.007576767609436591,0.1296,0.010140738035332268,0.12886666666666666,0.011328103368434012,0.12279999999999999,0.009549351991459428,0.12676666666666667,0.010064054112790986,0.12123333333333333,0.010873061058879576,0.11339999999999999,0.009878021494306199
2,2.0,0.0,-125.92393200000004,5.0264629542824055,-142.96986948000003,1.6980870228459566,7.765646850397656,3.4605853201732497,49.1,29.289550658516045,1862.7,38.404426828166564,2100.0,0.0,21.0,0.0,88.7,1.828782229912694,0.11299999999999999,0.018287822299126955,0.12013333333333334,0.012332031963374042,0.14646666666666666,0.014231941123688927,0.1367,0.015226236291511385,0.13553333333333334,0.015952243543592037,0.118,0.009519311106935067,0.1187,0.01709916610485674,0.1156,0.021755544206103043,0.10886666666666667,0.01537209271920714
3,3.0,0.0,-124.24148000000002,5.11187614518715,-137.22836388000002,5.443145505854529,7.6154204562006225,2.6221853342039143,23.0,26.45331317203533,1690.5,143.20090781835148,2100.0,0.0,21.0,0.0,80.5,6.819090848492928,0.195,0.06819090848492927,0.11783333333333332,0.018100712761356556,0.15793333333333334,0.0299212134170003,0.14830000000000002,0.02696703520326847,0.1417,0.03161006637601853,0.11083333333333334,0.019818466260996877,0.1135,0.025308589280282387,0.11053333333333333,0.027576694400781143,0.09936666666666667,0.021202987210925416
4,4.0,0.0,-121.72420000000002,7.69856939963957,-133.29158056,7.190733294377094,7.290055391212147,3.4546932393592744,18.2,22.96761004351805,1530.9,346.5459565483343,2100.0,0.0,21.0,0.0,72.9,16.502188407063535,0.271,0.16502188407063537,0.11256666666666666,0.027139352321756773,0.16573333333333334,0.03630930228052814,0.15326666666666666,0.03740264729522976,0.14243333333333333,0.03618814006662239,0.11380000000000001,0.032040946025706264,0.11256666666666666,0.039169164616955056,0.1041,0.031113115014828163,0.09553333333333333,0.02338681701037025
5,5.0,0.0,-117.88777200000001,5.509262485347946,-130.58331124,4.971049282044829,7.965133278527136,3.3663881699189266,16.8,15.526321736543613,1459.5,290.52108357225984,2100.0,0.0,21.0,0.0,69.5,13.834337312964756,0.305,0.13834337312964753,0.10766666666666666,0.03433207477017215,0.16526666666666667,0.035112447231961545,0.16316666666666665,0.03549378314543701,0.1432,0.036959838062816636,0.11553333333333334,0.0342536652089512,0.11186666666666667,0.04175448523257157,0.09953333333333333,0.031620512173642236,0.09376666666666666,0.02365495276096439
6,6.0,0.0,-112.26233600000003,12.386007881859811,-126.12420232000002,4.4841891230860815,7.588712501430878,2.9257364284464273,20.9,29.56142381174793,1213.8,217.0677313651202,2100.0,0.0,21.0,0.0,57.8,10.336558636434297,0.422,0.10336558636434295,0.09966666666666665,0.03860723401797283,0.1618,0.03989189094243293,0.17276666666666668,0.037716306196211996,0.14873333333333333,0.041329987917183904,0.11403333333333335,0.03438362013129701,0.11666666666666667,0.04572650850706747,0.095,0.03681518741893565,0.09133333333333334,0.036079473320182055
7,7.0,0.0,-111.19942400000002,11.717589420918733,-122.43251120000002,5.924113116633734,7.074208953864745,2.7082680046560745,20.3,26.098318379202563,1117.2,323.63930540031754,2100.0,0.0,21.0,0.0,53.2,15.411395495253215,0.4680000000000001,0.15411395495253216,0.10013333333333334,0.03743874008642999,0.16773333333333335,0.036286854403063604,0.17683333333333334,0.04124250773709626,0.1498,0.04601883672294785,0.11379999999999998,0.03361003671377398,0.11103333333333334,0.04427814721719569,0.09203333333333333,0.04071170851090068,0.08863333333333333,0.044841958415839746
8,8.0,0.0,-109.03742400000003,12.30652966651372,-119.87709344000002,6.178550747634624,8.460150826882117,4.623481386766284,14.9,21.512012148254907,1104.6,276.5132908198085,2100.0,0.0,21.0,0.0,52.6,13.167299562848024,0.47400000000000003,0.13167299562848025,0.10600000000000001,0.03769140452820301,0.17236666666666667,0.034559467445599575,0.18313333333333331,0.04511663896071062,0.14613333333333334,0.048292882178803564,0.11153333333333333,0.03314696045875581,0.10716666666666667,0.0438699677920337,0.0917,0.03879240411838316,0.08196666666666666,0.04643844990554303
9,9.0,0.0,-106.58519200000003,13.566089513329265,-115.63935688000001,10.43559135917196,8.688884973834003,4.764559901289575,20.7,21.6078689370331,966.0,280.0,2100.0,0.0,21.0,0.0,46.0,13.333333333333332,0.54,0.1333333333333333,0.10566666666666666,0.0366444377063534,0.1731,0.03120345422474177,0.18896666666666667,0.0574725806873521,0.14803333333333335,0.05108174277023489,0.10646666666666667,0.034961778071573045,0.1078,0.04344066479722302,0.09263333333333333,0.03939431869799264,0.07733333333333334,0.047012212755284645
10,10.0,0.0,-105.66790800000004,13.534496362926191,-113.35881796000001,11.3251406988606,8.89329050718253,4.754488155469088,5.0,5.270462766947299,882.0,442.497457619815,2100.0,0.0,21.0,0.0,42.0,21.071307505705477,0.58,0.2107130750570548,0.10543333333333334,0.03475915369269078,0.17450000000000002,0.03070136925405891,0.1896,0.06773492269934629,0.15033333333333335,0.050294932616652153,0.10106666666666667,0.03932071360642528,0.10729999999999999,0.04506824728764418,0.09446666666666667,0.03927025702003684,0.07730000000000001,0.04612608859834872
11,11.0,0.0,-105.36428000000004,13.630494778843827,-110.59111844000002,12.491983289920144,8.32327702291671,3.358184560593004,5.2,9.25922962958222,821.1,502.68091270705713,2100.0,0.0,21.0,0.0,39.1,23.93718631938367,0.609,0.23937186319383674,0.10700000000000001,0.034501028791245066,0.17883333333333334,0.032867955049497716,0.18706666666666666,0.07173679600619595,0.15076666666666666,0.04948626196690139,0.09783333333333334,0.04158918722248802,0.1058,0.04933438437318825,0.09236666666666667,0.04149979919630135,0.08033333333333334,0.049824382944522946
12,12.0,0.0,-104.08156400000003,12.576549188170464,-109.63057984000002,12.215651689266378,10.37187806865521,5.313168439057506,8.4,19.05080925665189,854.7,470.83001178769393,2100.0,0.0,21.0,0.0,40.7,22.420476751794947,0.593,0.2242047675179495,0.11013333333333333,0.03345651314176267,0.1845,0.03547673555207833,0.18696666666666667,0.07185521278890121,0.14863333333333334,0.04935546300456578,0.09306666666666666,0.04115967102053318,0.10553333333333333,0.05474975618638987,0.0924,0.04088007151306832,0.07876666666666667,0.05233204763695515
13,13.0,0.0,-103.94218400000003,12.36012645092023,-107.35190884000001,12.853726420401442,7.262394775097195,4.380810341620952,15.9,25.18575435086712,745.5,490.72446444007653,2100.0,0.0,21.0,0.0,35.5,23.367831640003647,0.645,0.2336783164000365,0.11173333333333332,0.03289932266930074,0.18706666666666666,0.03467585348358155,0.18946666666666667,0.07394662739911606,0.14796666666666666,0.05045727932654552,0.08973333333333333,0.04204195435426291,0.10473333333333334,0.0570745235159077,0.09393333333333334,0.03994805268821306,0.07536666666666667,0.054331276943589205
14,14.0,0.0,-101.67113600000002,11.846504895255633,-107.96724592000002,12.27826610362335,11.19363602341282,4.550058993598545,10.3,14.757672204276963,806.4,523.1019021185069,2100.0,0.0,21.0,0.0,38.4,24.909614386595567,0.616,0.24909614386595566,0.11256666666666666,0.03448315029577471,0.19113333333333332,0.03654295628874308,0.18883333333333335,0.07346490721829432,0.14646666666666666,0.051098355896336246,0.08963333333333333,0.040574105346777,0.10346666666666667,0.05764304804271129,0.09469999999999999,0.04030912956050931,0.0732,0.052899905481957145
15,15.0,0.0,-99.47113600000003,11.936568872818428,-106.36479712000002,11.832735062429366,8.166131558725604,4.833296729952161,9.9,23.96965674440175,827.4,510.875327257052,2100.0,0.0,21.0,0.0,39.4,24.32739653605009,0.606,0.243273965360501,0.11526666666666667,0.03823055464732333,0.19453333333333334,0.04139875348514079,0.18926666666666664,0.07527723247034963,0.14313333333333333,0.055858551518794125,0.08736666666666668,0.03779262780026526,0.10083333333333333,0.05899387915519523,0.09646666666666667,0.04056824763345568,0.07313333333333333,0.05387071858614524
16,16.0,0.0,-97.87447600000003,11.251535878462892,-105.43157048,10.974749806506592,9.591537294816936,4.046032139325636,7.1,11.483805021759023,810.6,482.56357094169465,2100.0,0.0,21.0,0.0,38.6,22.97921766389022,0.614,0.2297921766389022,0.11766666666666667,0.04522481565045107,0.19569999999999999,0.04154350686885934,0.19093333333333334,0.07438518370989988,0.14246666666666669,0.05793892058468572,0.08326666666666667,0.03290907788752835,0.0999,0.05833366137473899,0.09646666666666667,0.039849469844824535,0.0736,0.05300635880792109
17,17.0,0.0,-97.87447600000003,11.251535878462892,-104.53990308000002,9.76757548250667,11.41699450735358,4.659967706972279,1.2,2.2010098692292237,793.8,506.7922651343448,2100.0,0.0,21.0,0.0,37.8,24.13296500639737,0.622,0.24132965006397367,0.11543333333333332,0.046971504364052695,0.1994,0.041667940721262155,0.1907,0.07419068691346212,0.14296666666666666,0.0572804342524404,0.08149999999999999,0.029746770755333597,0.10053333333333334,0.05613766148529023,0.0959,0.03990545926326805,0.07356666666666667,0.050703458863678524
18,18.0,0.0,-97.87447600000003,11.251535878462892,-102.37269660000001,10.412016829420988,11.592023666647211,5.3652913992991245,0.3,0.6749485577105528,730.8,471.4280432897474,2100.0,0.0,21.0,0.0,34.8,22.448954442368933,0.6519999999999999,0.22448954442368932,0.1119,0.042414780209815,0.20293333333333333,0.0416551984217523,0.19083333333333333,0.07537351435794053,0.14296666666666666,0.05490203396353666,0.0827,0.03135320488865729,0.1022,0.052342462048831195,0.09193333333333334,0.041719462847056334,0.07453333333333333,0.049658139959099665
19,19.0,0.0,-97.07810400000002,10.463045784171602,-100.34797960000002,9.834183424982966,10.2804595181687,4.56915540814275,2.5,7.905694150420949,613.2,454.17001222009367,2100.0,0.0,21.0,0.0,29.2,21.627143439052077,0.708,0.21627143439052077,0.10543333333333334,0.037566089909799115,0.20826666666666666,0.042019043301817334,0.19266666666666665,0.0766578094722672,0.14386666666666667,0.05453172142868139,0.0826,0.03187971219102701,0.10123333333333333,0.0471684792218147,0.08856666666666665,0.045371457281009483,0.07736666666666667,0.04867540510081447
20,20.0,0.0,-95.17719600000002,10.948938305610787,-99.57912800000001,10.380622530967631,8.293489827439725,4.47450225355749,17.1,36.038405440122716,642.6,528.8776796197775,2100.0,0.0,21.0,0.0,30.6,25.184651410465595,0.6940000000000001,0.25184651410465597,0.10483333333333333,0.037706550500109175,0.2097,0.04190301854237905,0.19173333333333334,0.07727964292021891,0.1447,0.05591979485647389,0.08216666666666667,0.031415278975148696,0.1006,0.04543447323370979,0.0876,0.04615106702617309,0.07866666666666666,0.0490243073999968
21,21.0,0.0,-95.97748400000003,11.236754827403786,-99.93600232000001,9.837669069763056,10.20563736820285,6.294703490021489,6.9,16.722905117100783,657.3,517.9101273387112,2100.0,0.0,21.0,0.0,31.3,24.662387016129102,0.687,0.24662387016129098,0.1041,0.0382429046110049,0.20950000000000002,0.041767507602896596,0.19096666666666667,0.07794988101733885,0.14616666666666667,0.056612228753551506,0.08313333333333334,0.03095404798115673,0.09893333333333335,0.0456020900538994,0.08743333333333334,0.045088130435546325,0.07976666666666667,0.05122114966339106
