generation,best_fitness,mean_fitness,std_fitness,best_index
0,7.0,1.83,1.281054253339803,154
1,8.0,2.5,1.2083045973594573,91
2,8.0,3.105,1.3205964561515375,108
3,10.0,3.92,1.5177615095923336,22
4,8.0,4.53,1.5649600633882002,72
5,9.0,5.19,1.582371637764024,116
6,10.0,6.13,1.683181511305302,104
7,10.0,7.155,1.5036538830462283,26
8,11.0,7.79,1.4338409953687332,130
9,12.0,8.525,1.1997395550701828,120
10,12.0,9.05,1.2278029157808676,78
11,13.0,9.63,1.3390668392578466,165
12,14.0,10.04,1.3778243719719867,3
13,15.0,10.715,1.50125780597471,77
14,17.0,11.54,1.54544491975612,68
15,17.0,12.365,1.6098990651590552,28
16,19.0,13.235,1.7492212553019129,2
17,19.0,14.13,1.70384858482202,27
18,19.0,14.875,1.6761190291861734,5
19,20.0,15.67,1.5036954478883018,102
20,20.0,16.425,1.3908181045701122,152
21,20.0,17.025,1.2901065847440667,39
22,20.0,17.47,1.2996538000559996,52
23,21.0,18.24,1.2051555916146264,160
24,21.0,18.745,1.0535535107435217,3
25,21.0,19.22,0.8494704232638121,47
26,21.0,19.58,0.7573638491504594,25
27,21.0,19.955,0.7092073039669007,10
28,21.0,20.25,0.6062177826491071,0
29,22.0,20.465,0.598978296768756,0
30,22.0,20.66,0.6118823416311342,15
31,23.0,20.905,0.5347663040992766,15
32,23.0,21.07,0.5788782255362522,3
33,23.0,21.24,0.6102458520956943,0
34,23.0,21.545,0.6913573605596457,14
35,24.0,21.815,0.800484228451754,22
36,24.0,22.125,0.8362864341838865,60
37,25.0,22.445,0.8927345630141134,22
38,24.0,22.72,0.794732659452221,0
39,25.0,23.01,0.7999374975584029,18
40,25.0,23.25,0.8470537173048708,17
41,26.0,23.595,0.8372424977269131,47
42,26.0,23.98,0.7934733769950949,15
43,26.0,24.3,0.8,6
44,26.0,24.605,0.7609040675407117,7
45,26.0,24.965,0.7374110115803804,4
46,26.0,25.335,0.7434883993715032,1
47,26.0,25.56,0.7459222479588608,1
48,26.0,25.835,0.39720901298938316,0
49,26.0,25.835,0.5270436414567582,0
50,26.0,25.925,0.373329613076702,0
