generation,best_fitness,mean_fitness,std_fitness,best_index
0,11.7,7.6145,1.4099786345899004,7
1,11.9,8.3515,1.3878752645681096,101
2,12.1,8.988999999999999,1.2079234247252595,163
3,12.1,9.5135,1.0155135400377486,20
4,12.2,10.004000000000001,0.8749194248615126,57
5,12.6,10.3585,0.8265759190782175,161
6,12.8,10.748000000000001,0.7688927103309017,151
7,12.9,11.088000000000001,0.7892756172592689,108
8,13.5,11.454499999999998,0.7904933586058772,80
9,13.5,11.814,0.7861323043864816,31
10,14.0,12.138499999999999,0.830341947633624,189
11,13.9,12.48,0.7641334961902927,103
12,13.9,12.84,0.6282515419798028,9
13,14.1,13.127,0.5186241413586529,27
14,14.1,13.235999999999999,0.5189450837998179,7
15,14.4,13.3495,0.6036553238396891,59
16,14.4,13.526999999999997,0.4873099629599214,15
17,14.5,13.641000000000002,0.49971892099459275,130
18,14.5,13.822000000000001,0.4249894116328077,89
19,14.6,13.924500000000002,0.4074920244618292,51
20,14.7,13.965500000000002,0.4345799696258446,19
21,14.7,14.055,0.4569190300261087,135
22,14.8,14.161,0.39934821897687245,34
23,14.8,14.2255,0.43462598863850743,86
24,14.8,14.2925,0.4065633406985928,183
25,14.8,14.371500000000001,0.36474340295610547,59
26,14.8,14.375500000000002,0.4635188777169705,63
27,14.8,14.460999999999999,0.3594148021437068,34
28,14.8,14.496999999999998,0.37946146049368423,25
29,14.8,14.539499999999999,0.41435461865411843,18
30,14.8,14.604000000000001,0.3367254074167851,12
31,14.8,14.618999999999998,0.30567793508855035,0
32,14.8,14.6265,0.357697847351644,2
33,14.8,14.6515,0.4024894408552852,0
34,14.8,14.712500000000002,0.3146327223923158,0
35,14.8,14.727000000000002,0.3215136077991102,0
36,14.8,14.755500000000001,0.2361561983095088,0
37,14.8,14.758500000000002,0.22699724667933766,0
38,14.8,14.774500000000003,0.2681412873840953,0
39,14.8,14.696000000000003,0.46161022519004075,0
40,14.8,14.762500000000003,0.2492864817835096,0
41,14.8,14.724500000000003,0.3222572729978333,0
42,14.8,14.773000000000001,0.18322390673708505,0
43,14.8,14.752000000000002,0.2959662142880502,0
44,14.8,14.784500000000003,0.1319460116865986,0
45,14.8,14.762500000000005,0.20553284409067085,0
46,14.8,14.769500000000003,0.18820135493667417,0
47,14.8,14.783500000000004,0.13258110725137282,0
48,14.8,14.753500000000004,0.2899788785411793,0
49,14.8,14.735500000000002,0.33791973899137656,0
50,14.8,14.796000000000003,0.03440930106817059,0
