generation,best_fitness,mean_fitness,std_fitness,best_index
0,6.0,2.25,1.479019945774904,9
1,7.0,4.3,1.2688577540449522,5
2,8.0,5.95,1.3592277219068185,2
3,9.0,7.15,0.653834841531101,17
4,9.0,8.1,0.8306623862918074,0
5,9.0,8.95,0.21794494717703367,0
6,9.0,9.0,0.0,0
7,9.0,9.0,0.0,0
8,9.0,9.0,0.0,0
9,9.0,9.0,0.0,0
10,9.0,9.0,0.0,0
11,9.0,9.0,0.0,0
12,9.0,8.9,0.30000000000000004,0
13,9.0,9.0,0.0,0
14,9.0,8.95,0.21794494717703367,0
15,9.0,9.0,0.0,0
16,9.0,9.0,0.0,0
17,9.0,9.0,0.0,0
18,9.0,9.0,0.0,0
19,9.0,8.95,0.21794494717703367,0
20,9.0,9.0,0.0,0
21,9.0,8.9,0.30000000000000004,0
22,9.0,9.0,0.0,0
23,9.0,8.9,0.30000000000000004,1
24,9.0,9.0,0.0,0
25,9.0,9.0,0.0,0
26,9.0,9.0,0.0,0
27,9.0,8.9,0.43588989435406733,0
28,9.0,9.0,0.0,0
29,9.0,9.0,0.0,0
30,9.0,9.0,0.0,0
31,9.0,8.95,0.21794494717703367,0
32,9.0,8.95,0.21794494717703367,0
33,9.0,8.95,0.21794494717703367,0
34,9.0,8.95,0.21794494717703367,0
35,9.0,9.0,0.0,0
36,9.0,9.0,0.0,0
37,9.0,9.0,0.0,0
38,9.0,8.9,0.43588989435406733,0
39,9.0,9.0,0.0,0
40,10.0,8.95,0.49749371855331004,10
41,10.0,9.1,0.43588989435406733,2
42,10.0,9.6,0.4898979485566356,0
43,10.0,10.0,0.0,0
44,10.0,10.0,0.0,0
45,10.0,9.95,0.21794494717703367,0
46,10.0,10.0,0.0,0
47,10.0,9.85,0.3570714214271425,0
48,10.0,9.9,0.30000000000000004,0
49,10.0,9.9,0.43588989435406733,0
50,10.0,10.0,0.0,0
