generation,best_fitness,mean_fitness,std_fitness,best_index
0,5.0,1.64,1.1959933110180843,10
1,5.0,2.32,1.2073110618229255,20
2,5.0,3.32,1.0087616170334794,6
3,7.0,3.8,1.1135528725660044,42
4,7.0,4.58,1.1151681487560519,28
5,7.0,5.2,1.1661903789690602,1
6,8.0,6.04,0.9789790600416334,3
7,8.0,6.54,0.8534635317340745,3
8,9.0,6.96,0.5986651818838307,30
9,10.0,7.16,0.6740919818541088,5
10,10.0,7.52,0.8997777503361595,8
11,10.0,7.9,1.0440306508910548,9
12,10.0,8.34,1.1594826432508596,0
13,10.0,8.62,1.0176443386566842,3
14,12.0,9.04,1.076289923765897,39
15,12.0,9.5,0.9433981132056604,20
16,12.0,9.86,0.98,15
17,13.0,10.28,0.9173875952943772,6
18,13.0,10.68,0.947417542586161,18
19,13.0,11.22,1.0254754994635416,13
20,13.0,11.58,0.9184770002564028,1
21,14.0,12.04,0.7472616676907761,18
22,14.0,12.56,0.6974238309665078,26
23,14.0,12.72,0.7222188034107115,13
24,15.0,13.02,0.7068238818828916,40
25,15.0,13.28,0.567097875150313,20
26,15.0,13.5,0.6082762530298219,14
27,15.0,13.8,0.529150262212918,9
28,15.0,13.88,0.6823488843692792,7
29,15.0,14.06,0.4651881339845203,14
30,16.0,14.28,0.6013318551349163,29
31,16.0,14.5,0.6403124237432849,9
32,16.0,14.64,0.6560487786742689,3
33,16.0,14.86,0.5295280917949491,10
34,16.0,15.08,0.3919183588453085,2
35,16.0,15.28,0.448998886412873,10
36,16.0,15.6,0.4898979485566356,0
37,16.0,15.66,0.5517245689653488,0
38,16.0,15.84,0.417612260356422,0
39,16.0,15.94,0.23748684174075835,0
40,16.0,15.94,0.31048349392520047,0
41,16.0,15.88,0.3815756805667783,0
42,16.0,15.94,0.31048349392520047,0
43,16.0,15.96,0.19595917942265423,0
44,16.0,15.94,0.23748684174075835,0
45,16.0,15.98,0.13999999999999999,0
46,16.0,15.92,0.43999999999999995,0
47,16.0,15.94,0.42000000000000004,0
48,16.0,15.98,0.13999999999999999,0
49,16.0,15.96,0.19595917942265423,0
50,16.0,16.0,0.0,0
