generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,0.2,0.4216370213557839,0.0015,0.0033747427885527643,0.017003242360899146,0.036490329757295145,19.2,40.52105077062483
1,1.0,0.0,0.2,0.4216370213557839,0.0025,0.005400617248673217,0.022105120152209418,0.04689069634155569,10.3,23.57988785196213
2,2.0,0.0,0.2,0.4216370213557839,0.003,0.006324555320336759,0.02431049156228644,0.05125101625008686,6.7,19.49387368152136
3,3.0,0.0,0.2,0.4216370213557839,0.0025,0.005400617248673217,0.022105120152209418,0.04689069634155569,2.7,6.700746227100382
4,4.0,0.0,0.2,0.4216370213557839,0.005,0.012692955176439848,0.029545792313331626,0.06630775182248869,3.0,8.806563209081938
5,5.0,0.0,0.3,0.6749485577105528,0.0085,0.02082333093218064,0.04060357118884606,0.09060813065498843,18.3,39.77170965509138
6,6.0,0.0,0.3,0.6749485577105528,0.015,0.03944053188733077,0.05158123142084139,0.11885741488163035,4.5,9.969397619158787
7,7.0,0.0,0.3,0.6749485577105528,0.027500000000000004,0.07254309064273454,0.06942332773738728,0.1605127255802041,8.2,17.599242407937147
8,8.0,0.0,0.3,0.6749485577105528,0.05049999999999999,0.12979577976361342,0.08605772563280864,0.19258928047620533,0.8,2.2010098692292237
9,9.0,0.0,0.3,0.6749485577105528,0.0875,0.22082232676973584,0.10022287150045064,0.2183597338445696,2.7,6.700746227100382
10,10.0,0.0,0.4,0.6992058987801011,0.1305,0.31491136319076624,0.10657819941420447,0.20778885492951216,17.5,53.949050037975645
11,11.0,0.0,0.4,0.6992058987801011,0.1785,0.4026719784417861,0.10932287891837122,0.20208911165621726,1.8,3.823901439919996
12,12.0,0.0,0.4,0.6992058987801011,0.22849999999999998,0.4994444135459142,0.10644878310452588,0.19566455585336634,2.5,7.905694150420948
13,13.0,0.0,0.4,0.6992058987801011,0.26949999999999996,0.5844486955907916,0.07751030981083805,0.1507007773814201,0.7,1.888562063228706
14,14.0,0.0,0.4,0.6992058987801011,0.296,0.6428314104197324,0.05530792818318077,0.11745463937709986,2.4,7.58946638440411
15,15.0,0.0,0.4,0.6992058987801011,0.30700000000000005,0.6639243598148479,0.04493398881878749,0.10008849777867741,1.4,4.427188724235731
16,16.0,0.0,0.4,0.6992058987801011,0.314,0.668754231554629,0.04226345177274944,0.11109955817620158,0.1,0.31622776601683794
17,17.0,0.0,0.4,0.6992058987801011,0.3285,0.6668418519825787,0.04514144437210666,0.1427497810856465,0.2,0.6324555320336759
18,18.0,0.0,0.4,0.6992058987801011,0.3415,0.6619334055124679,0.06357569969249047,0.15809852908378322,0.0,0.0
19,19.0,0.0,0.4,0.6992058987801011,0.3665,0.674866447693336,0.04719904660054057,0.14925649064613572,0.0,0.0
20,20.0,0.0,0.4,0.6992058987801011,0.39,0.6894482496089819,0.03637486181262444,0.09292690931953203,0.0,0.0
21,21.0,0.0,0.4,0.6992058987801011,0.398,0.6957098692862005,0.024056610350732085,0.03952888533764546,0.0,0.0
22,22.0,0.0,0.4,0.6992058987801011,0.399,0.6974588797118358,0.014106735979665889,0.029739610697593958,0.0,0.0
23,23.0,0.0,0.4,0.6992058987801011,0.3995,0.6987307938127689,0.007053367989832945,0.022304708023195473,0.0,0.0
24,24.0,0.0,0.4,0.6992058987801011,0.4,0.6992058987801011,0.0,0.0,0.0,0.0
25,25.0,0.0,0.4,0.6992058987801011,0.3995,0.6987307938127689,0.007053367989832944,0.02230470802319547,0.0,0.0
26,26.0,0.0,0.4,0.6992058987801011,0.399,0.6974588797118358,0.014106735979665889,0.029739610697593958,0.0,0.0
27,27.0,0.0,0.4,0.6992058987801011,0.4,0.6992058987801011,0.0,0.0,0.0,0.0
28,28.0,0.0,0.4,0.6992058987801011,0.4,0.6992058987801011,0.0,0.0,0.0,0.0
29,29.0,0.0,0.4,0.6992058987801011,0.4,0.6992058987801011,0.0,0.0,0.0,0.0
30,30.0,0.0,0.4,0.6992058987801011,0.3995,0.6987307938127689,0.007053367989832944,0.02230470802319547,0.0,0.0
31,31.0,0.0,0.4,0.6992058987801011,0.3995,0.6987307938127689,0.007053367989832944,0.02230470802319547,0.0,0.0
32,32.0,0.0,0.4,0.6992058987801011,0.3995,0.6979352485088507,0.007053367989832944,0.02230470802319547,0.0,0.0
33,33.0,0.0,0.4,0.6992058987801011,0.4,0.6992058987801011,0.0,0.0,0.0,0.0
34,34.0,0.0,0.4,0.6992058987801011,0.398,0.6949188601716192,0.019208613770976164,0.04224306855696323,0.0,0.0
35,35.0,0.0,0.4,0.6992058987801011,0.3995,0.6987307938127689,0.007053367989832943,0.02230470802319546,0.0,0.0
36,36.0,0.0,0.4,0.6992058987801011,0.4,0.6992058987801011,0.0,0.0,0.0,0.0
37,37.0,0.0,0.4,0.6992058987801011,0.4,0.6992058987801011,0.0,0.0,0.0,0.0
38,38.0,0.0,0.4,0.6992058987801011,0.3995,0.6987307938127689,0.007053367989832944,0.02230470802319547,0.0,0.0
39,39.0,0.0,0.4,0.6992058987801011,0.3995,0.6987307938127689,0.007053367989832945,0.022304708023195473,0.0,0.0
40,40.0,0.0,0.4,0.6992058987801011,0.399,0.6966658692180444,0.0099498743710662,0.03146426544510455,0.0,0.0
41,41.0,0.0,0.4,0.6992058987801011,0.3995,0.6987307938127689,0.007053367989832944,0.02230470802319547,0.0,0.0
42,42.0,0.0,0.4,0.6992058987801011,0.399,0.6966658692180444,0.0099498743710662,0.03146426544510455,0.0,0.0
43,43.0,0.0,0.4,0.6992058987801011,0.399,0.6966658692180444,0.0099498743710662,0.03146426544510455,0.0,0.0
44,44.0,0.0,0.4,0.6992058987801011,0.399,0.6974588797118357,0.014106735979665889,0.029739610697593958,0.0,0.0
45,45.0,0.0,0.4,0.6992058987801011,0.3995,0.6979352485088507,0.007053367989832944,0.02230470802319547,0.0,0.0
46,46.0,0.0,0.4,0.6992058987801011,0.3995,0.6979352485088507,0.007053367989832943,0.02230470802319546,0.0,0.0
47,47.0,0.0,0.4,0.6992058987801011,0.399,0.6974588797118358,0.014106735979665885,0.029739610697593944,0.0,0.0
48,48.0,0.0,0.4,0.6992058987801011,0.4,0.6992058987801011,0.0,0.0,0.0,0.0
49,49.0,0.0,0.4,0.6992058987801011,0.3985,0.6969817867857891,0.021160103969498835,0.03407100429006069,0.0,0.0
