generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,-127.47793600000003,5.93137042597072,-155.21266869333337,0.6717004787676082,8.427233781615849,0.9319010027906816,98.4,64.041392864303,6300.0,0.0,6300.0,0.0,21.0,0.0,300.0,0.0,0.0,0.0,0.12433333333333332,0.0024670670345749474,0.1272222222222222,0.0024658156690191267,0.12377777777777779,0.005489608589793617,0.12437777777777778,0.003061710971674846,0.12717777777777778,0.0021553837274011474,0.1252888888888889,0.0032361766803085386,0.12431111111111111,0.003485773556034669,0.1235111111111111,0.0013300886445907106
1,1.0,0.0,-129.39250400000003,5.895497168287001,-151.8458135466667,0.4248891349137708,7.005392137681594,0.44540878068160333,155.4,96.44324756041762,6060.6,46.00869483043389,6300.0,0.0,21.0,0.0,288.6,2.190890230020657,0.03799999999999999,0.007302967433402232,0.12633333333333335,0.004135065347984091,0.12842222222222222,0.004551081814141817,0.12331111111111111,0.005901140295749918,0.1265777777777778,0.0051408554795606175,0.12915555555555555,0.004830203328797954,0.1275111111111111,0.0025148939059182356,0.11604444444444444,0.003641835109249588,0.12264444444444444,0.0029704304048611295
2,2.0,0.0,-120.35385600000004,19.463472631153987,-148.80667034666672,0.8293334575342244,6.719493345920261,0.7174662060978941,67.0,69.15200647848188,6094.2,47.887367854163834,6300.0,0.0,21.0,0.0,290.2,2.2803508501982765,0.03266666666666666,0.007601169500660914,0.12275555555555555,0.007503250324499293,0.13435555555555556,0.0021522311133872376,0.12404444444444444,0.0074459368321683995,0.1296,0.00993112080753361,0.12813333333333335,0.008103268659187044,0.1273111111111111,0.00507012552502462,0.11297777777777777,0.002972507774444969,0.12082222222222223,0.0040281417460071986
3,3.0,0.0,-119.11086400000003,11.370445704565856,-146.40274248000006,0.8835086998151875,6.525702856257327,0.3291053527037341,134.6,92.7485848948651,6043.8,68.69279438194368,6300.0,0.0,21.0,0.0,287.8,3.2710854467592223,0.0406666666666667,0.01090361815586411,0.12017777777777779,0.01042154700489849,0.14035555555555557,0.0018532587248505285,0.12448888888888887,0.004339454366338101,0.13095555555555555,0.010908881872295792,0.13164444444444445,0.00967253972291444,0.12282222222222221,0.00806631465408865,0.11188888888888888,0.0044116848213537315,0.11766666666666667,0.004977108089872229
4,4.0,0.0,-111.42192000000003,8.697334719510335,-144.65917945333337,0.8500465633647105,6.613450773729797,1.000907117559076,76.6,67.60029585734074,5993.4,78.0115376082282,6300.0,0.0,21.0,0.0,285.4,3.714835124201342,0.04866666666666666,0.012382783747337806,0.11862222222222223,0.010602410627357868,0.1491777777777778,0.004475999095312083,0.12857777777777776,0.008161714295839662,0.12913333333333332,0.0100895374240893,0.13044444444444445,0.010046496840462948,0.12004444444444444,0.010728294193220854,0.11295555555555556,0.008579547888747322,0.11104444444444443,0.007296879089339803
5,5.0,0.0,-117.81680800000001,4.965567002339211,-143.59582485333334,1.4335248456241083,7.44409063706969,1.1351076789244186,123.8,78.96011651460502,6010.2,98.94543951087385,6300.0,0.0,21.0,0.0,286.2,4.711687595755895,0.04600000000000002,0.015705625319186334,0.11846666666666668,0.010990006683964307,0.15106666666666665,0.007706258479514321,0.13166666666666665,0.00816080666552631,0.1302222222222222,0.013899995559107557,0.12622222222222224,0.012849556844930925,0.12082222222222223,0.014222569440205994,0.11346666666666667,0.010294550877905156,0.10806666666666667,0.010959690452508905
6,6.0,0.0,-119.59902400000003,4.488581884613445,-142.1286343466667,2.2842508777592427,8.034068894150678,1.8018588100766475,122.8,111.20116905860299,6014.4,88.59909706086181,6300.0,0.0,21.0,0.0,286.4,4.2190046219458015,0.04533333333333334,0.014063348739819301,0.11664444444444444,0.011074216523300344,0.15184444444444445,0.009490280928337442,0.13293333333333332,0.010540515601041661,0.13206666666666667,0.015988537560806915,0.12546666666666667,0.007464897277124761,0.12282222222222221,0.015467728252201442,0.11213333333333333,0.015439527594640939,0.1060888888888889,0.016221537276255242
7,7.0,0.0,-118.24761600000002,7.946600116860047,-140.3785799466667,2.762867821506835,7.9720472438588335,1.8963952021468538,76.6,98.86758821777741,5871.6,79.41221568499385,6300.0,0.0,21.0,0.0,279.6,3.7815340802378015,0.06799999999999999,0.012605113600792707,0.11137777777777777,0.015192306369985639,0.15495555555555557,0.008896038791104698,0.13666666666666666,0.012999762580927929,0.13286666666666666,0.01711136363450028,0.12446666666666668,0.008456643235635221,0.12079999999999999,0.01612937661918331,0.11477777777777778,0.018492741318730473,0.1040888888888889,0.01777107512535781
8,8.0,0.0,-115.53300000000002,6.024948132556826,-139.07987781333335,3.010003380130129,8.797991783708385,2.108966832962126,99.2,104.53803135701381,5863.2,103.30634056049031,6300.0,0.0,21.0,0.0,279.2,4.919349550499539,0.06933333333333336,0.016397831834998457,0.11055555555555556,0.01733315526974066,0.15826666666666667,0.010720235855153729,0.13682222222222223,0.01570652927060575,0.13406666666666667,0.017279046041340514,0.12297777777777777,0.009914884682718447,0.12077777777777779,0.018864690382030577,0.11484444444444444,0.02240778083557827,0.1016888888888889,0.02071207675383592
9,9.0,0.0,-110.90052800000004,5.0177812426928226,-137.34041744,2.5595172011160616,8.647409096317165,2.327211419861719,128.4,120.69921292204022,5901.0,167.34246323034688,6300.0,0.0,21.0,0.0,281.0,7.968688725254612,0.06333333333333335,0.026562295750848723,0.10986666666666667,0.016061494480224175,0.16124444444444444,0.011086472682652932,0.13711111111111113,0.018748497882217288,0.13677777777777778,0.018649131975960444,0.12315555555555555,0.01266242619078339,0.11733333333333333,0.022944242667931727,0.11364444444444444,0.02714108088497837,0.10086666666666666,0.022557115435935582
