generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,6.0,2.3094010767585034,0.404,0.08682037651253176,1.3916716712426556,0.1674977925581699,79.8,68.25084452061951,400.0,0.0,400.0,0.0,2.0,0.0,200.0,0.0,0.0,0.0,0.1252,0.005281460703299217,0.12633333333333335,0.0024088314876309818,0.12326666666666668,0.0041449061405031,0.12425,0.003918340855735802,0.12523333333333334,0.004602200225281412,0.12501666666666666,0.003839728964200274,0.12591666666666668,0.004196743299391524,0.12478333333333333,0.0032754699973749934
1,1.0,0.0,6.2,2.2010098692292237,1.2,0.06716480559869963,1.3512881559679488,0.10519991307949574,18.6,17.1671520966965,385.6,5.232377832092951,400.0,0.0,2.0,0.0,192.8,2.6161889160464753,0.03600000000000003,0.013080944580232401,0.12626666666666667,0.0076832349154136986,0.13086666666666666,0.0060867189969759684,0.12408333333333335,0.008808402974601184,0.12131666666666667,0.0053877146486986886,0.1277,0.005885114094156086,0.12116666666666667,0.006306473256763377,0.12356666666666667,0.007585805457856434,0.12503333333333333,0.006385167998601951
2,2.0,0.0,6.2,2.2010098692292237,2.052,0.0809389344574731,1.3468211481500332,0.26134862815749993,43.3,60.72167835478712,375.8,7.083627444874398,400.0,0.0,2.0,0.0,187.9,3.541813722437199,0.0605,0.01770906861218596,0.12628333333333333,0.011412320070113528,0.14261666666666667,0.009232942229984014,0.1283,0.011972396234878727,0.11955,0.009033903904353114,0.1283,0.006716848173266695,0.11721666666666666,0.011184217826699452,0.11856666666666667,0.00856067667799603,0.11916666666666667,0.008257805884415752
3,3.0,0.0,7.6,1.577621275493231,2.69,0.28744081516413456,1.6569177901972267,0.4218523129247158,30.1,23.349756125302704,373.2,9.101892355133879,400.0,0.0,2.0,0.0,186.6,4.5509461775669395,0.06699999999999999,0.022754730887834654,0.12255,0.015265560771848912,0.14395,0.008118736902307458,0.1389,0.014668392154393133,0.12051666666666667,0.013816801813215644,0.1276,0.008051991548755782,0.11499999999999999,0.015251391355270013,0.1169,0.011772063603356956,0.11458333333333333,0.013098687616855006
4,4.0,0.0,8.2,1.9888578520235065,3.3869999999999996,0.5248714128241314,1.9654961355760734,0.511115274055474,67.0,77.05841939723393,367.4,14.576998624164338,400.0,0.0,2.0,0.0,183.7,7.288499312082169,0.08150000000000002,0.03644249656041082,0.11955,0.017081693688251735,0.1466,0.012557325342328535,0.15021666666666667,0.017545892206819614,0.12108333333333335,0.015899423469631427,0.1256,0.010917536012882789,0.11318333333333333,0.017389944944857797,0.11539999999999999,0.017921502362067198,0.10836666666666668,0.017218601769992247
5,5.0,0.0,8.2,1.7511900715418258,4.255,0.6271496365833807,2.037190398014599,0.7400039656328578,30.9,48.742976702062194,355.0,8.705043238133728,400.0,0.0,2.0,0.0,177.5,4.352521619066864,0.1125,0.021762608095334344,0.11503333333333335,0.023120564305984415,0.15126666666666666,0.017556118134445815,0.1627,0.017932796357099063,0.11866666666666666,0.015809436157084737,0.12321666666666667,0.015701704318911318,0.11413333333333334,0.023990841874081043,0.11443333333333335,0.023519915385755246,0.10055,0.02289752399143347
6,6.0,0.0,9.6,2.6331223544175324,4.986,1.026495656753273,2.0194813152899465,0.7342231095933146,46.8,56.07891265390624,345.4,23.646470255739136,400.0,0.0,2.0,0.0,172.7,11.823235127869568,0.1365,0.05911617563934781,0.1111,0.029835267886790345,0.1534,0.022953549444449006,0.16661666666666666,0.021639733972943224,0.11651666666666667,0.014561163042003286,0.12468333333333333,0.02089058060525583,0.11248333333333334,0.032572374305555846,0.119,0.027793995265875438,0.0962,0.02915939591916078
7,7.0,0.0,9.6,2.6331223544175324,5.558,1.5152322887560472,2.102719641218215,0.718694890011008,19.3,20.928714989485407,332.6,39.305639968499854,400.0,0.0,2.0,0.0,166.3,19.652819984249927,0.1685,0.09826409992124964,0.10828333333333333,0.03561566533541036,0.15725,0.02808180839908575,0.16871666666666668,0.029337862655367128,0.1187,0.016105516269930238,0.12331666666666667,0.02411590454144011,0.11098333333333335,0.040358306471339554,0.12006666666666668,0.03104667931190542,0.09268333333333333,0.033255784793359215
8,8.0,0.0,10.8,3.4253953543107016,6.09,1.590338887714747,2.028064383135512,0.8502253674155235,49.6,61.45856779616293,320.2,48.22585751786414,400.0,0.0,2.0,0.0,160.1,24.11292875893207,0.19949999999999998,0.12056464379466038,0.10845,0.03687274161320357,0.1598,0.0318320050139773,0.17395,0.03751140155890713,0.11710000000000001,0.016933275007190305,0.12431666666666667,0.02537745305299155,0.11040000000000001,0.046445122270439225,0.11838333333333333,0.031086503164755377,0.0876,0.034147121780992405
9,9.0,0.0,12.0,3.7712361663282534,6.676,1.4529143126833046,2.3071019932970787,0.9216171731886696,59.7,54.81696817592159,306.0,51.76871642217914,400.0,0.0,2.0,0.0,153.0,25.88435821108957,0.23500000000000001,0.12942179105544785,0.10746666666666667,0.03410095759127558,0.1618,0.03557810049128397,0.18111666666666665,0.040940339761085104,0.11661666666666667,0.019544670265892673,0.12406666666666666,0.022520388567575114,0.11028333333333333,0.05176603646083209,0.11598333333333333,0.033281853766331235,0.08266666666666667,0.034885880974371626
