generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,-122.17156,-155.73698560000003,8.181776347135422,12,2100.0,2100.0,21.0,100.0,0.0,0.13633333333333333,0.118,0.126,0.12466666666666666,0.12433333333333334,0.12966666666666668,0.123,0.118
1,-122.17156,-152.12174320000003,7.841688372295709,17,1932.0,2100.0,21.0,92.0,0.07999999999999996,0.137,0.12733333333333333,0.11633333333333333,0.13166666666666665,0.11933333333333333,0.13666666666666666,0.11266666666666666,0.119
2,-122.13300000000002,-148.76887240000005,8.030644264818001,53,1995.0,2100.0,21.0,95.0,0.050000000000000044,0.13066666666666665,0.127,0.12633333333333333,0.12766666666666668,0.113,0.146,0.11066666666666666,0.11866666666666667
3,-122.13300000000002,-145.57954800000007,8.183479728503766,44,1974.0,2100.0,21.0,94.0,0.06000000000000005,0.129,0.14033333333333334,0.14033333333333334,0.13533333333333333,0.10166666666666667,0.12466666666666666,0.108,0.12066666666666667
4,-122.13300000000002,-144.10080080000006,6.772207592104616,27,1995.0,2100.0,21.0,95.0,0.050000000000000044,0.14,0.14466666666666667,0.136,0.13033333333333333,0.093,0.12333333333333334,0.10966666666666666,0.123
5,-122.13300000000002,-142.4530656000001,6.477292859947022,7,1974.0,2100.0,21.0,94.0,0.06000000000000005,0.13733333333333334,0.14566666666666667,0.13866666666666666,0.131,0.09666666666666666,0.113,0.10133333333333333,0.13633333333333333
6,-122.13300000000002,-141.70804320000005,7.401367978865922,61,1995.0,2100.0,21.0,95.0,0.050000000000000044,0.147,0.14866666666666667,0.13733333333333334,0.12033333333333333,0.095,0.116,0.09833333333333333,0.13733333333333334
7,-122.13300000000002,-140.01906880000004,8.45959215165191,25,1911.0,2100.0,21.0,91.0,0.08999999999999997,0.14033333333333334,0.153,0.14766666666666667,0.13033333333333333,0.10066666666666667,0.11033333333333334,0.09033333333333333,0.12733333333333333
8,-113.23728000000003,-136.3058144,9.124329757642075,23,1869.0,2100.0,21.0,89.0,0.10999999999999999,0.15233333333333332,0.164,0.14766666666666667,0.12266666666666666,0.09033333333333333,0.11333333333333333,0.086,0.12366666666666666
9,-112.37156000000003,-134.51684360000002,10.45624646110616,81,1953.0,2100.0,21.0,93.0,0.06999999999999995,0.136,0.17466666666666666,0.15566666666666668,0.12566666666666668,0.081,0.11433333333333333,0.098,0.11466666666666667
10,-111.13300000000002,-133.27431360000003,10.089098827176542,81,1911.0,2100.0,21.0,91.0,0.08999999999999997,0.132,0.176,0.15966666666666668,0.12566666666666668,0.083,0.12,0.10033333333333333,0.10333333333333333
11,-112.76016000000001,-132.0454416,12.360730871548231,23,1974.0,2100.0,21.0,94.0,0.06000000000000005,0.12266666666666666,0.176,0.16366666666666665,0.12666666666666668,0.085,0.12633333333333333,0.11066666666666666,0.089
12,-111.13300000000002,-130.42912400000006,15.311878996565252,61,1932.0,2100.0,21.0,92.0,0.07999999999999996,0.11133333333333334,0.17633333333333334,0.16066666666666668,0.14,0.09033333333333333,0.119,0.11166666666666666,0.09066666666666667
13,-101.96016000000003,-128.68308120000003,10.99321329468098,18,2016.0,2100.0,21.0,96.0,0.040000000000000036,0.117,0.176,0.162,0.14133333333333334,0.08366666666666667,0.11733333333333333,0.11733333333333333,0.08533333333333333
14,-106.21008000000002,-125.65382440000005,11.060879664571925,98,1827.0,2100.0,21.0,87.0,0.13,0.11666666666666667,0.184,0.16133333333333333,0.14266666666666666,0.079,0.117,0.12333333333333334,0.076
15,-103.16928000000003,-125.83297520000004,14.299440434391027,48,1932.0,2100.0,21.0,92.0,0.07999999999999996,0.12133333333333333,0.17766666666666667,0.15833333333333333,0.159,0.07366666666666667,0.11833333333333333,0.12333333333333334,0.06833333333333333
16,-101.96016000000003,-122.35502720000002,11.069373740974337,93,1869.0,2100.0,21.0,89.0,0.10999999999999999,0.11666666666666667,0.17233333333333334,0.14833333333333334,0.165,0.08633333333333333,0.12033333333333333,0.12433333333333334,0.06666666666666667
17,-95.81008000000003,-122.07123840000003,11.854056626461572,37,1848.0,2100.0,21.0,88.0,0.12,0.11266666666666666,0.179,0.143,0.171,0.085,0.123,0.13333333333333333,0.053
18,-95.81008000000003,-118.95050600000002,13.431259213994645,22,1764.0,2100.0,21.0,84.0,0.16000000000000003,0.099,0.18533333333333332,0.131,0.19033333333333333,0.09366666666666666,0.117,0.13733333333333334,0.04633333333333333
19,-91.20016000000001,-116.91350840000003,17.370007104051325,1,1680.0,2100.0,21.0,80.0,0.19999999999999996,0.09166666666666666,0.18566666666666667,0.12566666666666668,0.20333333333333334,0.09833333333333333,0.11133333333333334,0.14,0.044
20,-89.13300000000002,-114.50444800000002,14.474858982955517,68,1722.0,2100.0,21.0,82.0,0.18000000000000005,0.08433333333333333,0.19033333333333333,0.13366666666666666,0.20233333333333334,0.09,0.10833333333333334,0.14766666666666667,0.043333333333333335
21,-89.13300000000002,-112.34142040000005,13.15174157844108,78,1617.0,2100.0,21.0,77.0,0.22999999999999998,0.08166666666666667,0.20733333333333334,0.13233333333333333,0.20633333333333334,0.08566666666666667,0.099,0.14933333333333335,0.03833333333333333
22,-89.13300000000002,-109.14416000000004,12.195115257582767,80,1533.0,2100.0,21.0,73.0,0.27,0.08333333333333333,0.21333333333333335,0.13433333333333333,0.214,0.08233333333333333,0.08633333333333333,0.14933333333333335,0.037
23,-89.13300000000002,-107.44673400000005,14.003993651537408,9,1470.0,2100.0,21.0,70.0,0.30000000000000004,0.08833333333333333,0.211,0.13166666666666665,0.21766666666666667,0.08066666666666666,0.08966666666666667,0.147,0.034
24,-89.13300000000002,-105.23187400000006,11.64655953625636,30,1323.0,2100.0,21.0,63.0,0.37,0.087,0.207,0.14,0.214,0.07933333333333334,0.089,0.148,0.035666666666666666
