generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,0.1,0.31622776601683794,0.0005,0.0015811388300841897,0.007053367989832945,0.022304708023195473,10.1,31.93900436770063
1,1.0,0.0,0.1,0.31622776601683794,0.0005,0.0015811388300841897,0.007053367989832945,0.022304708023195473,10.8,34.1525987298185
2,2.0,0.0,0.1,0.31622776601683794,0.002,0.006324555320336759,0.013999999999999999,0.04427188724235731,0.7,2.2135943621178655
3,3.0,0.0,0.1,0.31622776601683794,0.0035000000000000005,0.01106797181058933,0.01837797594948911,0.058116262784181166,0.4,1.2649110640673518
4,4.0,0.0,0.1,0.31622776601683794,0.01,0.03162277660168379,0.03,0.09486832980505139,1.9,6.008327554319921
5,5.0,0.0,0.1,0.31622776601683794,0.016,0.05059644256269407,0.03666060555964672,0.1159310139695155,0.5,1.5811388300841898
6,6.0,0.0,0.1,0.31622776601683794,0.0235,0.07431352501395691,0.04239988207530771,0.13408019988051928,0.4,1.2649110640673518
7,7.0,0.0,0.1,0.31622776601683794,0.038,0.12016655108639841,0.04853864439804639,0.15349267083479917,0.0,0.0
8,8.0,0.0,0.1,0.31622776601683794,0.0595,0.18815552078001854,0.04908920451586072,0.15523369479594307,0.1,0.31622776601683794
9,9.0,0.0,0.1,0.31622776601683794,0.0795,0.2514010739833861,0.040370162248868906,0.127661662216971,0.1,0.31622776601683794
10,10.0,0.0,0.2,0.42163702135578396,0.0965,0.3034070423265309,0.026649285932098372,0.06348504250179517,8.8,27.82804340948174
11,11.0,0.0,0.2,0.42163702135578396,0.10049999999999999,0.31605599011708174,0.007053367989832943,0.02230470802319546,17.2,54.39117575489612
12,12.0,0.0,0.2,0.42163702135578396,0.099,0.3095677990719032,0.023949874371066195,0.051385293157674615,8.1,25.61444904736387
13,13.0,0.0,0.2,0.42163702135578396,0.10049999999999999,0.3125739912404741,0.022105120152209418,0.04689069634155568,7.5,23.717082451262844
14,14.0,0.0,0.2,0.42163702135578396,0.10350000000000001,0.3151899779850594,0.01837797594948911,0.05811626278418116,1.3,4.110960958218893
15,15.0,0.0,0.2,0.42163702135578396,0.10350000000000001,0.3118052276662468,0.03068028681269408,0.0694919659712212,3.9,12.332882874656681
16,16.0,0.0,0.2,0.42163702135578396,0.1095,0.31431097481457576,0.029321493822791495,0.09272270487857867,2.1,6.640783086353596
17,17.0,0.0,0.2,0.42163702135578396,0.11750000000000001,0.31491841977107515,0.03799671038392666,0.12015614840697914,0.3,0.9486832980505138
18,18.0,0.0,0.2,0.42163702135578396,0.1295,0.3196043561099323,0.04560427611529427,0.14421338356754548,0.5,1.5811388300841895
19,19.0,0.0,0.2,0.42163702135578396,0.14500000000000002,0.33112602501833716,0.05685045625812428,0.1565709836295172,0.0,0.0
20,20.0,0.0,0.2,0.42163702135578396,0.16699999999999998,0.3590976345106037,0.05860683348274929,0.1476491301442763,0.0,0.0
21,21.0,0.0,0.2,0.42163702135578396,0.1915,0.4042142583663603,0.02788816953476868,0.08819013550278738,0.1,0.31622776601683794
22,22.0,0.0,0.2,0.42163702135578396,0.198,0.4174273057138878,0.019208613770976164,0.04224306855696321,0.0,0.0
23,23.0,0.0,0.2,0.42163702135578396,0.199,0.4195354573811373,0.0099498743710662,0.03146426544510455,0.0,0.0
24,24.0,0.0,0.2,0.42163702135578396,0.199,0.41952883624900505,0.01410673597966589,0.02973961069759396,0.0,0.0
25,25.0,0.0,0.2,0.42163702135578396,0.1995,0.42058457994663684,0.007053367989832943,0.022304708023195466,0.0,0.0
26,26.0,0.0,0.2,0.42163702135578396,0.2,0.42163702135578396,0.0,0.0,0.0,0.0
27,27.0,0.0,0.2,0.42163702135578396,0.198,0.4174206511422261,0.0198997487421324,0.04195235392680606,0.0,0.0
28,28.0,0.0,0.2,0.42163702135578396,0.2,0.42163702135578396,0.0,0.0,0.0,0.0
29,29.0,0.0,0.2,0.42163702135578396,0.198,0.4174206511422261,0.0198997487421324,0.04195235392680606,0.1,0.31622776601683794
30,30.0,0.0,0.2,0.42163702135578396,0.19849999999999998,0.41847640315793194,0.01700324236089914,0.03649032975729513,0.0,0.0
31,31.0,0.0,0.2,0.42163702135578396,0.197,0.41533921879190105,0.022665862985828938,0.05186798043652782,0.0,0.0
32,32.0,0.0,0.2,0.42163702135578396,0.1995,0.4205845799466368,0.007053367989832944,0.02230470802319547,0.0,0.0
33,33.0,0.0,0.2,0.42163702135578396,0.2,0.42163702135578396,0.0,0.0,0.0,0.0
34,34.0,0.0,0.2,0.42163702135578396,0.199,0.4195354573811373,0.0099498743710662,0.03146426544510455,0.0,0.0
35,35.0,0.0,0.2,0.42163702135578396,0.2,0.42163702135578396,0.0,0.0,0.0,0.0
36,36.0,0.0,0.2,0.42163702135578396,0.1995,0.4205845799466368,0.007053367989832944,0.02230470802319547,0.0,0.0
37,37.0,0.0,0.2,0.42163702135578396,0.2,0.42163702135578396,0.0,0.0,0.0,0.0
38,38.0,0.0,0.2,0.42163702135578396,0.199,0.41952883624900505,0.014106735979665885,0.029739610697593954,0.0,0.0
39,39.0,0.0,0.2,0.42163702135578396,0.198,0.4174273057138878,0.019208613770976164,0.04224306855696322,0.0,0.0
40,40.0,0.0,0.2,0.42163702135578396,0.2,0.42163702135578396,0.0,0.0,0.0,0.0
41,41.0,0.0,0.3,0.48304589153964794,0.19849999999999998,0.4171600412311802,0.02695311673196534,0.04410882373847978,7.5,23.717082451262844
42,42.0,0.0,0.2,0.42163702135578396,0.1995,0.42058457994663684,0.007053367989832943,0.022304708023195466,0.0,0.0
43,43.0,0.0,0.2,0.42163702135578396,0.199,0.41952883624900505,0.01410673597966589,0.02973961069759396,0.0,0.0
44,44.0,0.0,0.2,0.42163702135578396,0.19849999999999998,0.41847640315793194,0.017003242360899142,0.03649032975729514,0.0,0.0
45,45.0,0.0,0.2,0.42163702135578396,0.1975,0.4163682264534603,0.022105120152209418,0.04689069634155568,0.0,0.0
46,46.0,0.0,0.2,0.42163702135578396,0.1995,0.42058457994663684,0.007053367989832945,0.022304708023195473,0.0,0.0
47,47.0,0.0,0.2,0.42163702135578396,0.199,0.41952883624900505,0.014106735979665889,0.029739610697593958,0.0,0.0
48,48.0,0.0,0.2,0.42163702135578396,0.1975,0.4163682264534603,0.022105120152209418,0.04689069634155568,0.0,0.0
49,49.0,0.0,0.2,0.42163702135578396,0.199,0.41953545738113723,0.0099498743710662,0.03146426544510455,0.0,0.0
50,50.0,0.0,0.2,0.42163702135578396,0.199,0.41952883624900505,0.014106735979665889,0.029739610697593958,0.0,0.0
