generation,best_fitness,mean_fitness,std_fitness,best_index
0,1.0,0.005,0.07053367989832945,100
1,1.0,0.01,0.09949874371066199,71
2,1.0,0.015,0.12155245781143219,62
3,1.0,0.015,0.1215524578114322,21
4,1.0,0.01,0.09949874371066199,28
5,1.0,0.02,0.13999999999999999,112
6,1.0,0.025,0.15612494995995996,16
7,1.0,0.045,0.20730412441627882,34
8,1.0,0.095,0.29321493822791495,7
9,1.0,0.18,0.38418745424597095,21
10,1.0,0.32,0.46647615158762396,0
11,1.0,0.56,0.4963869458396343,0
12,1.0,0.815,0.38829756630707846,0
13,1.0,0.98,0.13999999999999999,1
14,1.0,1.0,0.0,0
15,1.0,1.0,0.0,0
16,1.0,0.995,0.07053367989832944,0
17,1.0,1.0,0.0,0
18,1.0,1.0,0.0,0
19,1.0,1.0,0.0,0
20,1.0,1.0,0.0,0
21,1.0,0.995,0.07053367989832943,0
22,1.0,1.0,0.0,0
23,1.0,0.995,0.07053367989832945,0
24,1.0,1.0,0.0,0
25,1.0,1.0,0.0,0
26,1.0,1.0,0.0,0
27,1.0,1.0,0.0,0
28,1.0,1.0,0.0,0
29,1.0,1.0,0.0,0
30,1.0,1.0,0.0,0
31,1.0,1.0,0.0,0
32,1.0,1.0,0.0,0
33,1.0,1.0,0.0,0
34,1.0,0.995,0.07053367989832943,0
35,1.0,0.995,0.07053367989832943,0
36,1.0,1.0,0.0,0
37,1.0,1.0,0.0,0
38,1.0,0.995,0.07053367989832944,0
39,1.0,0.995,0.07053367989832945,0
40,1.0,1.0,0.0,0
41,1.0,1.0,0.0,0
42,1.0,1.0,0.0,0
43,1.0,1.0,0.0,0
44,1.0,0.995,0.07053367989832944,0
45,1.0,1.0,0.0,0
46,1.0,1.0,0.0,0
47,1.0,1.0,0.0,0
48,1.0,1.0,0.0,0
49,1.0,0.995,0.07053367989832945,0
50,1.0,0.995,0.07053367989832944,0
