generation,best_fitness,mean_fitness,std_fitness,best_index
0,4.0,1.74,1.2459534501738017,1
1,6.0,2.9,1.2041594578792296,11
2,6.0,3.8,1.2165525060596438,2
3,7.0,4.74,1.0547037498748169,5
4,8.0,5.58,1.1329607230614838,20
5,9.0,6.76,0.928654941299512,36
6,9.0,7.72,0.9806120537705012,1
7,9.0,8.48,0.72773621594641,2
8,11.0,9.04,0.6311893535223799,0
9,11.0,9.34,0.9297311439335567,2
10,11.0,10.06,0.8811356308764275,0
11,12.0,10.6,0.7483314773547881,1
12,12.0,11.02,0.5473572873361604,5
13,13.0,11.26,0.7432361670424817,17
14,13.0,11.86,0.7213875518748574,0
15,14.0,12.24,0.6183849933496123,35
16,14.0,12.68,0.6462197768561405,4
17,15.0,13.14,0.748598690888516,15
18,15.0,13.62,0.7453858061433689,3
19,15.0,13.98,0.5473572873361604,10
20,15.0,14.32,0.5810335618533581,5
21,15.0,14.6,0.6324555320336759,1
22,15.0,14.84,0.5043808085167398,1
23,15.0,14.96,0.19595917942265423,0
24,15.0,14.9,0.3605551275463989,1
25,15.0,14.9,0.36055512754639896,0
26,15.0,14.92,0.39191835884530857,0
27,15.0,14.9,0.3605551275463989,0
28,15.0,15.0,0.0,0
29,16.0,14.86,0.5660388679233963,7
30,16.0,15.1,0.3,2
31,16.0,15.18,0.589576118919347,6
32,16.0,15.6,0.5291502622129182,0
33,16.0,15.84,0.41761226035642207,0
34,16.0,15.96,0.19595917942265423,0
35,17.0,16.0,0.2,22
36,17.0,16.06,0.31048349392520047,12
37,17.0,16.18,0.5173006862551025,7
38,17.0,16.38,0.596322060635023,2
39,17.0,16.68,0.466476151587624,0
40,17.0,16.84,0.36660605559646725,0
41,18.0,17.0,0.2,26
42,18.0,17.06,0.42,4
43,18.0,17.18,0.43312815655415426,0
44,18.0,17.3,0.5,1
45,18.0,17.56,0.5351635264103861,2
46,18.0,17.82,0.4770744176750625,0
47,18.0,17.94,0.31048349392520047,0
48,18.0,17.96,0.27999999999999997,0
49,18.0,17.94,0.23748684174075835,0
50,18.0,17.82,0.5173006862551025,0
