generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,5.7,0.6749485577105528,1.8074999999999999,0.06795627679291702,1.2555115609233236,0.06648492216601587,54.0,39.38696908031047
1,1.0,0.0,6.8,0.7888106377466154,2.499,0.12389063277297808,1.2894349328262027,0.06273891232264929,46.7,45.308939515287705
2,2.0,0.0,7.4,0.9660917830792959,3.1355,0.17957434238900735,1.326439059693148,0.10891852673931904,72.4,66.00033669947786
3,3.0,0.0,8.1,0.7378647873726218,3.8345,0.19831862690573923,1.4174113772169974,0.1088193596737004,64.4,59.744269832158615
4,4.0,0.0,8.4,0.9660917830792958,4.561,0.27526552837417,1.4325567844005647,0.0735304885209297,69.1,59.28546758411091
5,5.0,0.0,9.2,0.7888106377466153,5.3020000000000005,0.358160423398355,1.3952338906185493,0.08607096858230326,61.5,50.140358550329054
6,6.0,0.0,9.8,0.632455532033676,6.047,0.35995524413151375,1.4206415977868483,0.09402984536618945,58.1,49.30731295772576
7,7.0,0.0,10.5,0.8498365855987977,6.802,0.40282474821909575,1.3923439554449586,0.07552269516059133,39.1,31.56457226420504
8,8.0,0.0,11.1,0.7378647873726216,7.539,0.47276256667004035,1.3845798897111572,0.07647460731394598,47.5,45.00925830685652
9,9.0,0.0,11.9,0.8755950357709131,8.254999999999999,0.5350752802695671,1.386512516405943,0.10996485221126036,64.5,58.31190082459821
10,10.0,0.0,12.6,0.6992058987801013,8.917,0.560704913479452,1.3237703526213909,0.11446519859589616,59.6,45.971488748764465
11,11.0,0.0,13.0,0.816496580927726,9.567,0.6167126109010939,1.2597174269487574,0.11216062015204285,98.6,53.992180503805876
12,12.0,0.0,13.6,0.8432740427115677,10.2335,0.7191354763417891,1.2734354836241721,0.11498583993436663,70.0,61.22635598062869
13,13.0,0.0,14.1,1.1005049346146119,10.8015,0.7080295426981377,1.2566645789378224,0.11886797551637798,65.4,57.19984459963351
14,14.0,0.0,14.8,1.0327955589886446,11.405,0.7783029972674873,1.2332172549907356,0.08144665597879112,69.4,55.960700495973065
15,15.0,0.0,15.1,0.8755950357709134,12.056000000000001,0.8055667432173313,1.2044881519451625,0.13345116386706557,42.0,37.5588427226754
16,16.0,0.0,15.6,0.9660917830792959,12.663,0.8205289621809684,1.219986435654063,0.11117102350330386,29.2,24.629702032753507
17,17.0,0.0,16.2,1.135292424395094,13.3295,0.8616503866934022,1.1788157007038909,0.1207662746060192,53.8,54.2008610017713
18,18.0,0.0,16.8,0.7888106377466155,13.909,0.8501627295210415,1.1095773200430297,0.1293495301117967,76.7,77.58443429222413
19,19.0,0.0,17.0,1.247219128924648,14.4405,0.934759178731197,1.0779145260016845,0.1420593562743077,21.9,19.991387034309437
20,20.0,0.0,18.0,1.1547005383792515,14.993,0.9428479316529379,1.0372499265841129,0.1914784287277771,62.4,61.74895410720195
21,21.0,0.0,18.0,1.1547005383792515,15.450999999999999,0.9359421871984285,0.9815789680551331,0.17547627086120648,73.4,85.45200082177388
