generation,best_fitness,mean_fitness,std_fitness,best_index
0,7.0,1.9,1.2948616399703354,284
1,7.0,2.5533333333333332,1.2937628152881124,120
2,6.0,3.1666666666666665,1.154219312878719,109
3,6.0,3.7266666666666666,1.0321283296610402,28
4,7.0,4.153333333333333,1.0784968964051567,9
5,8.0,4.64,1.034601372510205,126
6,9.0,5.123333333333333,1.1553306405046517,26
7,10.0,5.6433333333333335,1.1472237019091884,164
8,10.0,6.303333333333334,1.2184644252318388,181
9,10.0,6.876666666666667,1.2941363486468065,38
10,10.0,7.49,1.2151405954319305,47
11,11.0,8.133333333333333,1.1785113019775793,10
12,12.0,8.533333333333333,1.2092238098144703,64
13,13.0,9.08,1.2084149397730346,96
14,13.0,9.543333333333333,1.2967095108602988,6
15,13.0,10.173333333333334,1.3253762568501906,31
16,14.0,10.746666666666666,1.2553175782335808,13
17,15.0,11.346666666666666,1.1603830785085107,283
18,15.0,11.866666666666667,1.1785113019775793,145
19,16.0,12.33,1.1259514495157714,17
20,16.0,12.786666666666667,1.0651238842918174,60
21,16.0,13.19,1.0865388472883364,45
22,16.0,13.636666666666667,0.9989939383644372,13
23,17.0,13.9,1.1387127235025816,50
24,18.0,14.426666666666666,1.1392785241351455,190
25,19.0,14.92,1.2275721295847888,190
26,19.0,15.51,1.379577229927101,8
27,20.0,16.076666666666668,1.3798993522073348,274
28,20.0,16.633333333333333,1.316139134826642,91
29,20.0,17.14666666666667,1.3058160496622622,18
30,20.0,17.703333333333333,1.244449900781689,24
31,21.0,18.2,1.1575836902790224,152
32,21.0,18.56,1.1458912106594878,10
33,22.0,19.033333333333335,1.1160446028522137,100
34,22.0,19.366666666666667,1.073416145873641,4
35,23.0,19.773333333333333,1.096337336569158,11
36,23.0,20.13,1.1943338450087284,10
37,23.0,20.476666666666667,1.1296557981182684,1
38,24.0,20.93,1.1683749398202616,14
39,24.0,21.393333333333334,1.210491176708401,23
40,25.0,21.816666666666666,1.2205417740586442,110
41,26.0,22.21,1.1629989968468015,38
42,26.0,22.516666666666666,1.1179097558489335,33
43,25.0,22.903333333333332,1.1375363242063476,41
44,26.0,23.30666666666667,1.019455192192815,225
45,26.0,23.55666666666667,1.0708822946005265,86
46,26.0,23.833333333333332,0.9826268648655784,147
47,27.0,24.196666666666665,1.0188173972252774,227
48,27.0,24.48,1.0721940122944167,162
49,27.0,24.703333333333333,1.0337579772633223,2
50,27.0,25.023333333333333,1.0309165285748836,24
