generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,6.0,0.0,1.8144444444444445,0.04550132273209612,1.3112371776952283,0.04763327700370398,87.33333333333333,60.011110082495
1,1.0,0.0,6.333333333333333,0.5773502691896257,2.58,0.057831171909658315,1.2989996562892479,0.06548838316459135,76.0,95.34673565466203
2,2.0,0.0,7.333333333333333,0.5773502691896257,3.2655555555555558,0.08030036206735396,1.3069775813916498,0.08457713342469754,64.0,34.698703145794944
3,3.0,0.0,8.333333333333334,0.5773502691896258,3.953333333333333,0.13715360407627328,1.3174288762166464,0.12039084843973277,129.0,31.176914536239792
4,4.0,0.0,9.0,0.0,4.646666666666667,0.25497276543017505,1.327242845665489,0.07322475788204917,40.333333333333336,33.24655370611115
5,5.0,0.0,9.0,0.0,5.365555555555555,0.2586575027013593,1.3560764418164748,0.09609904227178191,37.0,20.074859899884732
6,6.0,0.0,9.333333333333334,0.5773502691896258,6.002222222222223,0.2778155529870158,1.3123410107154134,0.07822649915117758,26.0,19.974984355438178
7,7.0,0.0,10.0,0.0,6.669999999999999,0.36963946398258585,1.2754144743177482,0.07066501763842507,103.33333333333333,144.7561167389252
8,8.0,0.0,11.0,1.0,7.364444444444445,0.3570299292361501,1.1938117760465534,0.07429781328451533,46.666666666666664,47.59551799627076
9,9.0,0.0,11.333333333333334,1.5275252316519468,7.935555555555555,0.4955505729694705,1.201772379783325,0.07174994159034344,80.0,117.3839852790831
10,10.0,0.0,12.333333333333334,1.1547005383792515,8.55111111111111,0.4653831555626841,1.153614296679909,0.20394708891502103,35.333333333333336,50.00333322222963
11,11.0,0.0,12.666666666666666,1.5275252316519468,9.15,0.5367494760127858,1.120780228542171,0.09448554896616676,81.33333333333333,121.0385613485774
12,12.0,0.0,13.333333333333334,1.5275252316519468,9.645555555555555,0.5019997048840805,1.0971851252037557,0.07412063285007255,122.66666666666667,67.39683474268901
13,13.0,0.0,14.0,1.0,10.162222222222223,0.46916395302155717,1.168197203843394,0.16345453142436145,142.66666666666666,98.20556671255115
14,14.0,0.0,14.333333333333334,0.5773502691896258,10.757777777777777,0.5009583408420906,1.1872179361387056,0.14190498522777437,92.33333333333333,139.23122255203154
15,15.0,0.0,15.333333333333334,0.5773502691896258,11.365555555555554,0.5790925212331341,1.194642077761854,0.07153797092092443,203.33333333333334,67.48580097571143
16,16.0,0.0,15.666666666666666,0.5773502691896258,11.965555555555556,0.612157689682191,1.1666170414646935,0.08360832003802639,103.66666666666667,127.44541315140899
17,17.0,0.0,15.666666666666666,0.5773502691896258,12.622222222222222,0.6416673881669824,1.1219372655010718,0.15080024527673017,102.33333333333333,151.59595421162575
18,18.0,0.0,16.0,1.0,13.135555555555555,0.6768992484798543,1.1069175318579096,0.09837755982015639,24.666666666666668,33.291640592396966
19,19.0,0.0,17.0,1.7320508075688772,13.661111111111111,0.707564942707134,1.1006671764775209,0.06986403417236084,127.66666666666667,149.41329704324622
20,20.0,0.0,17.666666666666668,1.5275252316519465,14.22777777777778,0.712190153550872,1.1292462058845665,0.10246440448961502,84.33333333333333,42.85246006162696
21,21.0,0.0,18.0,1.0,14.757777777777777,0.7580848188643482,1.1202794716359419,0.06899897206945847,92.0,12.489995996796797
22,22.0,0.0,18.333333333333332,1.1547005383792517,15.235555555555555,0.7210280726029191,1.0773851905026954,0.04916586705999975,50.333333333333336,67.27803009403094
23,23.0,0.0,19.0,1.0,15.742222222222223,0.7535275069323641,1.046650372489495,0.09647133705730193,56.0,59.30430001273095
24,24.0,0.0,19.0,0.0,16.246666666666666,0.7769813382572326,0.9380050721188447,0.04381468953423589,40.0,38.301436004411116
25,25.0,0.0,19.0,1.0,16.634444444444444,0.8189039648845916,0.9220922745362256,0.04361294755285602,40.0,34.77067730142742
26,26.0,0.0,19.666666666666668,1.5275252316519465,17.05,0.8297790870667526,0.8857687708166372,0.07640152901377197,161.0,119.05880899790658
27,27.0,0.0,20.0,1.0,17.502222222222223,0.9150612203765588,0.944870187791267,0.04265420523035004,87.33333333333333,28.041635710730812
28,28.0,0.0,20.666666666666668,0.5773502691896255,17.956666666666667,1.0042576030746957,0.9050417955567873,0.07070376540906119,116.66666666666667,80.4072965179985
29,29.0,0.0,21.0,1.0,18.424444444444443,1.0396064070029005,0.8596172605390452,0.024002853245183784,108.33333333333333,62.324420040088086
30,30.0,0.0,21.0,1.0,18.763333333333332,1.047616341987847,0.8836652073990673,0.11039490559748902,30.0,34.597687784012386
31,31.0,0.0,21.666666666666668,0.5773502691896255,19.19,0.9450984663573999,0.9279657020966461,0.07719049479895054,129.33333333333334,125.14924423796309
32,32.0,0.0,21.666666666666668,0.5773502691896255,19.615555555555556,0.8303569067531077,0.8964067260670149,0.059106541971549374,92.66666666666667,122.31244144948352
33,33.0,0.0,22.333333333333332,0.5773502691896255,19.996666666666666,0.8116649555081206,0.8691015665053213,0.080686847216022,88.0,44.710177812216315
34,34.0,0.0,22.333333333333332,0.5773502691896255,20.37333333333333,0.711438292787536,0.8158289678936376,0.11441240437102387,19.0,16.09347693943108
35,35.0,0.0,23.0,1.0,20.718888888888888,0.7436347171781257,0.8334010517216163,0.13528828246690314,13.0,7.54983443527075
36,36.0,0.0,22.666666666666668,0.5773502691896255,21.02111111111111,0.7712711969594473,0.7984617228402057,0.16276938070205763,53.0,91.7986928011505
37,37.0,0.0,23.333333333333332,0.5773502691896255,21.341111111111115,0.7320772070192039,0.7542676948396254,0.10558477427997925,84.0,4.358898943540674
38,38.0,0.0,23.333333333333332,0.5773502691896255,21.606666666666666,0.6954135460285477,0.7755500000974432,0.046006840324208535,41.0,59.30430001273095
39,39.0,0.0,23.666666666666668,1.1547005383792517,21.948888888888888,0.7030831571911869,0.7806727752349297,0.06517092321512237,9.0,4.358898943540674
40,40.0,0.0,23.666666666666668,1.1547005383792517,22.23,0.7569235980819545,0.744833733535431,0.08495526714006034,11.333333333333334,13.051181300301263
41,41.0,0.0,24.0,1.0,22.48,0.7679409699536379,0.7057257384131651,0.155756561804383,34.0,27.874719729532707
42,42.0,0.0,24.0,1.0,22.74,0.8175233601827183,0.7108240490429504,0.1378984379008697,23.333333333333332,36.96394639825858
43,43.0,0.0,24.0,1.0,23.0,0.833726573883788,0.7199241557877639,0.13215072784480983,0.3333333333333333,0.5773502691896258
44,44.0,0.0,24.0,1.0,23.284444444444446,0.9042205565097575,0.6320276276894071,0.09219818677630912,0.6666666666666666,1.1547005383792517
45,45.0,0.0,24.0,1.0,23.535555555555558,1.0244203419676097,0.598147413521117,0.06052140844635117,0.3333333333333333,0.5773502691896258
46,46.0,0.0,24.333333333333332,1.1547005383792517,23.701111111111114,1.034066048467211,0.5338540996933194,0.10426851194476308,37.333333333333336,64.66323014923809
47,47.0,0.0,24.333333333333332,1.1547005383792517,23.804444444444446,1.0105792251824537,0.4885897275004652,0.15260007843444393,0.0,0.0
48,48.0,0.0,24.333333333333332,1.1547005383792517,23.873333333333335,0.9972127823756223,0.44019583471875573,0.1323182047605451,5.333333333333333,9.237604307034013
49,49.0,0.0,24.333333333333332,1.1547005383792517,23.92888888888889,1.003695025246068,0.4311618732768756,0.11325606529604022,13.0,22.516660498395403
50,50.0,0.0,24.666666666666668,1.5275252316519465,23.972222222222218,0.9879289972987453,0.4171554392450401,0.10071857566823841,36.333333333333336,45.23641600893392
