generation,best_fitness,mean_fitness,std_fitness,best_index
0,4.0,0.6733333333333333,0.8123764863384191,157
1,4.0,1.1366666666666667,0.8933022382647929,16
2,5.0,1.6066666666666667,1.0576493852984656,82
3,5.0,2.0,1.0392304845413265,166
4,6.0,2.4433333333333334,1.0552040350356684,222
5,5.0,2.99,0.9573748830352019,6
6,8.0,3.39,1.1035850669522491,158
7,8.0,3.8533333333333335,1.2457215668929482,129
8,8.0,4.286666666666667,1.2373987051696618,48
9,9.0,4.916666666666667,1.2792141684991176,196
10,9.0,5.533333333333333,1.1352924243950935,289
11,9.0,5.96,1.1712102003198799,67
12,9.0,6.496666666666667,1.129891833564415,6
13,10.0,6.983333333333333,1.0406995510499444,73
14,10.0,7.42,0.8814382186706754,298
15,10.0,7.6466666666666665,0.8804291882687418,157
16,10.0,7.946666666666666,0.8739692341394073,99
17,10.0,8.243333333333334,0.9508534178422151,3
18,10.0,8.506666666666666,0.8306356334492011,1
19,10.0,8.813333333333333,0.84369557437634,3
20,10.0,9.13,0.8285127237003265,0
21,10.0,9.346666666666666,0.725595540841376,1
22,10.0,9.55,0.7879297769048542,2
23,10.0,9.73,0.6509736297782475,1
24,10.0,9.873333333333333,0.4802314256920534,0
25,10.0,9.89,0.4448595283907045,0
26,10.0,9.816666666666666,0.6242773600109347,0
27,10.0,9.77,0.7419119444606169,0
28,10.0,9.8,0.6531972647421809,0
29,10.0,9.726666666666667,0.8197289524931736,0
30,10.0,9.853333333333333,0.552408866289776,0
31,10.0,9.77,0.7097652193977011,0
32,10.0,9.88,0.4607240678178932,0
33,10.0,9.796666666666667,0.6287465484773831,0
34,10.0,9.856666666666667,0.5254733315994469,0
35,10.0,9.883333333333333,0.46517619123176196,0
36,10.0,9.776666666666667,0.7916999992982752,1
37,10.0,9.886666666666667,0.4248398391027952,0
38,10.0,9.883333333333333,0.4355711448457326,0
39,10.0,9.833333333333334,0.5343739847293799,0
40,10.0,9.81,0.6059977997759837,1
41,10.0,9.856666666666667,0.5126293874612426,0
42,10.0,9.803333333333333,0.6148080097793854,1
43,10.0,9.863333333333333,0.5756059608987925,0
44,10.0,9.913333333333334,0.4536763408226422,0
45,10.0,9.826666666666666,0.629779502859709,0
46,10.0,9.863333333333333,0.5639050353462797,0
47,10.0,9.866666666666667,0.49888765156985876,0
48,10.0,9.826666666666666,0.6082397188243757,0
49,10.0,9.82,0.5781579945539684,0
50,10.0,9.86,0.5167849327008932,0
