generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,-134.66176000000002,-154.51302240000004,7.022079374182706,51,4200.0,4200.0,21.0,200.0,0.0,0.12166666666666667,0.131,0.12166666666666667,0.1295,0.13183333333333333,0.12033333333333333,0.12016666666666667,0.12383333333333334
1,-123.88176000000001,-147.26576880000005,5.744851049776189,171,3801.0,4200.0,21.0,181.0,0.09499999999999997,0.11116666666666666,0.14,0.13,0.13166666666666665,0.12733333333333333,0.11966666666666667,0.11016666666666666,0.13
2,-123.56016000000002,-143.55813160000005,7.352267262370262,68,3738.0,4200.0,21.0,178.0,0.10999999999999999,0.10933333333333334,0.15433333333333332,0.12983333333333333,0.132,0.131,0.1225,0.10316666666666667,0.11783333333333333
3,-122.13300000000002,-138.0781038,9.570673414267233,163,3465.0,4200.0,21.0,165.0,0.17500000000000004,0.09233333333333334,0.15566666666666668,0.15066666666666667,0.13733333333333334,0.12316666666666666,0.13766666666666666,0.08866666666666667,0.1145
4,-111.13300000000002,-133.0153474,10.984569632322303,13,3444.0,4200.0,21.0,164.0,0.18000000000000005,0.0985,0.1585,0.14583333333333334,0.1385,0.11766666666666667,0.1375,0.08183333333333333,0.12166666666666667
5,-111.13300000000002,-128.47225420000004,11.799753105442097,132,3024.0,4200.0,21.0,144.0,0.28,0.126,0.1525,0.13366666666666666,0.14183333333333334,0.118,0.12933333333333333,0.073,0.12566666666666668
6,-111.13300000000002,-126.82662780000003,13.134257848676613,0,3150.0,4200.0,21.0,150.0,0.25,0.1235,0.14416666666666667,0.14783333333333334,0.139,0.11433333333333333,0.12983333333333333,0.077,0.12433333333333334
7,-100.13300000000002,-122.08430900000003,10.333361308817913,76,3150.0,4200.0,21.0,150.0,0.25,0.1195,0.15183333333333332,0.1455,0.148,0.1265,0.11366666666666667,0.06866666666666667,0.12633333333333333
8,-100.13300000000002,-118.02774100000002,13.11612230945835,3,2940.0,4200.0,21.0,140.0,0.30000000000000004,0.14683333333333334,0.1625,0.13066666666666665,0.15716666666666668,0.142,0.0965,0.05516666666666667,0.10916666666666666
9,-89.13300000000002,-109.95932320000003,12.444769377277417,43,2394.0,4200.0,21.0,114.0,0.43000000000000005,0.15716666666666668,0.169,0.12966666666666668,0.163,0.15916666666666668,0.087,0.048666666666666664,0.08633333333333333
10,-89.13300000000002,-105.35776020000003,13.892742540605868,26,2184.0,4200.0,21.0,104.0,0.48,0.1455,0.1775,0.14266666666666666,0.16716666666666666,0.16616666666666666,0.08633333333333333,0.04783333333333333,0.06683333333333333
11,-89.13300000000002,-100.97784680000001,11.264783826040594,9,1659.0,4200.0,21.0,79.0,0.605,0.13816666666666666,0.18133333333333335,0.14683333333333334,0.166,0.16583333333333333,0.08616666666666667,0.058166666666666665,0.0575
12,-89.13300000000002,-97.18501140000004,12.5371756044681,0,1680.0,4200.0,21.0,80.0,0.6,0.12416666666666666,0.192,0.14033333333333334,0.1515,0.182,0.08183333333333333,0.07666666666666666,0.0515
13,-89.13300000000002,-92.53058720000001,12.619676000212214,0,1092.0,4200.0,21.0,52.0,0.74,0.1125,0.2045,0.13516666666666666,0.13583333333333333,0.197,0.0775,0.09716666666666667,0.04033333333333333
14,-89.13300000000002,-92.07285020000003,12.135366412800563,0,1239.0,4200.0,21.0,59.0,0.7050000000000001,0.11283333333333333,0.20583333333333334,0.13533333333333333,0.13283333333333333,0.19566666666666666,0.0775,0.0995,0.0405
15,-89.13300000000002,-91.53967260000002,11.116618651062616,2,1113.0,4200.0,21.0,53.0,0.735,0.11016666666666666,0.206,0.134,0.133,0.19566666666666666,0.07466666666666667,0.10533333333333333,0.041166666666666664
16,-89.13300000000002,-90.05021360000002,6.112794449643391,0,1113.0,4200.0,21.0,53.0,0.735,0.11,0.2065,0.1325,0.13266666666666665,0.19616666666666666,0.07383333333333333,0.10866666666666666,0.03966666666666667
17,-89.13300000000002,-92.36885540000003,14.0630636428674,0,1302.0,4200.0,21.0,62.0,0.69,0.1115,0.20683333333333334,0.1305,0.13283333333333333,0.196,0.07366666666666667,0.111,0.03766666666666667
18,-89.13300000000002,-90.38688860000002,6.763145340873138,0,1197.0,4200.0,21.0,57.0,0.7150000000000001,0.11333333333333333,0.208,0.1285,0.13183333333333333,0.19533333333333333,0.07333333333333333,0.11116666666666666,0.0385
19,-89.13300000000002,-91.66108640000002,10.071264274334133,0,1218.0,4200.0,21.0,58.0,0.71,0.11133333333333334,0.20716666666666667,0.13033333333333333,0.1325,0.1945,0.075,0.112,0.03716666666666667
20,-89.13300000000002,-90.94397140000001,9.863269633925155,0,1197.0,4200.0,21.0,57.0,0.7150000000000001,0.11266666666666666,0.206,0.12783333333333333,0.13183333333333333,0.19766666666666666,0.07333333333333333,0.11183333333333334,0.03883333333333333
21,-89.13300000000002,-91.31339380000001,10.363756383528203,0,1239.0,4200.0,21.0,59.0,0.7050000000000001,0.1125,0.20783333333333334,0.12933333333333333,0.13116666666666665,0.197,0.07216666666666667,0.1125,0.0375
22,-89.13300000000002,-91.84495640000002,12.451898538747697,0,1344.0,4200.0,21.0,64.0,0.6799999999999999,0.11233333333333333,0.20633333333333334,0.12916666666666668,0.13183333333333333,0.1975,0.07383333333333333,0.11183333333333334,0.03716666666666667
23,-89.13300000000002,-91.79292240000002,9.529140064614134,0,1239.0,4200.0,21.0,59.0,0.7050000000000001,0.11233333333333333,0.20466666666666666,0.12883333333333333,0.12916666666666668,0.2005,0.07216666666666667,0.1155,0.036833333333333336
24,-84.16020000000003,-90.70020400000001,9.066595279761415,88,1113.0,4200.0,21.0,53.0,0.735,0.11116666666666666,0.20433333333333334,0.1285,0.13,0.20083333333333334,0.0725,0.116,0.03666666666666667
25,-84.16020000000003,-90.25434020000003,9.49691250725961,92,1050.0,4200.0,21.0,50.0,0.75,0.111,0.206,0.12883333333333333,0.129,0.20033333333333334,0.07183333333333333,0.11516666666666667,0.03783333333333333
26,-84.16020000000003,-91.36567840000004,13.494117646628602,33,1260.0,4200.0,21.0,60.0,0.7,0.10733333333333334,0.21,0.13,0.12766666666666668,0.20016666666666666,0.07183333333333333,0.11533333333333333,0.03766666666666667
27,-84.16020000000003,-88.77200020000004,7.8347280770849945,2,1197.0,4200.0,21.0,57.0,0.7150000000000001,0.094,0.21783333333333332,0.1315,0.12733333333333333,0.19883333333333333,0.0715,0.12,0.039
28,-84.16020000000003,-87.06651840000002,11.570758184676293,0,861.0,4200.0,21.0,41.0,0.795,0.0735,0.23066666666666666,0.137,0.12966666666666668,0.19733333333333333,0.073,0.12166666666666667,0.03716666666666667
29,-84.16020000000003,-87.68844240000004,14.312858654951997,0,756.0,4200.0,21.0,36.0,0.8200000000000001,0.07,0.23483333333333334,0.13666666666666666,0.131,0.19383333333333333,0.073,0.12333333333333334,0.037333333333333336
30,-84.16020000000003,-85.80671920000005,9.436349243625914,0,630.0,4200.0,21.0,30.0,0.85,0.0675,0.23516666666666666,0.1385,0.1315,0.19433333333333333,0.0735,0.12066666666666667,0.03883333333333333
31,-84.16020000000003,-86.09181380000004,9.399566033456306,0,819.0,4200.0,21.0,39.0,0.8049999999999999,0.06783333333333333,0.23533333333333334,0.13883333333333334,0.13066666666666665,0.19266666666666668,0.074,0.12266666666666666,0.038
32,-84.16020000000003,-86.08112040000003,11.375499545088287,0,882.0,4200.0,21.0,42.0,0.79,0.069,0.2365,0.138,0.1295,0.19033333333333333,0.07466666666666667,0.12383333333333334,0.03816666666666667
33,-84.16020000000003,-86.15073220000002,10.686154096721008,0,777.0,4200.0,21.0,37.0,0.815,0.06816666666666667,0.23683333333333334,0.1375,0.13033333333333333,0.1915,0.07433333333333333,0.12316666666666666,0.03816666666666667
34,-84.16020000000003,-85.16315460000004,6.560551823382759,0,714.0,4200.0,21.0,34.0,0.83,0.06933333333333333,0.23816666666666667,0.13733333333333334,0.12783333333333333,0.19166666666666668,0.07366666666666667,0.12466666666666666,0.037333333333333336
35,-84.16020000000003,-86.22992740000004,10.60022651495416,0,945.0,4200.0,21.0,45.0,0.775,0.07033333333333333,0.23916666666666667,0.13816666666666666,0.13033333333333333,0.1905,0.07383333333333333,0.12233333333333334,0.035333333333333335
36,-84.16020000000003,-86.59107880000003,13.131869008303676,0,987.0,4200.0,21.0,47.0,0.765,0.07083333333333333,0.2385,0.13683333333333333,0.1295,0.19166666666666668,0.07216666666666667,0.124,0.0365
37,-84.16020000000003,-86.06164880000004,11.325429064216268,0,819.0,4200.0,21.0,39.0,0.8049999999999999,0.0705,0.239,0.136,0.12866666666666668,0.19316666666666665,0.07316666666666667,0.1235,0.036
38,-84.16020000000003,-86.86058780000003,12.921524640579653,0,987.0,4200.0,21.0,47.0,0.765,0.07116666666666667,0.239,0.13816666666666666,0.12766666666666668,0.1915,0.074,0.12166666666666667,0.036833333333333336
39,-84.16020000000003,-86.04591480000003,10.61955981992422,0,966.0,4200.0,21.0,46.0,0.77,0.072,0.2405,0.13833333333333334,0.12716666666666668,0.18966666666666668,0.07383333333333333,0.12083333333333333,0.03766666666666667
40,-84.16020000000003,-86.68373340000002,11.18097370006264,0,1197.0,4200.0,21.0,57.0,0.7150000000000001,0.07,0.23916666666666667,0.13816666666666666,0.12683333333333333,0.18983333333333333,0.074,0.122,0.04
41,-84.16020000000003,-88.27009540000003,15.765174787279298,1,1155.0,4200.0,21.0,55.0,0.725,0.07083333333333333,0.23666666666666666,0.13916666666666666,0.12366666666666666,0.18683333333333332,0.07683333333333334,0.12566666666666668,0.04033333333333333
42,-84.16020000000003,-85.42476920000004,8.811880789039954,0,945.0,4200.0,21.0,45.0,0.775,0.06933333333333333,0.236,0.13833333333333334,0.12333333333333334,0.18883333333333333,0.07683333333333334,0.12633333333333333,0.041
43,-84.16020000000003,-87.09762640000002,14.285662089974515,0,987.0,4200.0,21.0,47.0,0.765,0.06983333333333333,0.235,0.13816666666666666,0.124,0.188,0.078,0.1265,0.0405
44,-80.41008000000002,-86.33280760000001,11.182405714136033,39,1071.0,4200.0,21.0,51.0,0.745,0.0695,0.23533333333333334,0.13733333333333334,0.12483333333333334,0.1865,0.079,0.126,0.0415
45,-80.41008000000002,-87.01442300000002,13.93379377742871,45,1155.0,4200.0,21.0,55.0,0.725,0.06966666666666667,0.23683333333333334,0.1385,0.1225,0.18166666666666667,0.081,0.12666666666666668,0.043166666666666666
46,-80.41008000000002,-85.43712000000004,9.731280244591868,2,1365.0,4200.0,21.0,65.0,0.675,0.07,0.2355,0.14333333333333334,0.12066666666666667,0.17666666666666667,0.0805,0.13233333333333333,0.041
