generation,best_fitness,mean_fitness,std_fitness,best_index
0,6.0,1.915,1.2197438255633846,71
1,7.0,2.7,1.2727922061357855,37
2,7.0,3.305,1.1924659324274216,46
3,7.0,3.905,1.1815138594193468,8
4,9.0,4.485,1.1957319933831325,143
5,8.0,4.985,1.2102788934786892,16
6,10.0,5.475,1.2567318727556804,3
7,10.0,6.26,1.2459534501738017,33
8,11.0,7.005,1.415971398016217,24
9,13.0,7.94,1.5957443404254956,18
10,13.0,8.855,1.6864089065229704,32
11,15.0,9.555,1.7195857059187252,51
12,15.0,10.37,1.6319007322750978,72
13,15.0,11.16,1.521315220458929,46
14,16.0,11.94,1.4650597257449949,31
15,17.0,12.69,1.4676171162806735,187
16,17.0,13.435,1.3174881403640792,50
17,17.0,13.885,1.2537045106403661,74
18,18.0,14.47,1.2919365309487925,139
19,18.0,15.06,1.1646458689232533,31
20,18.0,15.54,1.0575443253121828,23
21,18.0,16.01,0.9949371839468057,6
22,20.0,16.485,0.943278855906354,186
23,20.0,16.88,1.0274239631233058,10
24,20.0,17.445,0.9203124469439713,44
25,20.0,17.835,0.9475098944074409,2
26,21.0,18.285,0.9714808284263771,33
27,21.0,18.78,1.0107423014794623,37
28,22.0,19.255,1.0197916453864484,107
29,23.0,19.72,1.0543244282477762,189
30,23.0,20.17,0.9279547402756235,45
31,23.0,20.645,0.8882426470283895,144
32,23.0,21.205,0.8080686851994698,1
33,24.0,21.49,0.8061637550770935,96
34,24.0,21.77,0.8468175718535841,118
35,25.0,22.095,0.8921743103228202,49
36,25.0,22.44,0.8522910301065008,151
37,25.0,22.78,0.8195120499419151,75
38,26.0,23.115,0.8954188963831399,27
39,26.0,23.48,0.9271461589199408,11
40,26.0,23.94,0.8924124606929242,23
41,26.0,24.21,0.8977193325310533,19
42,26.0,24.53,0.8769834662067466,4
43,27.0,24.96,0.8052328855678957,193
44,27.0,25.295,0.7732884326045488,3
45,27.0,25.665,0.6502115040507973,5
46,27.0,25.8,0.714142842854285,10
47,27.0,25.92,0.6352952069707436,8
48,27.0,26.04,0.6988562083862458,8
49,27.0,26.22,0.7884161337770809,3
50,27.0,26.535,0.6548091324958747,2
