generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,6.2,0.8366600265340755,1.927,0.04790615826801389,1.362427869593338,0.04507355315701077,64.4,64.22460587656417
1,1.0,0.0,7.4,0.5477225575051661,3.0650000000000004,0.09020809276334371,1.3254619715495086,0.11945481350750425,29.8,33.93670579181191
2,2.0,0.0,8.0,0.7071067811865475,4.09,0.1356926674511192,1.306547845512242,0.1662179570147234,88.8,57.25120086076797
3,3.0,0.0,9.2,0.8366600265340757,5.196,0.31209774110044464,1.3010172996929326,0.13699446110933727,80.0,66.00378777009695
4,4.0,0.0,10.0,1.224744871391589,6.226999999999999,0.4173517700932872,1.2864205930172825,0.06370888734178852,5.4,4.09878030638384
5,5.0,0.0,11.6,0.8944271909999161,7.225,0.45011109739707567,1.2450719583024041,0.08725550590805475,42.4,67.7775774131829
6,6.0,0.0,11.6,0.8944271909999161,8.237,0.3535639970358971,1.2264863769903682,0.160297251446493,26.8,37.552629734813515
7,7.0,0.0,12.4,0.8944271909999159,9.187000000000001,0.39405900573391195,1.277218098083321,0.20772256114955578,55.6,56.606536725010834
8,8.0,0.0,13.4,1.140175425099138,10.197,0.5429617850272708,1.2223986846996617,0.10053889573528807,29.2,23.79495744900587
9,9.0,0.0,14.2,0.8366600265340756,11.120999999999999,0.6451104556585642,1.1123396909983008,0.07181061751061346,37.8,21.947665023869853
10,10.0,0.0,15.0,1.2247448713915892,11.912,0.7262024511112591,1.059139089955142,0.10358805510888813,53.2,31.752165280497014
11,11.0,0.0,15.6,0.8944271909999157,12.687999999999999,0.6921217378467467,1.0677794101484168,0.06400323490945167,78.0,44.40720662234904
12,12.0,0.0,16.4,0.8944271909999161,13.487,0.6801801232026706,1.1228862364595826,0.161405932239316,41.4,22.210357943986406
13,13.0,0.0,17.4,1.3416407864998738,14.263,0.7582842474956213,1.1180078608754829,0.15769203776914076,42.0,28.53068523537421
14,14.0,0.0,17.4,1.3416407864998738,15.039000000000001,0.7924913248736544,1.0577733618683145,0.1664351034254948,40.0,42.912702082250654
15,15.0,0.0,18.2,1.3038404810405295,15.846,0.8948980388848776,0.9432329795765764,0.14107421025427522,18.2,14.839137441239636
16,16.0,0.0,18.6,0.8944271909999161,16.581,1.003297064682241,0.9106275419380641,0.12704566041309384,41.4,44.62398458228489
17,17.0,0.0,19.2,1.3038404810405295,17.214999999999996,1.1109455432198276,0.8097571735581146,0.09816007252934708,65.2,70.04070245221702
18,18.0,0.0,19.6,1.1401754250991383,17.761000000000003,1.1000420446510217,0.7631390662152651,0.04218657393195864,40.0,40.91454509095757
19,19.0,0.0,20.0,0.7071067811865476,18.256,1.0973114872268495,0.721426188323868,0.1357122636338317,61.8,71.66728681902225
20,20.0,0.0,20.6,1.1401754250991376,18.722,0.9549973821953657,0.7444891527573146,0.15344339928250375,31.6,24.203305559365234
21,21.0,0.0,21.0,0.7071067811865476,19.186,0.841742240831479,0.7058206334329716,0.10245263186150161,21.0,16.32482771731451
22,22.0,0.0,21.2,0.8366600265340757,19.678,0.8246180934226458,0.6897059339453021,0.20194592308536022,17.8,14.007141035914502
23,23.0,0.0,21.8,0.8366600265340756,20.104,0.8951215001328041,0.6534738458585398,0.1282669714835491,39.8,30.735972410190637
24,24.0,0.0,22.0,0.7071067811865476,20.496000000000002,0.9005234588837752,0.6498591536140363,0.11679619248956817,30.0,30.618621784789728
25,25.0,0.0,21.8,0.8366600265340756,20.872999999999998,0.8480905022460743,0.6495342152559009,0.1395094226741551,5.8,8.613942186943213
26,26.0,0.0,22.2,0.8366600265340757,21.242,0.7143318556525389,0.6004971163094834,0.07601984365935963,10.8,16.284962388657824
27,27.0,0.0,22.2,0.8366600265340757,21.539,0.6666652083317381,0.5926220762329526,0.19275656526219917,1.4,1.140175425099138
28,28.0,0.0,22.6,0.8944271909999161,21.792,0.7154421709684156,0.5393764630201805,0.18139401568078223,61.8,84.78915024930961
29,29.0,0.0,22.4,1.1401754250991378,21.976,0.8153787463504307,0.49902094965789595,0.2305647734437432,7.2,15.546703830716014
30,30.0,0.0,22.6,1.51657508881031,22.116,0.8848403810857634,0.48625384232855157,0.14894294553922352,10.8,23.594490882407275
31,31.0,0.0,23.0,1.2247448713915894,22.246000000000002,0.9936133553852828,0.4193007495079005,0.172687874002899,24.2,32.72919186292262
32,32.0,0.0,23.4,1.6733200530681507,22.343,1.1115450958013346,0.41864527014546404,0.16454914837530854,28.4,23.28733561401991
33,33.0,0.0,23.6,1.51657508881031,22.428,1.2259312786612482,0.4507877256086658,0.14697119803113748,28.8,34.404941505545395
34,34.0,0.0,23.8,1.4832396974191329,22.567,1.332420729349404,0.49431577515876013,0.1900227434716502,56.0,67.0
35,35.0,0.0,24.0,1.2247448713915894,22.756,1.3494508142203634,0.5375026262388506,0.07698154637913664,22.8,33.372144072564474
36,36.0,0.0,24.0,1.2247448713915894,23.047,1.3152452242832893,0.5342000265703629,0.06638271247304807,5.4,4.09878030638384
37,37.0,0.0,24.0,1.2247448713915894,23.329,1.344867093805185,0.5910685752141804,0.05548580217360464,1.6,1.140175425099138
38,38.0,0.0,24.0,1.2247448713915894,23.628,1.407216223613131,0.5148377311740207,0.15949964952777632,1.0,2.23606797749979
