generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,4.0,0.26,0.8479779871356724,155,600.0,600.0,2.0,300.0,0.0,0.008777777777777778,0.05255555555555556,0.17033333333333334,0.2667777777777778,0.2801111111111111,0.1608888888888889,0.05477777777777778,0.0057777777777777775
1,4.0,0.5666666666666667,1.0126971687308874,14,568.0,600.0,2.0,284.0,0.053333333333333344,0.008222222222222223,0.05544444444444444,0.1751111111111111,0.2703333333333333,0.27666666666666667,0.15288888888888888,0.05511111111111111,0.006222222222222222
2,8.0,0.9133333333333333,1.1800376641823298,107,580.0,600.0,2.0,290.0,0.033333333333333326,0.007333333333333333,0.06088888888888889,0.17444444444444446,0.2807777777777778,0.26744444444444443,0.14766666666666667,0.05533333333333333,0.006111111111111111
3,8.0,1.48,1.3648931582117825,29,574.0,600.0,2.0,287.0,0.043333333333333335,0.00811111111111111,0.060333333333333336,0.17677777777777778,0.28244444444444444,0.26155555555555554,0.14966666666666667,0.055,0.006111111111111111
4,8.0,1.84,1.3169662106523465,247,576.0,600.0,2.0,288.0,0.040000000000000036,0.008222222222222223,0.06755555555555555,0.17455555555555555,0.2832222222222222,0.25566666666666665,0.1521111111111111,0.05322222222222222,0.0054444444444444445
5,12.0,2.3466666666666667,1.5010514833127995,134,572.0,600.0,2.0,286.0,0.046666666666666634,0.008444444444444444,0.07288888888888889,0.173,0.28844444444444445,0.24633333333333332,0.15466666666666667,0.051,0.005222222222222222
6,8.0,2.5533333333333332,1.803835419937812,29,586.0,600.0,2.0,293.0,0.023333333333333317,0.0071111111111111115,0.07344444444444445,0.18088888888888888,0.2853333333333333,0.248,0.15322222222222223,0.04666666666666667,0.005333333333333333
7,12.0,2.7866666666666666,2.0835439893497703,244,582.0,600.0,2.0,291.0,0.030000000000000027,0.006888888888888889,0.07733333333333334,0.18244444444444444,0.2802222222222222,0.23644444444444446,0.16755555555555557,0.04466666666666667,0.0044444444444444444
8,12.0,2.8466666666666667,2.474501072045748,102,586.0,600.0,2.0,293.0,0.023333333333333317,0.007333333333333333,0.07833333333333334,0.18733333333333332,0.2816666666666667,0.22033333333333333,0.1781111111111111,0.043222222222222224,0.0036666666666666666
9,16.0,3.32,2.381372153472307,231,566.0,600.0,2.0,283.0,0.05666666666666664,0.007,0.07666666666666666,0.19366666666666665,0.273,0.21222222222222223,0.19155555555555556,0.043111111111111114,0.002777777777777778
