generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,-134.36016000000004,-155.26799360000004,6.7594213432896,123,4200.0,4200.0,21.0,200.0,0.0,0.1305,0.11883333333333333,0.125,0.12766666666666668,0.1255,0.125,0.11833333333333333,0.12916666666666668
1,-133.13300000000004,-150.84713620000005,6.181113182466855,14,3948.0,4200.0,21.0,188.0,0.06000000000000005,0.13283333333333333,0.12566666666666668,0.12583333333333332,0.12433333333333334,0.12,0.12083333333333333,0.11733333333333333,0.13316666666666666
2,-134.36016000000004,-146.69138480000004,4.85780110588247,40,3780.0,4200.0,21.0,180.0,0.09999999999999998,0.13816666666666666,0.12633333333333333,0.1325,0.1295,0.11533333333333333,0.12133333333333333,0.10183333333333333,0.135
3,-116.16640000000002,-145.01480500000005,4.557986506151044,38,3801.0,4200.0,21.0,181.0,0.09499999999999997,0.13966666666666666,0.12883333333333333,0.14583333333333334,0.132,0.10783333333333334,0.11783333333333333,0.0885,0.1395
4,-123.88176000000001,-144.84843360000002,4.97186532995002,65,3486.0,4200.0,21.0,166.0,0.17000000000000004,0.14383333333333334,0.1185,0.1575,0.13866666666666666,0.10616666666666667,0.11616666666666667,0.07983333333333334,0.13933333333333334
5,-123.86176000000002,-144.07051040000005,5.35315706581638,182,3633.0,4200.0,21.0,173.0,0.135,0.141,0.11983333333333333,0.15266666666666667,0.15,0.10683333333333334,0.11516666666666667,0.0855,0.129
6,-122.13300000000002,-142.15369780000003,7.454861844522887,91,3738.0,4200.0,21.0,178.0,0.10999999999999999,0.14133333333333334,0.1275,0.15516666666666667,0.14866666666666667,0.11266666666666666,0.12183333333333334,0.08933333333333333,0.1035
7,-111.13300000000002,-140.58679300000003,11.919393536400039,42,3591.0,4200.0,21.0,171.0,0.14500000000000002,0.133,0.13616666666666666,0.16633333333333333,0.135,0.11733333333333333,0.13633333333333333,0.09116666666666666,0.08466666666666667
8,-111.13300000000002,-135.79063320000006,9.761489230043631,36,3444.0,4200.0,21.0,164.0,0.18000000000000005,0.12116666666666667,0.153,0.16916666666666666,0.12383333333333334,0.12266666666666666,0.14983333333333335,0.0935,0.06683333333333333
9,-112.76016000000001,-131.65468320000002,9.989365800073086,189,3444.0,4200.0,21.0,164.0,0.18000000000000005,0.11716666666666667,0.1555,0.17766666666666667,0.1225,0.11733333333333333,0.14833333333333334,0.09666666666666666,0.06483333333333334
10,-111.13300000000002,-127.40106760000002,10.1847808284545,161,3024.0,4200.0,21.0,144.0,0.28,0.11816666666666667,0.1585,0.18633333333333332,0.12533333333333332,0.1195,0.14366666666666666,0.09433333333333334,0.05416666666666667
11,-100.13300000000002,-124.14617500000003,12.966985995433443,113,2982.0,4200.0,21.0,142.0,0.29000000000000004,0.12183333333333334,0.1685,0.18916666666666668,0.12716666666666668,0.1215,0.134,0.08933333333333333,0.0485
12,-92.98300000000003,-119.40452940000003,12.582788463408246,84,2919.0,4200.0,21.0,139.0,0.30500000000000005,0.1235,0.16883333333333334,0.19583333333333333,0.129,0.12483333333333334,0.11966666666666667,0.08333333333333333,0.055
13,-92.98300000000003,-116.84826130000003,12.659555024310624,119,2877.0,4200.0,21.0,137.0,0.31499999999999995,0.119,0.1675,0.20283333333333334,0.13583333333333333,0.12433333333333334,0.1135,0.07866666666666666,0.058333333333333334
14,-92.98300000000003,-113.68829820000002,12.642548057468668,65,2877.0,4200.0,21.0,137.0,0.31499999999999995,0.1215,0.168,0.198,0.13133333333333333,0.1225,0.122,0.069,0.06766666666666667
15,-51.73300000000001,-110.98211960000005,15.927468616745847,158,2709.0,4200.0,21.0,129.0,0.355,0.12266666666666666,0.16833333333333333,0.1985,0.13266666666666665,0.12183333333333334,0.1245,0.05733333333333333,0.07416666666666667
16,-51.73300000000001,-106.45481980000004,13.343799157377031,44,2772.0,4200.0,21.0,132.0,0.33999999999999997,0.12783333333333333,0.16983333333333334,0.198,0.131,0.118,0.1265,0.049666666666666665,0.07916666666666666
17,-37.36788,-105.70592980000005,23.062107669286952,130,2772.0,4200.0,21.0,132.0,0.33999999999999997,0.1285,0.1805,0.20366666666666666,0.1305,0.11533333333333333,0.12266666666666666,0.04766666666666667,0.07116666666666667
18,-37.36788,-95.39618160000002,17.56710002943313,128,2457.0,4200.0,21.0,117.0,0.41500000000000004,0.12516666666666668,0.19483333333333333,0.214,0.1275,0.10783333333333334,0.1175,0.04683333333333333,0.06633333333333333
19,-40.73300000000002,-90.37640340000003,25.814354039596434,4,2730.0,4200.0,21.0,130.0,0.35,0.11433333333333333,0.21133333333333335,0.22616666666666665,0.12866666666666668,0.1075,0.10433333333333333,0.0455,0.06216666666666667
20,-40.73300000000002,-81.39604720000003,30.898168182223564,14,2436.0,4200.0,21.0,116.0,0.42000000000000004,0.11166666666666666,0.22533333333333333,0.232,0.12716666666666668,0.107,0.09833333333333333,0.04033333333333333,0.058166666666666665
21,-21.63556,-70.04621320000003,34.74230527233474,20,1806.0,4200.0,21.0,86.0,0.5700000000000001,0.10483333333333333,0.235,0.23616666666666666,0.1265,0.11283333333333333,0.08916666666666667,0.037333333333333336,0.058166666666666665
22,-32.58128000000001,-54.80645860000001,21.84059857899719,103,903.0,4200.0,21.0,43.0,0.785,0.1045,0.24,0.23666666666666666,0.1275,0.12016666666666667,0.07966666666666666,0.034666666666666665,0.05683333333333333
23,-32.58128000000001,-55.78162080000002,34.73196894713503,198,903.0,4200.0,21.0,43.0,0.785,0.099,0.24483333333333332,0.23183333333333334,0.12933333333333333,0.12483333333333334,0.082,0.034666666666666665,0.0535
24,-21.72784000000001,-52.06171260000001,31.96622937342973,49,1029.0,4200.0,21.0,49.0,0.755,0.10083333333333333,0.24666666666666667,0.2305,0.12966666666666668,0.12266666666666666,0.08983333333333333,0.036,0.043833333333333335
25,-15.277920000000014,-45.72094940000001,27.455747955984883,141,966.0,4200.0,21.0,46.0,0.77,0.10183333333333333,0.24183333333333334,0.23183333333333334,0.131,0.12233333333333334,0.09783333333333333,0.036833333333333336,0.0365
26,-15.277920000000014,-41.8533546,24.127636004854086,83,840.0,4200.0,21.0,40.0,0.8,0.1035,0.24133333333333334,0.23566666666666666,0.12983333333333333,0.11983333333333333,0.0985,0.037,0.034333333333333334
27,-15.277920000000014,-39.52862400000001,24.447047776266814,42,945.0,4200.0,21.0,45.0,0.775,0.10566666666666667,0.24616666666666667,0.23533333333333334,0.12616666666666668,0.11633333333333333,0.098,0.03816666666666667,0.034166666666666665
28,-15.277920000000014,-31.40567920000001,21.50696639371344,3,693.0,4200.0,21.0,33.0,0.835,0.11216666666666666,0.26016666666666666,0.23483333333333334,0.1145,0.10866666666666666,0.099,0.036333333333333336,0.034333333333333334
29,-15.277920000000014,-26.806370800000014,23.49617988488264,6,756.0,4200.0,21.0,36.0,0.8200000000000001,0.112,0.2775,0.234,0.10633333333333334,0.10283333333333333,0.09766666666666667,0.036166666666666666,0.0335
30,-15.277920000000014,-27.61587260000001,36.2483707960821,3,756.0,4200.0,21.0,36.0,0.8200000000000001,0.1045,0.2916666666666667,0.23016666666666666,0.10433333333333333,0.1015,0.09783333333333333,0.0365,0.0335
31,-15.277920000000014,-21.201979400000013,23.61260805703732,0,420.0,4200.0,21.0,20.0,0.9,0.09833333333333333,0.3005,0.23183333333333334,0.10116666666666667,0.10016666666666667,0.09883333333333333,0.035166666666666666,0.034
32,-15.277920000000014,-22.701477200000017,27.951716948017204,0,441.0,4200.0,21.0,21.0,0.895,0.099,0.29983333333333334,0.231,0.1025,0.10016666666666667,0.099,0.035166666666666666,0.03333333333333333
33,-15.277920000000014,-20.146351200000012,25.97296220004585,0,357.0,4200.0,21.0,17.0,0.915,0.09883333333333333,0.30083333333333334,0.231,0.10183333333333333,0.09966666666666667,0.09933333333333333,0.0355,0.033
34,-15.277920000000014,-20.618219200000016,22.711361029097297,0,315.0,4200.0,21.0,15.0,0.925,0.098,0.3015,0.23166666666666666,0.1015,0.10016666666666667,0.09883333333333333,0.035,0.03333333333333333
35,-15.277920000000014,-23.35810140000001,32.99812361752417,0,357.0,4200.0,21.0,17.0,0.915,0.099,0.3011666666666667,0.231,0.10183333333333333,0.09983333333333333,0.0985,0.035,0.033666666666666664
36,-15.277920000000014,-23.05656240000001,37.17433333293791,0,357.0,4200.0,21.0,17.0,0.915,0.09916666666666667,0.30033333333333334,0.23066666666666666,0.10216666666666667,0.10016666666666667,0.09883333333333333,0.035166666666666666,0.0335
37,-15.277920000000014,-22.367869400000014,26.84660606722197,0,378.0,4200.0,21.0,18.0,0.91,0.09916666666666667,0.29933333333333334,0.231,0.102,0.10016666666666667,0.09983333333333333,0.035,0.0335
38,-15.277920000000014,-22.028002800000014,29.198673910624507,0,378.0,4200.0,21.0,18.0,0.91,0.09966666666666667,0.30033333333333334,0.2315,0.10133333333333333,0.10033333333333333,0.09833333333333333,0.034833333333333334,0.033666666666666664
39,-15.277920000000014,-17.208228400000017,13.579055531290294,0,231.0,4200.0,21.0,11.0,0.945,0.099,0.29983333333333334,0.23266666666666666,0.10133333333333333,0.10033333333333333,0.0995,0.034,0.03333333333333333
40,-15.277920000000014,-20.303286600000018,22.874068087418742,0,336.0,4200.0,21.0,16.0,0.92,0.10033333333333333,0.3001666666666667,0.23316666666666666,0.1,0.10016666666666667,0.09883333333333333,0.033666666666666664,0.033666666666666664
