generation,best_fitness,mean_fitness,std_fitness,best_index
0,7.0,1.8133333333333332,1.2590296086889916,72
1,8.0,2.533333333333333,1.2657891697365018,168
2,7.0,3.2533333333333334,1.3073467617872296,107
3,8.0,4.043333333333333,1.2549059283025517,12
4,8.0,4.586666666666667,1.2392829467971478,53
5,9.0,5.373333333333333,1.397839602942897,50
6,9.0,6.023333333333333,1.3426797417436849,72
7,12.0,6.67,1.3245502381311678,85
8,12.0,7.303333333333334,1.3030690269087393,207
9,12.0,7.966666666666667,1.4043582955293932,20
10,13.0,8.726666666666667,1.4160822323893794,210
11,14.0,9.493333333333334,1.4410490006319085,239
12,14.0,10.253333333333334,1.3350988311315717,228
13,15.0,10.816666666666666,1.3795127964450187,147
14,15.0,11.433333333333334,1.3412266359153806,76
15,17.0,12.033333333333333,1.5786773648286156,7
16,17.0,12.763333333333334,1.6834455408146973,9
17,17.0,13.53,1.5861168515171469,4
18,19.0,14.263333333333334,1.4516618828853438,105
19,19.0,14.94,1.4293588306183533,3
20,20.0,15.656666666666666,1.591264347059351,165
21,22.0,16.426666666666666,1.5290374604814478,173
22,21.0,17.136666666666667,1.3557244885628086,64
23,22.0,17.863333333333333,1.3483281829320668,205
24,22.0,18.42,1.3577923257994942,22
25,23.0,19.05666666666667,1.4166117636419968,31
26,24.0,19.813333333333333,1.3874997497497272,151
27,24.0,20.533333333333335,1.3324997394204456,158
28,24.0,21.02,1.3489254983133798,20
29,25.0,21.696666666666665,1.1245690532624288,15
30,25.0,22.266666666666666,1.1498792207106894,5
31,25.0,22.77,1.1062398775431423,11
32,26.0,23.206666666666667,1.1592909710489234,70
33,26.0,23.72,1.1320777358467924,39
34,27.0,24.166666666666668,1.0386957633921923,113
35,28.0,24.623333333333335,1.1082067596898253,252
36,28.0,25.156666666666666,1.0027240675058895,30
37,28.0,25.55,1.1947803145348521,26
38,29.0,26.043333333333333,1.143731709021929,39
39,29.0,26.47,1.0873975047485318,15
40,29.0,26.883333333333333,1.1816889983785448,11
41,29.0,27.276666666666667,1.1431486731343778,1
42,29.0,27.846666666666668,0.9362098530184827,0
43,29.0,28.176666666666666,1.0289746784488376,0
44,29.0,28.6,0.7745966692414834,0
45,29.0,28.763333333333332,0.5721208108627251,1
46,29.0,28.83,0.5897174464662434,0
47,29.0,28.823333333333334,0.6471390027566635,0
48,30.0,28.836666666666666,0.6244909037679323,102
49,30.0,28.873333333333335,0.6087875016967925,108
50,30.0,28.87,0.5161718060232787,64
