generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,2.0,0.52,1.3151425778218877,0,100.0,100.0,2.0,50.0,0.0,0.13533333333333333,0.11533333333333333,0.11866666666666667,0.118,0.13133333333333333,0.144,0.12,0.11733333333333333
1,2.0,1.28,0.96,0,92.0,100.0,2.0,46.0,0.07999999999999996,0.136,0.12333333333333334,0.09933333333333333,0.12733333333333333,0.13866666666666666,0.15266666666666667,0.106,0.11666666666666667
2,2.0,1.68,0.7332121111929343,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.14133333333333334,0.12866666666666668,0.08733333333333333,0.12266666666666666,0.13733333333333334,0.14933333333333335,0.108,0.12533333333333332
3,2.0,1.76,0.6499230723708769,0,96.0,100.0,2.0,48.0,0.040000000000000036,0.12866666666666668,0.128,0.082,0.118,0.15733333333333333,0.14533333333333334,0.11133333333333334,0.12933333333333333
4,2.0,1.88,0.4749736834815168,0,96.0,100.0,2.0,48.0,0.040000000000000036,0.132,0.12533333333333332,0.094,0.11666666666666667,0.15733333333333333,0.13666666666666666,0.11133333333333334,0.12666666666666668
5,2.0,1.96,0.27999999999999997,0,88.0,100.0,2.0,44.0,0.12,0.13066666666666665,0.12933333333333333,0.09866666666666667,0.116,0.16266666666666665,0.14533333333333334,0.10133333333333333,0.116
6,2.0,1.96,0.27999999999999997,0,98.0,100.0,2.0,49.0,0.020000000000000018,0.128,0.14466666666666667,0.08333333333333333,0.11933333333333333,0.15533333333333332,0.15666666666666668,0.092,0.12066666666666667
7,2.0,1.92,0.3919183588453085,0,96.0,100.0,2.0,48.0,0.040000000000000036,0.118,0.13933333333333334,0.086,0.12333333333333334,0.15333333333333332,0.16266666666666665,0.07933333333333334,0.138
8,2.0,2.0,0.0,0,92.0,100.0,2.0,46.0,0.07999999999999996,0.106,0.14133333333333334,0.09066666666666667,0.13,0.16,0.13866666666666666,0.076,0.15733333333333333
9,2.0,2.0,0.0,0,90.0,100.0,2.0,45.0,0.09999999999999998,0.108,0.136,0.09866666666666667,0.13466666666666666,0.142,0.14266666666666666,0.078,0.16
10,2.0,2.0,0.0,0,92.0,100.0,2.0,46.0,0.07999999999999996,0.108,0.13466666666666666,0.09933333333333333,0.14266666666666666,0.15066666666666667,0.12133333333333333,0.07933333333333334,0.164
11,2.0,2.0,0.0,0,90.0,100.0,2.0,45.0,0.09999999999999998,0.11,0.13533333333333333,0.094,0.13666666666666666,0.154,0.12666666666666668,0.07733333333333334,0.166
12,2.0,2.0,0.0,0,98.0,100.0,2.0,49.0,0.020000000000000018,0.11333333333333333,0.12266666666666666,0.09066666666666667,0.148,0.14866666666666667,0.13266666666666665,0.074,0.17
13,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.11533333333333333,0.13933333333333334,0.08533333333333333,0.14933333333333335,0.148,0.12933333333333333,0.07933333333333334,0.154
14,2.0,2.0,0.0,0,96.0,100.0,2.0,48.0,0.040000000000000036,0.108,0.12266666666666666,0.09066666666666667,0.13866666666666666,0.15466666666666667,0.142,0.08,0.16333333333333333
15,2.0,2.0,0.0,0,98.0,100.0,2.0,49.0,0.020000000000000018,0.102,0.12066666666666667,0.09533333333333334,0.134,0.15466666666666667,0.156,0.07866666666666666,0.15866666666666668
16,2.0,2.0,0.0,0,92.0,100.0,2.0,46.0,0.07999999999999996,0.09933333333333333,0.12466666666666666,0.102,0.134,0.166,0.14266666666666666,0.07733333333333334,0.154
17,2.0,2.0,0.0,0,100.0,100.0,2.0,50.0,0.0,0.10533333333333333,0.11933333333333333,0.10866666666666666,0.12533333333333332,0.166,0.13866666666666666,0.08,0.15666666666666668
18,2.0,2.0,0.0,0,88.0,100.0,2.0,44.0,0.12,0.10666666666666667,0.12866666666666668,0.102,0.11733333333333333,0.166,0.12933333333333333,0.086,0.164
19,2.0,2.0,0.0,0,92.0,100.0,2.0,46.0,0.07999999999999996,0.11466666666666667,0.12333333333333334,0.11,0.116,0.15933333333333333,0.13866666666666666,0.08533333333333333,0.15266666666666667
20,2.0,2.0,0.0,0,98.0,100.0,2.0,49.0,0.020000000000000018,0.116,0.126,0.11933333333333333,0.116,0.162,0.126,0.084,0.15066666666666667
21,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.11933333333333333,0.12933333333333333,0.118,0.11333333333333333,0.16,0.13533333333333333,0.07333333333333333,0.15133333333333332
22,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.11666666666666667,0.13066666666666665,0.12733333333333333,0.11066666666666666,0.14933333333333335,0.15066666666666667,0.06666666666666667,0.148
23,2.0,2.0,0.0,0,86.0,100.0,2.0,43.0,0.14,0.11933333333333333,0.13533333333333333,0.12733333333333333,0.10466666666666667,0.138,0.15666666666666668,0.07866666666666666,0.14
24,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.11533333333333333,0.13333333333333333,0.13666666666666666,0.10133333333333333,0.13466666666666666,0.16466666666666666,0.08,0.134
25,2.0,2.0,0.0,0,88.0,100.0,2.0,44.0,0.12,0.112,0.14533333333333334,0.13066666666666665,0.09733333333333333,0.13533333333333333,0.16466666666666666,0.08666666666666667,0.128
26,2.0,2.0,0.0,0,96.0,100.0,2.0,48.0,0.040000000000000036,0.11066666666666666,0.14733333333333334,0.13,0.09666666666666666,0.136,0.15733333333333333,0.084,0.138
27,2.0,2.0,0.0,0,92.0,100.0,2.0,46.0,0.07999999999999996,0.11133333333333334,0.14866666666666667,0.13066666666666665,0.08866666666666667,0.14066666666666666,0.16066666666666668,0.08666666666666667,0.13266666666666665
28,2.0,2.0,0.0,0,90.0,100.0,2.0,45.0,0.09999999999999998,0.116,0.15333333333333332,0.118,0.09133333333333334,0.14866666666666667,0.15333333333333332,0.088,0.13133333333333333
29,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.12466666666666666,0.158,0.11866666666666667,0.09666666666666666,0.14466666666666667,0.148,0.088,0.12133333333333333
30,2.0,1.88,0.84,0,92.0,100.0,2.0,46.0,0.07999999999999996,0.12,0.164,0.112,0.116,0.13466666666666666,0.13666666666666666,0.082,0.13466666666666666
31,2.0,2.0,0.0,0,96.0,100.0,2.0,48.0,0.040000000000000036,0.13533333333333333,0.16933333333333334,0.106,0.11333333333333333,0.13533333333333333,0.14066666666666666,0.08,0.12
32,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.13733333333333334,0.16266666666666665,0.10733333333333334,0.10933333333333334,0.13933333333333334,0.152,0.07733333333333334,0.11466666666666667
33,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.13466666666666666,0.16266666666666665,0.112,0.11266666666666666,0.138,0.14733333333333334,0.07466666666666667,0.118
34,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.12733333333333333,0.15866666666666668,0.122,0.11,0.15133333333333332,0.148,0.07733333333333334,0.10533333333333333
35,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.13066666666666665,0.15866666666666668,0.122,0.11133333333333334,0.138,0.15266666666666667,0.082,0.10466666666666667
36,2.0,2.0,0.0,0,96.0,100.0,2.0,48.0,0.040000000000000036,0.136,0.16,0.11666666666666667,0.10933333333333334,0.13,0.16,0.08733333333333333,0.10066666666666667
37,2.0,2.0,0.0,0,98.0,100.0,2.0,49.0,0.020000000000000018,0.13866666666666666,0.164,0.116,0.11666666666666667,0.118,0.152,0.086,0.10866666666666666
38,2.0,2.0,0.0,0,98.0,100.0,2.0,49.0,0.020000000000000018,0.13266666666666665,0.15466666666666667,0.11533333333333333,0.10933333333333334,0.126,0.16466666666666666,0.09066666666666667,0.10666666666666667
39,2.0,2.0,0.0,0,94.0,100.0,2.0,47.0,0.06000000000000005,0.12666666666666668,0.158,0.108,0.114,0.12866666666666668,0.16733333333333333,0.08866666666666667,0.10866666666666666
40,2.0,2.0,0.0,0,98.0,100.0,2.0,49.0,0.020000000000000018,0.12,0.154,0.116,0.11,0.13333333333333333,0.17066666666666666,0.09333333333333334,0.10266666666666667
41,2.0,2.0,0.0,0,92.0,100.0,2.0,46.0,0.07999999999999996,0.12266666666666666,0.14333333333333334,0.11933333333333333,0.11066666666666666,0.13866666666666666,0.17466666666666666,0.09,0.10066666666666667
42,2.0,2.0,0.0,0,88.0,100.0,2.0,44.0,0.12,0.12466666666666666,0.13533333333333333,0.13666666666666666,0.11,0.13733333333333334,0.17533333333333334,0.088,0.09266666666666666
43,2.0,2.0,0.0,0,90.0,100.0,2.0,45.0,0.09999999999999998,0.13133333333333333,0.13666666666666666,0.13666666666666666,0.10733333333333334,0.13866666666666666,0.17,0.09066666666666667,0.08866666666666667
