generation,best_fitness,mean_fitness,std_fitness,best_index
0,5.0,1.735,1.2019879367115127,65
1,6.0,2.39,1.2032871643959309,29
2,6.0,3.025,1.226529657203608,3
3,8.0,3.75,1.3518505834595773,16
4,8.0,4.535,1.381584235578852,6
5,10.0,5.35,1.448274835796024,140
6,11.0,6.225,1.4981238266578634,103
7,11.0,7.055,1.4805319989787458,4
8,12.0,7.84,1.4677874505527018,27
9,12.0,8.635,1.4905619745585892,69
10,13.0,9.46,1.4894294209528693,8
11,14.0,10.31,1.2782409788455382,170
12,14.0,11.055,1.1541122129151913,140
13,15.0,11.64,1.1663618649458667,98
14,16.0,12.36,1.2001666550941998,104
15,16.0,13.12,1.1338430226446694,18
16,16.0,13.605,1.232467038098788,6
17,16.0,14.235,1.095342412216381,14
18,17.0,14.8,0.9219544457292888,135
19,17.0,15.275,0.8242420760917268,25
20,17.0,15.705,0.6913573605596457,20
21,18.0,16.02,0.6705221845696083,196
22,18.0,16.3,0.574456264653803,127
23,18.0,16.59,0.5932115979985556,12
24,18.0,16.835,0.6064445564105592,4
25,18.0,17.095,0.5157276412991648,3
26,18.0,17.365,0.5308248298638638,0
27,19.0,17.59,0.5584800802177281,53
28,19.0,17.84,0.41761226035642196,85
29,19.0,17.975,0.3526683994916471,49
30,19.0,18.065,0.36162826216986965,14
31,19.0,18.1,0.3872983346207417,9
32,19.0,18.25,0.47696960070847283,4
33,20.0,18.42,0.5509990925582364,33
34,20.0,18.69,0.603241245274227,54
35,20.0,18.985,0.4845358603859986,1
36,20.0,19.15,0.5722761571129799,2
37,20.0,19.385,0.553872729063275,7
38,20.0,19.65,0.507444578254611,1
39,20.0,19.835,0.40960346678220383,0
40,20.0,19.97,0.2215851980616034,0
41,20.0,19.97,0.1977371993328519,0
42,20.0,19.97,0.24310491562286435,0
43,20.0,19.96,0.22,0
44,20.0,19.96,0.22,0
45,20.0,19.98,0.13999999999999999,0
46,20.0,19.975,0.18540496217739155,0
47,20.0,19.975,0.18540496217739155,0
48,20.0,19.975,0.18540496217739155,0
49,20.0,19.975,0.15612494995995993,0
50,20.0,19.96,0.24166091947189142,0
