generation,best_fitness,mean_fitness,std_fitness,best_index
0,7.3,6.4785,0.3416121501221979,63
1,7.266666666666667,6.657166666666667,0.26731956531462486,21
2,7.366666666666666,6.794166666666667,0.2462256756175792,74
3,7.5,6.9303333333333335,0.21840812968182094,141
4,7.633333333333334,7.069166666666668,0.19638220953595115,12
5,7.733333333333333,7.198833333333332,0.20075904573504139,112
6,7.9,7.2986666666666675,0.21270323614526102,11
7,8.133333333333333,7.446500000000001,0.21478406468926978,16
8,8.2,7.550666666666666,0.23139576487049196,170
9,8.2,7.6931666666666665,0.21693054444017576,26
10,8.3,7.801333333333333,0.19332873557751307,24
11,8.5,7.921666666666666,0.19490025939210828,30
12,8.633333333333333,8.044500000000001,0.21058852717509988,45
13,8.566666666666666,8.163833333333333,0.18740264139013635,50
14,8.666666666666666,8.269666666666668,0.16925293366897842,76
15,8.666666666666666,8.342833333333333,0.14511977811449422,19
16,8.833333333333334,8.424333333333333,0.1420371625862595,23
17,8.866666666666667,8.490499999999999,0.14626374579277432,63
18,8.933333333333334,8.558166666666667,0.13796124657147577,132
19,9.0,8.646833333333333,0.12083494251802067,32
20,9.0,8.726166666666666,0.10655606244810528,42
21,9.066666666666666,8.786499999999998,0.10028279458057071,58
22,9.066666666666666,8.8355,0.1014931579522045,35
23,9.2,8.898666666666667,0.09768657362537926,62
24,9.366666666666667,8.9685,0.10573538774801071,178
25,9.433333333333334,9.029833333333334,0.1070512597881136,61
26,9.466666666666667,9.089833333333333,0.11804883641009663,82
27,9.466666666666667,9.142499999999998,0.11604297575563222,194
28,9.466666666666667,9.209666666666667,0.10565089261862003,50
29,9.566666666666666,9.264833333333334,0.10215443102370961,116
30,9.566666666666666,9.3175,0.09170832386793847,168
31,9.7,9.359833333333334,0.09263413697624283,98
32,9.8,9.4105,0.09687205192646851,110
33,9.833333333333334,9.456333333333335,0.11202132733447558,90
34,9.833333333333334,9.5205,0.13117746673029532,9
35,9.9,9.596666666666668,0.11367595269986605,57
36,9.933333333333334,9.653333333333332,0.09030811456096051,177
37,9.933333333333334,9.705666666666666,0.0836733065094375,20
38,9.966666666666667,9.748000000000001,0.07962690779155317,39
39,10.0,9.7905,0.0732861590691664,45
40,10.033333333333333,9.835333333333333,0.07435948717771891,74
41,10.1,9.872,0.07669854409743807,74
42,10.133333333333333,9.908666666666669,0.07327573495594093,5
43,10.133333333333333,9.945500000000003,0.07040971366067147,111
44,10.233333333333333,9.985,0.07963458210266833,130
45,10.266666666666667,10.033666666666665,0.08730470268611575,3
46,10.3,10.079166666666666,0.08959399161402119,173
47,10.333333333333334,10.1285,0.08422176414416611,179
48,10.366666666666667,10.172666666666666,0.07693864799667054,54
49,10.366666666666667,10.218666666666667,0.06460478138480018,34
50,10.4,10.25,0.052704627669473494,122
