generation,best_fitness,mean_fitness,std_fitness,best_index
0,67.0,50.135,5.361601906147079,153
1,66.0,52.925,4.421467516560537,32
2,70.0,55.125,3.940732799873648,198
3,70.0,57.625,3.617233058568386,21
4,70.0,59.6,3.5846896657869842,48
5,70.0,61.18,3.561965749414219,102
6,71.0,63.315,3.490812942567963,29
7,76.0,65.415,3.1516305303763,6
8,74.0,67.225,3.066655344181996,16
9,75.0,68.955,2.719002574474692,19
10,77.0,70.285,2.8060247682442148,14
11,79.0,71.5,2.930870177950569,4
12,80.0,73.25,2.7472713735632306,30
13,81.0,74.97,2.7201286734270496,99
14,81.0,76.495,2.21358871518627,56
15,84.0,77.57,1.89607489303561,53
16,84.0,78.645,1.8544473570311995,68
17,84.0,79.71,1.9354327681425672,6
18,85.0,80.845,1.9315731930216884,108
19,85.0,81.83,1.694432058242525,11
20,87.0,82.46,1.6426807358704856,5
21,87.0,83.17,1.396817812028469,16
22,89.0,83.73,1.5023648025696021,191
23,90.0,84.465,1.4828266925032068,187
24,90.0,85.065,1.2809273984110106,99
25,90.0,85.805,1.4411713985504986,88
26,91.0,86.425,1.2939764294607534,151
27,91.0,87.07,1.181143513718803,155
28,91.0,87.655,1.168749331550611,132
29,91.0,88.265,1.2266927080569119,44
30,92.0,88.77,1.1946129080166512,20
31,92.0,89.375,1.1333026956643137,9
32,92.0,89.855,1.0695676696684506,25
33,93.0,90.3,1.0535653752852738,19
34,94.0,90.775,0.9820259670701176,141
35,94.0,91.32,1.0380751417888785,23
36,94.0,91.82,0.9579144011862439,8
37,97.0,92.445,1.1734457805966154,82
38,97.0,93.185,1.0957987953999586,42
39,97.0,93.945,1.14541477203675,96
40,97.0,94.64,1.1001818031580055,6
41,98.0,95.25,1.0943034314119644,1
42,98.0,95.805,0.9679746897517518,64
43,98.0,96.255,0.8062102703389482,11
44,98.0,96.625,0.8856494791959176,2
45,99.0,97.025,0.85110222652746,87
46,99.0,97.345,0.7389012112589882,16
47,99.0,97.675,0.7206767652699787,15
48,99.0,97.97,0.5376802023508026,3
49,99.0,98.195,0.5449541265097458,1
50,100.0,98.465,0.6154469920309953,25
