generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,7.4799999999999995,0.15412036341688645,6.490550000000001,0.009510244638620803,0.3482709837197765,0.016309400794878255,114.1,60.86496894309932
1,1.0,0.0,7.58,0.16644429609843547,6.701116666666667,0.02516379061319425,0.30078198007082196,0.025231102651244532,79.4,61.7687443435414
2,2.0,0.0,7.596666666666667,0.1477819548281844,6.865616666666666,0.03697355160812257,0.2762000694002127,0.03294911896733141,109.9,56.68911320135071
3,3.0,0.0,7.773333333333333,0.17902341387664736,7.0254666666666665,0.0628435152375121,0.2655899070551134,0.03538441701050905,113.2,58.622710805815025
4,4.0,0.0,7.903333333333333,0.15982243233208265,7.177666666666667,0.07620731956679425,0.2429886859036597,0.024237219376923552,125.0,73.96695959082751
5,5.0,0.0,8.0,0.1586984095231745,7.318616666666666,0.084095553015823,0.2359862200741532,0.023456317204381856,101.4,62.16143856479228
6,6.0,0.0,8.106666666666666,0.16162752485305076,7.441616666666666,0.08220461710922328,0.22961971332457204,0.02620906043193734,107.1,72.7346012721746
7,7.0,0.0,8.203333333333333,0.10476310725620598,7.576716666666667,0.08571982966344961,0.22386350998634902,0.026444059449406223,86.9,37.104806517035854
8,8.0,0.0,8.32,0.09711899281516528,7.702583333333334,0.09702984935918775,0.2223155237627726,0.020719752747573206,75.3,50.65800364536026
9,9.0,0.0,8.41,0.1482823466262509,7.825483333333334,0.09777952807776866,0.21648575931791095,0.028486230403190618,91.7,61.68747396712273
10,10.0,0.0,8.563333333333333,0.1486150051410906,7.9490333333333325,0.0975237482948717,0.21007607942838122,0.025032861533266774,78.5,56.88243235930678
11,11.0,0.0,8.633333333333333,0.10540925533894566,8.065366666666666,0.07896560432660948,0.19845878882518858,0.02237084258183757,80.3,75.63369325608498
12,12.0,0.0,8.72,0.09711899281516534,8.176933333333334,0.07076609880967479,0.20104220104075918,0.030380611519830902,115.4,55.92494970940967
13,13.0,0.0,8.82,0.15250986610465347,8.292533333333333,0.0658162331283849,0.1853782276202794,0.02798823500465777,81.4,54.70161484514572
14,14.0,0.0,8.926666666666666,0.13770607453181952,8.397916666666667,0.06881435259781797,0.1784539644785319,0.026144701932560903,80.4,55.36184004649171
15,15.0,0.0,8.963333333333333,0.14525414084320876,8.487916666666667,0.07661472676988867,0.17002138605625838,0.02567599530228147,72.8,52.39762505220166
16,16.0,0.0,9.036666666666665,0.12217170673247484,8.583716666666666,0.0833539252336195,0.16370298153618726,0.023603932308573446,84.7,68.72982532270025
17,17.0,0.0,9.08,0.09454243282747822,8.6747,0.09476376736357812,0.15402730330602848,0.02165985228012553,97.0,50.88985928235387
18,18.0,0.0,9.136666666666667,0.12217170673247522,8.759616666666666,0.1015737903031251,0.14277877402388403,0.017729344420939958,97.9,68.15904602879617
19,19.0,0.0,9.2,0.13333333333333347,8.846033333333335,0.10828057974825091,0.13414878379247747,0.012983295359580108,88.1,41.08919836431738
20,20.0,0.0,9.27,0.14354420319749944,8.922483333333334,0.10616808970498148,0.127333368395921,0.013383907033217578,115.2,52.841061474744976
21,21.0,0.0,9.33,0.15511843344703366,8.993716666666666,0.10766856006820398,0.12349814645350725,0.015170412247840845,64.9,53.0019915768371
22,22.0,0.0,9.376666666666667,0.16257951520850383,9.06305,0.11601186747510635,0.12004722042914404,0.013514321644907701,75.9,47.94777251227516
23,23.0,0.0,9.440000000000001,0.13407202781331876,9.13035,0.12116592668784147,0.11530970473097395,0.015596663752544692,94.6,62.1435613899157
24,24.0,0.0,9.559999999999999,0.14124665406285064,9.194716666666666,0.12568567618281262,0.11581978101159288,0.017252589491951655,92.9,60.85766636633018
25,25.0,0.0,9.583333333333332,0.13448576041011312,9.25945,0.13170112183966778,0.1105562719462431,0.0210410287035968,76.8,61.43071978524534
26,26.0,0.0,9.646666666666667,0.1424650704428853,9.325816666666666,0.13264825039680422,0.10868319035155176,0.020043632082193636,78.3,48.201083436417115
27,27.0,0.0,9.67,0.14778195482818407,9.384083333333333,0.1371338503114188,0.108624173219798,0.022651209137970384,88.6,61.06135348065001
28,28.0,0.0,9.693333333333333,0.15299479536052055,9.4405,0.13714113663676794,0.10026992173585245,0.01702915131590578,95.3,58.50555529178405
29,29.0,0.0,9.73,0.14694418189432557,9.496716666666668,0.14331905721324653,0.09338657722199914,0.01591509010162213,86.3,52.52523203185303
30,30.0,0.0,9.790000000000001,0.17430638556685984,9.548816666666667,0.14811922645934095,0.08881221302432583,0.016779405217227896,73.9,56.10199045785571
31,31.0,0.0,9.856666666666666,0.14911260141662927,9.598583333333334,0.154412451722371,0.08653488538274931,0.012284676323134689,70.5,49.401416983726286
32,32.0,0.0,9.903333333333332,0.1486150051410907,9.64475,0.15598554162976375,0.08166335620662168,0.009855381920265343,129.3,81.245922974633
33,33.0,0.0,9.926666666666666,0.16162752485305043,9.6896,0.15895135135872704,0.08127110953222752,0.01637074626158638,79.9,41.91114940495482
34,34.0,0.0,9.953333333333333,0.1516982059188979,9.734866666666667,0.1573730685856042,0.08084690164290301,0.021533655692704955,52.8,43.47617482918406
35,35.0,0.0,9.996666666666666,0.1702938636592636,9.77775,0.15173977175853842,0.07939510012112713,0.017899022977701125,86.8,67.97025493225368
36,36.0,0.0,10.036666666666667,0.16288297700352478,9.821066666666667,0.14871908227291755,0.07355704795920584,0.011272967007561252,111.4,50.61664197123753
37,37.0,0.0,10.046666666666667,0.1634504493194071,9.859733333333335,0.14696865375033247,0.0716112765856511,0.010917906867412197,69.6,66.82514496804328
38,38.0,0.0,10.083333333333332,0.1672212993699154,9.895816666666667,0.1454063792392089,0.06962088258733644,0.011576206813033627,58.7,53.352184168556356
39,39.0,0.0,10.11,0.15873730142659426,9.931816666666666,0.1480466945440932,0.06726528547084654,0.008737300023177798,64.7,54.205473278381525
40,40.0,0.0,10.136666666666667,0.16363916944844734,9.968166666666667,0.1482882994476849,0.06485793756557061,0.010979674896044168,63.4,50.64955851513197
41,41.0,0.0,10.186666666666666,0.16040073273438737,10.0014,0.15229582972979427,0.06422562316580842,0.009663626346100936,99.7,66.94118479846485
42,42.0,0.0,10.216666666666667,0.1533574860204699,10.033716666666667,0.15414577536127463,0.06009927977136207,0.010017972360034544,58.5,45.88693834972117
43,43.0,0.0,10.24,0.16238956361284582,10.064666666666666,0.15521822551125897,0.06061853481256525,0.010839395082435407,102.3,58.26767733677243
44,44.0,0.0,10.276666666666667,0.14911260141662946,10.0975,0.15335577533030934,0.06047758500401029,0.013608981278917137,81.8,42.29473305796414
45,45.0,0.0,10.32,0.15650503877030256,10.130316666666667,0.15090542476075017,0.0633319453041021,0.015783478375429254,85.4,63.16328047212241
46,46.0,0.0,10.336666666666668,0.15108659931915638,10.165116666666666,0.15042579586536478,0.06200790522499953,0.016675561354192632,90.9,65.20301629014821
47,47.0,0.0,10.36,0.16086187618536749,10.198566666666668,0.14873898340779826,0.06182136748207253,0.01416815549396274,118.1,61.16907352212844
48,48.0,0.0,10.383333333333333,0.15654447559561546,10.230433333333334,0.14811461611256566,0.057510422770495354,0.012069558968029062,65.1,69.18164496454244
49,49.0,0.0,10.416666666666668,0.13170299545699643,10.260866666666667,0.14729234807846994,0.05704780345831993,0.009605702300969132,67.9,58.78482419430678
50,50.0,0.0,10.423333333333334,0.1555952330349801,10.288966666666667,0.14959190989546428,0.05243415920420767,0.011814567994851902,79.8,27.267400153133615
