generation,best_fitness,mean_fitness,std_fitness,best_index
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,0.0,0.0,0.0,0
3,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0
5,0.0,0.0,0.0,0
6,0.0,0.0,0.0,0
7,0.0,0.0,0.0,0
8,0.0,0.0,0.0,0
9,0.0,0.0,0.0,0
10,1.0,0.005,0.07053367989832943,171
11,1.0,0.015,0.1215524578114322,8
12,1.0,0.02,0.13999999999999999,25
13,1.0,0.03,0.1705872210923198,6
14,1.0,0.065,0.24652586071242105,24
15,1.0,0.095,0.29321493822791495,14
16,1.0,0.145,0.352100837829165,1
17,1.0,0.285,0.4514144437210666,2
18,1.0,0.435,0.49575699692490466,0
19,1.0,0.665,0.4719904660054057,0
20,1.0,0.905,0.293214938227915,0
21,1.0,0.995,0.07053367989832944,0
22,1.0,0.995,0.07053367989832943,0
23,1.0,1.0,0.0,0
24,1.0,1.0,0.0,0
25,1.0,0.995,0.07053367989832944,0
26,1.0,0.995,0.07053367989832944,0
27,1.0,1.0,0.0,0
28,1.0,1.0,0.0,0
29,1.0,1.0,0.0,0
30,1.0,0.995,0.07053367989832944,0
31,1.0,0.995,0.07053367989832944,0
32,1.0,1.0,0.0,0
33,1.0,1.0,0.0,0
34,1.0,1.0,0.0,0
35,1.0,1.0,0.0,0
36,1.0,1.0,0.0,0
37,1.0,1.0,0.0,0
38,1.0,1.0,0.0,0
39,1.0,1.0,0.0,0
40,1.0,1.0,0.0,0
41,1.0,0.995,0.07053367989832944,0
42,1.0,1.0,0.0,0
43,1.0,1.0,0.0,0
44,1.0,1.0,0.0,0
45,1.0,1.0,0.0,0
46,1.0,1.0,0.0,0
47,1.0,0.995,0.07053367989832943,0
48,1.0,1.0,0.0,0
49,1.0,0.995,0.07053367989832944,0
50,1.0,1.0,0.0,0
