condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pop200_t7,0,12500,20.0,19.01,20.0,0,-1
pop200_t7,1,12501,25.0,24.9,25.0,0,-1
pop200_t7,2,12502,25.0,24.93,25.0,0,-1
pop200_t7,3,12503,23.0,22.89,23.0,0,-1
pop200_t7,4,12504,18.0,17.895,18.0,0,-1
