generation,best_fitness,mean_fitness,std_fitness,best_index
0,65.0,50.336666666666666,4.984307597071255,167
1,66.0,53.00333333333333,4.593835241083666,82
2,67.0,55.22666666666667,4.067999781492401,8
3,70.0,57.44,3.63314372593947,207
4,72.0,59.47,3.5882818544070183,37
5,74.0,61.71333333333333,3.6061737186232294,86
6,72.0,63.68333333333333,3.4894682816854616,76
7,74.0,65.64333333333333,3.4432720226874642,216
8,77.0,67.68,3.175573439029031,156
9,80.0,69.49,2.795812344680284,157
10,81.0,70.94333333333333,2.5495337264335656,224
11,80.0,72.1,2.5093159758521177,143
12,80.0,73.42666666666666,2.3772439691560665,88
13,80.0,74.72,2.3933797581384084,11
14,85.0,75.97333333333333,2.325071086129531,94
15,84.0,77.15333333333334,2.247180950039899,75
16,85.0,78.52666666666667,2.091878475331575,115
17,85.0,79.38333333333334,1.9705470193719197,75
18,86.0,80.25,2.181933393422754,1
19,87.0,81.49333333333334,2.015760126822854,47
20,87.0,82.63666666666667,1.924748179777177,104
21,90.0,83.71333333333334,1.9160259798748958,286
22,90.0,84.66333333333333,1.9706146813170309,198
23,91.0,85.71666666666667,1.8805288854173148,35
24,92.0,86.77666666666667,1.7720390013265008,7
25,93.0,87.74,1.7279274676135377,275
26,93.0,88.56,1.5957443404254954,25
27,93.0,89.36,1.537443765909288,54
28,94.0,90.00333333333333,1.6010378578354174,94
29,94.0,90.82666666666667,1.3964080906223495,99
30,95.0,91.47,1.3549046706933543,234
31,95.0,92.06666666666666,1.422048600513436,50
32,96.0,92.75666666666666,1.323173793909511,117
33,97.0,93.46666666666667,1.2256517540566825,291
34,97.0,94.03333333333333,1.2215654801205797,138
35,98.0,94.59333333333333,1.1921782118831434,119
36,98.0,95.01666666666667,1.2178076841421044,147
37,99.0,95.57,1.1597844627343479,122
38,99.0,96.07333333333334,1.1051194002861813,39
39,99.0,96.66666666666667,1.155662388223981,25
40,99.0,97.17333333333333,1.099979797794285,12
41,99.0,97.57333333333334,1.0446477343530156,8
42,100.0,97.93666666666667,1.0673903794873842,268
43,100.0,98.43333333333334,0.7951240294584375,5
44,100.0,98.72333333333333,0.663417080140557,10
45,100.0,98.82666666666667,0.6855330448312142,10
46,100.0,98.90666666666667,0.7514134828589532,0
47,100.0,99.00666666666666,0.7659126727129029,1
48,100.0,99.16333333333333,0.7810178543982774,5
49,100.0,99.37,0.8325262758616092,2
50,100.0,99.53333333333333,0.7542472332656508,0
