generation,best_fitness,mean_fitness,std_fitness,best_index
0,8.533333333333333,7.491833333333333,0.37243191025713385,71
1,8.5,7.6725,0.2968246302298903,126
2,8.7,7.853,0.2589549510371768,65
3,8.766666666666667,8.0045,0.26137834433802826,139
4,8.933333333333334,8.143833333333333,0.2787387765553181,82
5,9.0,8.317666666666666,0.2578955430229672,58
6,9.0,8.451833333333333,0.22834422115160546,176
7,9.133333333333333,8.591333333333333,0.20734405116992274,124
8,9.133333333333333,8.714,0.1900397619213178,86
9,9.233333333333333,8.838166666666666,0.1689311990130894,112
10,9.266666666666667,8.918166666666666,0.15726119462007562,53
11,9.433333333333334,8.998999999999999,0.15343873189141127,182
12,9.433333333333334,9.073833333333333,0.1408260353138658,31
13,9.566666666666666,9.149,0.1373523449623874,11
14,9.7,9.225999999999999,0.15409809285718715,6
15,9.766666666666667,9.318333333333333,0.15113459784796698,64
16,9.766666666666667,9.397833333333335,0.13832640544901187,191
17,9.9,9.462666666666667,0.1214980566831327,149
18,10.0,9.530833333333332,0.13868179004068573,0
19,9.966666666666667,9.597833333333334,0.13812544620340192,24
20,10.066666666666666,9.673166666666667,0.14022590900242218,60
21,10.133333333333333,9.759833333333333,0.13949502181479873,127
22,10.233333333333333,9.846,0.12461317925662782,86
23,10.3,9.917666666666667,0.12404792980493008,2
24,10.433333333333334,9.990333333333334,0.1421497645286671,89
25,10.5,10.059000000000001,0.143089327189541,191
26,10.533333333333333,10.159833333333331,0.14123650378000735,66
27,10.7,10.228666666666667,0.14828800805639475,152
28,10.6,10.290833333333332,0.14483467586642845,110
29,10.7,10.381833333333335,0.1252906620622622,73
30,10.8,10.444166666666668,0.12215370554255704,84
31,10.866666666666667,10.5105,0.11956297736153736,111
32,10.966666666666667,10.574499999999999,0.1279747153846327,123
33,11.0,10.644166666666667,0.12613650013642633,139
34,11.1,10.710333333333333,0.12130723162468304,136
35,11.1,10.784666666666666,0.11229128787814929,57
36,11.1,10.825500000000002,0.09597323122158154,100
37,11.1,10.885833333333334,0.08630935960575503,59
38,11.166666666666666,10.927,0.08133538248784725,82
39,11.166666666666666,10.963833333333332,0.07053584589097603,57
40,11.166666666666666,11.003833333333333,0.06717948595615555,27
41,11.166666666666666,11.034833333333333,0.05630250635826259,19
42,11.166666666666666,11.065333333333333,0.04640881142388547,55
43,11.233333333333333,11.094833333333332,0.04865953144040726,25
44,11.266666666666667,11.120499999999998,0.045052746864092406,127
45,11.266666666666667,11.139,0.04571773300494132,86
46,11.3,11.1615,0.04360141435014848,6
47,11.3,11.187333333333333,0.04289004028391167,1
48,11.3,11.209333333333333,0.04029888335922011,20
49,11.333333333333334,11.228499999999999,0.03777087355210264,38
50,11.366666666666667,11.247333333333332,0.03469870314579554,21
