generation,best_fitness,mean_fitness,std_fitness,best_index
0,6.0,1.85,1.3518505834595773,35
1,6.0,2.55,1.2718097341976904,91
2,7.0,3.355,1.326263548469911,2
3,8.0,3.92,1.3429817571359635,112
4,9.0,4.66,1.3727344972717777,44
5,9.0,5.355,1.465938266094449,30
6,10.0,6.025,1.3432702632009688,57
7,11.0,6.725,1.3188536689109978,116
8,10.0,7.385,1.1121038620560582,1
9,11.0,7.795,1.1674652029075643,154
10,12.0,8.355,1.1441044532733888,48
11,12.0,9.015,1.0976224305288227,170
12,13.0,9.52,1.1660188677718726,193
13,13.0,10.205,1.20539412641675,99
14,13.0,10.58,1.1061645447219868,9
15,14.0,11.035,1.0506069674240694,102
16,15.0,11.65,1.2031209415515964,126
17,16.0,12.125,1.1616260155488942,96
18,16.0,12.64,1.2768711759609894,4
19,17.0,13.305,1.2049792529334271,36
20,17.0,13.8,1.2529964086141667,15
21,18.0,14.17,1.3531814364674088,60
22,18.0,14.715,1.2262850402740793,15
23,18.0,15.35,1.1989578808281798,3
24,18.0,15.925,1.0485108487755384,32
25,19.0,16.445,1.008451783676344,150
26,19.0,16.89,0.881986394452885,171
27,19.0,17.29,0.784792966329337,35
28,19.0,17.615,0.6377891501115396,131
29,19.0,17.885,0.43792122579295006,16
30,19.0,17.985,0.47410441887837323,24
31,20.0,18.11,0.49789557138018403,88
32,21.0,18.31,0.6662582082045969,176
33,21.0,18.665,0.701979344425461,64
34,21.0,18.96,0.6916646586316232,35
35,21.0,19.27,0.6301587101675259,40
36,22.0,19.55,0.733143914930759,79
37,22.0,19.855,0.7099119663732961,12
38,22.0,20.16,0.7709734106958552,19
39,22.0,20.415,0.7954715582596275,11
40,22.0,20.75,0.7858116822750856,14
41,23.0,21.115,0.6795402857814979,118
42,23.0,21.435,0.6751111019676688,14
43,24.0,21.755,0.751648188982053,172
44,24.0,22.12,0.7453858061433689,28
45,25.0,22.46,0.7989993742175271,16
46,25.0,22.885,0.8073258326103533,59
47,25.0,23.285,0.7574793726564439,4
48,25.0,23.67,0.714912582068605,0
49,25.0,24.01,0.6632495759516172,6
50,25.0,24.27,0.6458327956987009,7
