generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,7.5166666666666675,0.14250839264867413,6.498077777777778,0.013802948930462586,0.3522592453541589,0.01126379603042624,150.9,88.07755420965977
1,1.0,0.0,7.576666666666666,0.14058958744788108,6.696788888888889,0.019197654320590368,0.3058759251634455,0.010606369464730389,147.1,83.67456801999836
2,2.0,0.0,7.666666666666667,0.14572085609560015,6.8712333333333335,0.021190587889182894,0.2845089088823429,0.013473971296858199,126.1,80.93268808089844
3,3.0,0.0,7.786666666666666,0.07062332703142528,7.02821111111111,0.026134843430796938,0.2652702821295806,0.013363017846190694,177.6,78.69236868266763
4,4.0,0.0,7.8966666666666665,0.1300047482513667,7.181233333333333,0.03991662950933435,0.2473935543804346,0.02475095966941632,156.2,91.64763438784925
5,5.0,0.0,7.966666666666667,0.1305260013830081,7.320244444444444,0.04789754726803402,0.238722709520528,0.028613767033238972,122.0,69.10057082896559
6,6.0,0.0,8.11,0.11336600836164173,7.45821111111111,0.053027607531302506,0.23183729258486335,0.026277601889254956,136.0,70.42568975720279
7,7.0,0.0,8.22,0.11133311155444792,7.583988888888889,0.053120523211679455,0.22600815707660912,0.02037442643848088,160.9,103.78658658784168
8,8.0,0.0,8.370000000000001,0.11271070802591794,7.711611111111111,0.06444559918079985,0.21715541541639824,0.019160884789693054,171.9,89.89308464318412
9,9.0,0.0,8.493333333333334,0.1429840705968471,7.832866666666666,0.07253625553905414,0.21009917541841144,0.017062644028560774,161.3,96.13075586003795
10,10.0,0.0,8.536666666666667,0.14094040418156925,7.9561222222222225,0.07154900763691432,0.20546603459272456,0.022157405140934068,132.9,85.54069856571849
11,11.0,0.0,8.696666666666667,0.17388090148499546,8.071233333333334,0.07644570860998941,0.19897022878001597,0.020519919994080496,105.4,82.16000649139863
12,12.0,0.0,8.716666666666667,0.11138854253201932,8.184777777777779,0.082426722663548,0.1912732975355177,0.020545702557153857,116.2,97.34680272099337
13,13.0,0.0,8.86,0.16688874093794348,8.29001111111111,0.0893991749562219,0.1857127942676547,0.02480848500509552,113.1,86.14774131301026
14,14.0,0.0,8.946666666666667,0.14504150108516115,8.392533333333335,0.09901697627791316,0.18446698889734697,0.023943386181200812,184.8,94.44316339000463
15,15.0,0.0,8.996666666666666,0.1373919328413297,8.50061111111111,0.09593749751455465,0.17947557223994431,0.022491558087310657,141.8,53.405784122862364
16,16.0,0.0,9.1,0.12272623352430281,8.600722222222222,0.09938887681234408,0.1785300112557146,0.021608989887259823,151.0,96.28314725041162
