generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,8.0,0.41,1.3460683489332925,23,400.0,400.0,2.0,200.0,0.0,0.1255,0.131,0.12266666666666666,0.123,0.1245,0.129,0.12433333333333334,0.12
1,8.0,0.95,1.3991068579633223,156,380.0,400.0,2.0,190.0,0.050000000000000044,0.1205,0.1335,0.131,0.12366666666666666,0.12433333333333334,0.132,0.115,0.12
2,8.0,1.5,1.3228756555322954,112,382.0,400.0,2.0,191.0,0.04500000000000004,0.10966666666666666,0.14616666666666667,0.13366666666666666,0.1275,0.12283333333333334,0.131,0.11433333333333333,0.11483333333333333
3,8.0,2.1,1.4247806848775006,57,382.0,400.0,2.0,191.0,0.04500000000000004,0.11066666666666666,0.15966666666666668,0.129,0.1185,0.12466666666666666,0.13216666666666665,0.10883333333333334,0.1165
4,8.0,2.74,1.3462540622037136,12,382.0,400.0,2.0,191.0,0.04500000000000004,0.11383333333333333,0.17016666666666666,0.12816666666666668,0.125,0.11766666666666667,0.13066666666666665,0.10316666666666667,0.11133333333333334
5,8.0,3.14,1.3192422067232383,82,380.0,400.0,2.0,190.0,0.050000000000000044,0.11,0.184,0.13316666666666666,0.115,0.12116666666666667,0.11816666666666667,0.10283333333333333,0.11566666666666667
6,8.0,3.51,1.256940730504028,65,376.0,400.0,2.0,188.0,0.06000000000000005,0.10666666666666667,0.188,0.136,0.11083333333333334,0.118,0.11583333333333333,0.11133333333333334,0.11333333333333333
7,8.0,3.9,1.2767145334803705,80,372.0,400.0,2.0,186.0,0.06999999999999995,0.11216666666666666,0.19066666666666668,0.13733333333333334,0.10933333333333334,0.118,0.11616666666666667,0.1,0.11633333333333333
8,10.0,4.06,1.5608971779076288,10,372.0,400.0,2.0,186.0,0.06999999999999995,0.11866666666666667,0.19,0.13666666666666666,0.10983333333333334,0.11683333333333333,0.11783333333333333,0.09333333333333334,0.11683333333333333
9,10.0,4.12,1.773583942191629,27,384.0,400.0,2.0,192.0,0.040000000000000036,0.12016666666666667,0.197,0.133,0.111,0.12016666666666667,0.11233333333333333,0.09316666666666666,0.11316666666666667
10,10.0,4.23,1.768360822909171,119,370.0,400.0,2.0,185.0,0.07499999999999996,0.12466666666666666,0.19666666666666666,0.14083333333333334,0.10983333333333334,0.11333333333333333,0.11433333333333333,0.09116666666666666,0.10916666666666666
11,10.0,4.44,2.14625254804741,9,376.0,400.0,2.0,188.0,0.06000000000000005,0.1345,0.201,0.14816666666666667,0.10883333333333334,0.106,0.10716666666666666,0.0925,0.10183333333333333
12,12.0,4.82,2.10893337969695,126,364.0,400.0,2.0,182.0,0.08999999999999997,0.13533333333333333,0.20433333333333334,0.15166666666666667,0.10083333333333333,0.11516666666666667,0.1045,0.09016666666666667,0.098
13,10.0,4.88,2.635450625604661,5,372.0,400.0,2.0,186.0,0.06999999999999995,0.15033333333333335,0.20333333333333334,0.163,0.09833333333333333,0.107,0.10183333333333333,0.08466666666666667,0.0915
14,10.0,5.26,2.6631560224665773,5,368.0,400.0,2.0,184.0,0.07999999999999996,0.16333333333333333,0.19266666666666668,0.17133333333333334,0.09633333333333334,0.11133333333333334,0.09383333333333334,0.08233333333333333,0.08883333333333333
15,12.0,5.75,2.756356290467544,37,364.0,400.0,2.0,182.0,0.08999999999999997,0.16916666666666666,0.19716666666666666,0.18433333333333332,0.0965,0.103,0.08783333333333333,0.0785,0.0835
16,16.0,6.44,3.3654717351361016,117,372.0,400.0,2.0,186.0,0.06999999999999995,0.172,0.19266666666666668,0.1985,0.09833333333333333,0.09733333333333333,0.08683333333333333,0.07666666666666666,0.07766666666666666
17,12.0,6.99,3.3226344969015176,46,362.0,400.0,2.0,181.0,0.09499999999999997,0.17166666666666666,0.204,0.21,0.09283333333333334,0.09916666666666667,0.08033333333333334,0.07216666666666667,0.06983333333333333
18,16.0,7.58,3.271635676538572,96,358.0,400.0,2.0,179.0,0.10499999999999998,0.16566666666666666,0.21366666666666667,0.2095,0.08883333333333333,0.10033333333333333,0.08166666666666667,0.07416666666666667,0.06616666666666667
19,16.0,8.04,3.2555183919001287,48,366.0,400.0,2.0,183.0,0.08499999999999996,0.16216666666666665,0.2165,0.21266666666666667,0.093,0.103,0.07816666666666666,0.072,0.0625
20,16.0,8.32,3.7333095237336,63,368.0,400.0,2.0,184.0,0.07999999999999996,0.16,0.22583333333333333,0.21016666666666667,0.09583333333333334,0.10116666666666667,0.07933333333333334,0.069,0.058666666666666666
21,14.0,8.75,3.0557323181195044,1,362.0,400.0,2.0,181.0,0.09499999999999997,0.16133333333333333,0.22616666666666665,0.21833333333333332,0.09283333333333334,0.09766666666666667,0.07366666666666667,0.06766666666666667,0.06233333333333333
22,18.0,9.43,3.366764024994921,38,354.0,400.0,2.0,177.0,0.11499999999999999,0.15516666666666667,0.23816666666666667,0.2185,0.09316666666666666,0.09216666666666666,0.07466666666666667,0.07,0.058166666666666665
23,18.0,9.95,3.2027332077461588,117,362.0,400.0,2.0,181.0,0.09499999999999997,0.15033333333333335,0.24066666666666667,0.22233333333333333,0.09183333333333334,0.09583333333333334,0.078,0.0645,0.0565
24,18.0,10.21,3.2149494552791964,157,346.0,400.0,2.0,173.0,0.135,0.1445,0.241,0.22216666666666668,0.09416666666666666,0.09583333333333334,0.07766666666666666,0.063,0.06166666666666667
25,16.0,10.71,2.792113894525078,4,340.0,400.0,2.0,170.0,0.15000000000000002,0.13016666666666668,0.249,0.2265,0.09116666666666666,0.1,0.0775,0.06683333333333333,0.058833333333333335
26,16.0,11.19,2.7283511504203415,16,350.0,400.0,2.0,175.0,0.125,0.11916666666666667,0.25516666666666665,0.22883333333333333,0.09466666666666666,0.09716666666666667,0.07233333333333333,0.07033333333333333,0.06233333333333333
27,18.0,11.76,2.6119724347703213,177,328.0,400.0,2.0,164.0,0.18000000000000005,0.10983333333333334,0.2665,0.2305,0.09516666666666666,0.09116666666666666,0.075,0.07033333333333333,0.0615
28,18.0,12.02,2.778416815382458,100,336.0,400.0,2.0,168.0,0.16000000000000003,0.1075,0.2613333333333333,0.233,0.10083333333333333,0.08933333333333333,0.079,0.07283333333333333,0.05616666666666666
29,18.0,12.41,3.245288893149576,21,348.0,400.0,2.0,174.0,0.13,0.10383333333333333,0.2665,0.23,0.0995,0.08766666666666667,0.07683333333333334,0.0755,0.06016666666666667
30,18.0,13.05,2.7490907587782547,8,310.0,400.0,2.0,155.0,0.22499999999999998,0.10183333333333333,0.2755,0.23116666666666666,0.09616666666666666,0.08833333333333333,0.0745,0.07266666666666667,0.059833333333333336
31,18.0,13.3,2.9782545223670858,1,310.0,400.0,2.0,155.0,0.22499999999999998,0.09566666666666666,0.2821666666666667,0.23183333333333334,0.09033333333333333,0.08883333333333333,0.07083333333333333,0.07933333333333334,0.061
32,20.0,13.85,2.8138052526783017,140,312.0,400.0,2.0,156.0,0.21999999999999997,0.09066666666666667,0.2835,0.2405,0.08683333333333333,0.09233333333333334,0.06216666666666667,0.08616666666666667,0.057833333333333334
