condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pop100_t3,0,11900,21.0,19.95,21.0,0,-1
pop100_t3,1,11901,17.0,16.88,17.0,0,-1
pop100_t3,2,11902,15.0,14.95,15.0,0,-1
pop100_t3,3,11903,18.0,17.94,18.0,0,-1
pop100_t3,4,11904,19.0,18.91,19.0,0,-1
