condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pc0.30_pmop0.10_pbf0.50,0,13800,21.0,20.96,21.0,0,-1
pc0.30_pmop0.10_pbf0.50,1,13801,22.0,21.085,22.0,0,-1
pc0.30_pmop0.10_pbf0.50,2,13802,25.0,24.27,25.0,0,-1
