generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,4.0,0.19,0.9919173352653939,67,400.0,400.0,2.0,200.0,0.0,0.006666666666666667,0.057666666666666665,0.1655,0.2678333333333333,0.273,0.17266666666666666,0.04783333333333333,0.008833333333333334
1,4.0,0.48,1.0244998779892558,67,388.0,400.0,2.0,194.0,0.030000000000000027,0.006666666666666667,0.057833333333333334,0.1715,0.268,0.2658333333333333,0.167,0.052833333333333336,0.010333333333333333
2,6.0,0.85,1.0851267207105353,1,380.0,400.0,2.0,190.0,0.050000000000000044,0.009,0.0635,0.1645,0.27516666666666667,0.265,0.164,0.050333333333333334,0.0085
3,6.0,1.28,1.2496399481450648,39,382.0,400.0,2.0,191.0,0.04500000000000004,0.009333333333333334,0.0715,0.163,0.2776666666666667,0.25883333333333336,0.163,0.04833333333333333,0.008333333333333333
4,6.0,1.64,1.0537551897855593,120,376.0,400.0,2.0,188.0,0.06000000000000005,0.008666666666666666,0.07983333333333334,0.16883333333333334,0.2748333333333333,0.24783333333333332,0.16816666666666666,0.043,0.008833333333333334
5,6.0,1.91,0.9444045743218316,23,382.0,400.0,2.0,191.0,0.04500000000000004,0.008,0.08916666666666667,0.162,0.2768333333333333,0.23633333333333334,0.17583333333333334,0.042166666666666665,0.009666666666666667
6,8.0,1.93,1.286506898543494,199,388.0,400.0,2.0,194.0,0.030000000000000027,0.007166666666666667,0.08966666666666667,0.16316666666666665,0.2775,0.24133333333333334,0.1725,0.042333333333333334,0.006333333333333333
7,8.0,2.17,1.4110634287656951,40,384.0,400.0,2.0,192.0,0.040000000000000036,0.006,0.0905,0.16866666666666666,0.2665,0.242,0.17666666666666667,0.0435,0.006166666666666667
8,8.0,2.42,1.6197530676001206,55,386.0,400.0,2.0,193.0,0.03500000000000003,0.0065,0.09216666666666666,0.1725,0.26316666666666666,0.23616666666666666,0.1775,0.046,0.006
9,10.0,2.66,2.117640196067311,179,376.0,400.0,2.0,188.0,0.06000000000000005,0.007833333333333333,0.09783333333333333,0.1755,0.25683333333333336,0.23183333333333334,0.179,0.04583333333333333,0.005333333333333333
10,8.0,3.16,2.274730753298069,12,384.0,400.0,2.0,192.0,0.040000000000000036,0.007166666666666667,0.10716666666666666,0.1795,0.25033333333333335,0.22033333333333333,0.187,0.0435,0.005
11,8.0,3.72,2.3412817002659034,17,378.0,400.0,2.0,189.0,0.05500000000000005,0.008,0.11216666666666666,0.18466666666666667,0.22866666666666666,0.2275,0.1895,0.0435,0.006
12,10.0,4.1,2.7766886753829643,13,366.0,400.0,2.0,183.0,0.08499999999999996,0.008,0.12016666666666667,0.18766666666666668,0.214,0.22866666666666666,0.1935,0.042166666666666665,0.005833333333333334
