condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pop300_t7,0,12900,22.0,21.906666666666666,22.0,0,-1
pop300_t7,1,12901,25.0,24.936666666666667,25.0,0,-1
pop300_t7,2,12902,22.0,21.926666666666666,22.0,0,-1
pop300_t7,3,12903,26.0,25.89,26.0,0,-1
pop300_t7,4,12904,22.0,21.91,22.0,0,-1
