generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,-133.82355200000003,6.809945361093903,-155.45074976000004,0.6819138922542859,7.7191486307690464,1.45114077758361,22.6,14.856349185150137,1050.0,0.0,1050.0,0.0,21.0,0.0,50.0,0.0,0.0,0.0,0.12433333333333334,0.00703606231066114,0.12313333333333334,0.00818942407417436,0.12286666666666665,0.010768266135063504,0.12546666666666667,0.007886854197701543,0.12713333333333332,0.007104510825811589,0.12793333333333332,0.010538348548205111,0.12526666666666667,0.009218607055807439,0.12386666666666665,0.010050735493018274
1,1.0,0.0,-132.84626800000004,5.791090784838374,-148.00065496000002,2.136993358456058,6.788147473045936,1.245691333849566,19.5,20.029145430264034,949.2,45.14864339047188,1050.0,0.0,21.0,0.0,45.2,2.1499353995462807,0.09599999999999999,0.0429987079909256,0.12353333333333334,0.013218206673158088,0.135,0.015954410358159376,0.12066666666666667,0.006516834799384515,0.12386666666666665,0.013542069794569353,0.1274,0.013580850716094316,0.1307333333333333,0.013562657520277719,0.11573333333333333,0.009481365740034301,0.12306666666666666,0.01699150114354559
2,2.0,0.0,-132.06021200000004,6.331252487527073,-142.50010488000004,2.7084813988453202,7.61710964895571,3.005385465339778,8.4,13.276545735494105,863.1,96.20862747176055,1050.0,0.0,21.0,0.0,41.1,4.581363212940977,0.17800000000000002,0.09162726425881958,0.11753333333333334,0.026482791990364955,0.14353333333333335,0.035137894144901045,0.12986666666666666,0.015188689749161922,0.12873333333333334,0.019169033670267576,0.1172,0.0207770053332352,0.1254,0.03142296085883382,0.11100000000000002,0.011705227280109188,0.12673333333333334,0.03028009165470415
3,3.0,0.0,-131.57636000000002,6.917797498947512,-137.52936648000005,4.734843607421589,7.711044111449221,6.024720668397952,5.3,8.042249547096743,672.0,161.45587632539113,1050.0,0.0,21.0,0.0,32.0,7.688375063113863,0.36,0.15376750126227728,0.11086666666666667,0.03545409133784975,0.14113333333333333,0.052666244724048177,0.14300000000000002,0.031157505090375744,0.13846666666666668,0.02798950420566631,0.10466666666666666,0.03117295440634001,0.12413333333333335,0.04926902715740424,0.10766666666666666,0.03053474038485296,0.13006666666666666,0.04786653254907447
4,4.0,0.0,-128.76022000000003,8.939715599438522,-135.23193264000003,6.050540915049874,6.867848762652142,5.1059115318006825,14.3,19.23567287908357,602.7,177.37784529078033,1050.0,0.0,21.0,0.0,28.7,8.44656406146573,0.426,0.1689312812293146,0.1126,0.03715227258223501,0.13773333333333332,0.05406552951263385,0.14686666666666665,0.04341479522518152,0.14133333333333334,0.034037016886303624,0.0988,0.033520658822601246,0.12766666666666665,0.05590578494327271,0.1068,0.039306079698115,0.1282,0.051449171849026074
5,5.0,0.0,-127.58854400000003,11.237234818508213,-133.59048984000003,5.467189972917207,5.588578783871003,4.878912728584276,6.6,9.418657606639659,575.4,192.51908996252814,1050.0,0.0,21.0,0.0,27.4,9.16757571250134,0.45199999999999996,0.18335151425002677,0.10886666666666667,0.03418475582572146,0.13279999999999997,0.05803430232985987,0.15773333333333334,0.05798441680824764,0.143,0.032678380363932925,0.09426666666666667,0.0342556834970761,0.13740000000000002,0.055203730416085575,0.1044,0.04290350930997499,0.12153333333333334,0.05207312048017873
6,6.0,0.0,-125.07295200000003,14.246392066569618,-132.23193904000004,6.446665416348499,6.102200416596105,4.907449185522322,12.4,16.787561532939268,560.7,260.4244612166837,1050.0,0.0,21.0,0.0,26.7,12.401164819842082,0.466,0.24802329639684165,0.11193333333333333,0.036858689110750575,0.13486666666666666,0.055182793883064137,0.1672,0.06687951207808315,0.13826666666666668,0.028849888203989905,0.0938,0.038279092059359095,0.1356,0.0584323603899478,0.10206666666666667,0.042908400858078254,0.11626666666666667,0.05065418949682491
7,7.0,0.0,-123.41680400000003,16.773292233658708,-129.88942928000003,8.772282227656627,6.721996631117696,7.090318805874173,10.3,16.48602101445006,495.6,250.28303977696933,1050.0,0.0,21.0,0.0,23.6,11.918239989379492,0.528,0.23836479978758984,0.11426666666666667,0.041114354226435196,0.13846666666666668,0.05571093826148784,0.175,0.06996736452636639,0.13646666666666668,0.02635193904360787,0.09280000000000001,0.03963138798452871,0.13266666666666665,0.06018654129526317,0.09886666666666667,0.04336699547232084,0.11146666666666667,0.048462585797935116
8,8.0,0.0,-123.29408800000003,16.68860830094908,-127.70912584000003,11.454930248121588,6.5283844018425325,6.036890140585384,3.0,4.2946995755750415,457.8,263.1851059615646,1050.0,0.0,21.0,0.0,21.8,12.532624093407838,0.5640000000000001,0.25065248186815675,0.11339999999999999,0.03937091738583785,0.13566666666666666,0.05860034129593445,0.1774,0.06941551397380065,0.13693333333333332,0.028300329361604766,0.09493333333333334,0.04002739802426074,0.1332,0.05971934359987558,0.09706666666666666,0.04250339129534182,0.11140000000000001,0.05339112609487659
9,9.0,0.0,-123.29408800000003,16.68860830094908,-125.83206424000002,13.55876054664635,5.543024786425123,7.240374735485584,1.2,3.119829055146024,434.7,251.6205476506241,1050.0,0.0,21.0,0.0,20.7,11.98193084050591,0.5860000000000001,0.23963861681011822,0.10693333333333332,0.03307484964459167,0.134,0.056860235839759646,0.17553333333333335,0.07071280813663039,0.1486,0.03863402197961,0.09406666666666666,0.040961831074041014,0.13520000000000001,0.05723315968825446,0.09533333333333334,0.0445676071260088,0.11033333333333332,0.05443423940639831
