generation,best_fitness,mean_fitness,std_fitness,best_index
0,6.75,3.41625,0.8438296258724268,79
1,6.75,3.8725,0.81393719045145,17
2,7.0,4.30875,0.7854049512830945,192
3,7.0,4.66,0.7545859791965392,79
4,7.5,5.085,0.7090662874513214,49
5,7.5,5.335,0.7273410479273117,32
6,7.75,5.59875,0.7561818151079805,23
7,7.5,5.89,0.7610190536379493,52
8,8.0,6.135,0.7549172140042907,139
9,8.0,6.41,0.6750185182644991,45
10,8.25,6.68125,0.6244685240266318,178
11,9.0,6.895,0.6728484227521083,191
12,8.5,7.0625,0.6822527024497594,174
13,8.5,7.36875,0.6087577001566387,13
14,8.75,7.6,0.5511351921262151,31
15,8.75,7.69125,0.537341546411591,2
16,8.75,7.91,0.44863682416850265,2
17,9.0,7.98,0.486929152957594,158
18,9.0,8.0725,0.49218263886488317,82
19,9.0,8.23375,0.4250569814742489,137
20,9.0,8.31375,0.47827652827626826,38
21,9.0,8.48125,0.30097497819586266,0
22,9.0,8.45625,0.48890023266511135,15
23,9.25,8.52625,0.44818906445829315,29
24,9.5,8.64125,0.43414967177230473,90
25,9.5,8.71625,0.4462885137441922,78
26,9.75,8.78375,0.5047756308499847,15
27,9.75,8.81875,0.48601536755538916,90
28,9.75,8.91625,0.43965718179054003,11
29,9.75,9.0175,0.4818648669492309,24
30,9.75,9.12125,0.44579809050735064,2
31,9.75,9.23375,0.49879699026758373,6
32,9.75,9.32625,0.454283433001909,1
33,9.75,9.42375,0.5286761177696606,2
34,9.75,9.5275,0.424845560174518,1
35,9.75,9.58375,0.4222539964286898,0
36,9.75,9.66125,0.31809737109885083,1
37,9.75,9.6175,0.49617915111378874,0
38,9.75,9.64375,0.39245819841098994,0
39,9.75,9.66375,0.3917887664290542,0
40,9.75,9.62375,0.4123086677478416,0
41,9.75,9.63125,0.4234807404121231,0
42,9.75,9.685,0.33376638536557274,0
43,9.75,9.69125,0.33817294022437694,0
44,9.75,9.6275,0.42865341477702007,0
45,9.75,9.66875,0.4046120827409878,0
46,9.75,9.6825,0.34433813323534185,0
47,9.75,9.67,0.315,0
48,9.75,9.70625,0.2467760877799954,0
49,9.75,9.65,0.4337337893224369,0
50,9.75,9.65625,0.33488570811547036,0
